#;F0;F1;F2;DIST;PSR;AGE;BSURF;
;(Hz);(s^-2);(s^-3);(kpc);TYPE;(Yr);(G);
2654;218.733858;2.078e-14;*;4.000;*;*;*;
2655;117.848178;-1.029e-14;-9.370e-26;4.000;*;1.81e+08;2.54e+09;
2656;0.144092;*;*;4.047;RRAT;*;*;
2657;276.355755;5.025e-16;*;7.400;*;*;*;
2658;185.724277;6.899e-17;*;7.400;*;*;*;
2659;1.254847;*;*;5.573;*;*;*;
2660;3.653545;-2.337e-16;*;6.412;*;2.48e+08;7.01e+10;
2661;3.087777;-3.383e-14;*;8.147;*;1.45e+06;1.08e+12;
2662;2.736203;*;*;10.593;*;*;*;
2663;5.239090;-3.339e-13;*;10.118;*;2.49e+05;1.54e+12;
2664;275.805338;-1.061e-15;*;1.069;*;4.12e+09;2.28e+08;
2665;36.710720;*;*;2.167;*;*;*;
2666;0.989647;-1.851e-15;*;11.653;*;8.47e+06;1.40e+12;
2667;3.333422;-1.762e-15;*;10.420;*;3.00e+07;2.21e+11;
2668;216.171231;-7.909e-16;*;1.365;*;4.33e+09;2.83e+08;
2669;2.171997;-6.180e-17;*;1.955;*;5.57e+08;7.86e+10;
2670;1.114243;*;*;4.025;*;*;*;
2671;2.442900;-9.406e-14;*;4.154;*;4.11e+05;2.57e+12;
2672;1.490957;*;*;4.348;*;*;*;
2673;315.457413;*;*;2.164;*;*;*;
2674;0.447834;-2.041e-15;-2.670e-27;3.369;*;3.48e+06;4.82e+12;
2675;1.607778;-5.816e-16;*;2.150;*;4.38e+07;3.79e+11;
2676;1.210748;-5.963e-15;1.610e-26;4.041;*;3.22e+06;1.85e+12;
2677;0.618762;-1.068e-13;*;4.338;*;9.18e+04;2.15e+13;
2678;1.510580;-4.100e-15;*;16.102;*;5.84e+06;1.10e+12;
2679;198.931292;-3.804e-16;*;5.863;*;8.29e+09;2.22e+08;
2680;0.795430;-1.790e-15;*;5.069;*;7.04e+06;1.91e+12;
2681;7.439978;-2.529e-13;-2.700e-24;8.204;*;4.66e+05;7.93e+11;
2682;6.125732;-6.611e-13;-2.300e-23;2.997;HE;1.47e+05;1.72e+12;
2683;0.805176;-2.801e-16;*;4.337;*;4.56e+07;7.41e+11;
2684;1.194532;-2.388e-14;*;7.671;*;7.92e+05;3.79e+12;
2685;27.848472;-2.612e-12;*;4.613;HE[sbc+19];1.69e+05;3.52e+11;
2686;2.303033;*;*;7.889;*;*;*;
2687;5.261300;-5.411e-15;*;5.446;*;1.54e+07;1.95e+11;
2688;2.219165;*;*;7.112;*;*;*;
2689;36.650165;-2.160e-16;*;7.140;*;2.69e+09;2.12e+09;
2690;1.082401;-3.988e-16;*;11.411;*;4.30e+07;5.67e+11;
2691;3.267241;-5.355e-14;*;13.817;*;9.67e+05;1.25e+12;
2692;1.082964;-1.018e-14;6.000e-27;6.179;RRAT;1.69e+06;2.86e+12;
2693;1.917646;-2.955e-15;-1.780e-26;5.263;*;1.03e+07;6.55e+11;
2694;1.174979;-1.904e-15;*;7.584;*;9.78e+06;1.10e+12;
2695;2.185665;-4.864e-15;-1.400e-24;14.386;*;7.12e+06;6.91e+11;
2696;1.137800;-5.866e-16;*;8.333;*;3.07e+07;6.39e+11;
2697;1.441314;-6.900e-17;*;1.776;*;3.31e+08;1.54e+11;
2698;54.019533;-9.046e-17;*;8.467;*;9.46e+09;7.67e+08;
2699;2.195393;-1.456e-16;*;10.671;*;2.39e+08;1.19e+11;
2700;2.272521;-3.028e-15;*;8.071;*;1.19e+07;5.14e+11;
2701;0.402416;*;*;1.880;*;*;*;
2702;7.200979;*;*;7.767;*;*;*;
2703;1.663900;-1.815e-15;*;3.140;*;1.45e+07;6.35e+11;
2704;0.439068;*;*;7.309;*;*;*;
2705;0.862426;-1.622e-15;*;6.514;*;8.42e+06;1.61e+12;
2706;3.151530;-2.969e-15;*;10.203;*;1.68e+07;3.12e+11;
2707;1.552457;-4.443e-15;*;8.874;*;5.54e+06;1.10e+12;
2708;0.648212;-1.389e-15;*;1.404;*;7.39e+06;2.29e+12;
2709;0.485835;-3.281e-17;*;3.566;*;2.35e+08;5.41e+11;
2710;0.368991;*;*;1.366;*;*;*;
2711;2.917350;-1.337e-14;*;10.840;*;3.46e+06;7.43e+11;
2712;2.471872;-9.323e-14;1.320e-26;7.000;*;4.20e+05;2.51e+12;
2713;0.459348;*;*;5.495;RRAT;*;*;
2714;5.758803;-5.077e-16;*;7.153;*;1.80e+08;5.22e+10;
2715;9.995906;-1.366e-12;*;14.005;*;1.16e+05;1.18e+12;
2716;3.361411;-5.530e-16;*;7.128;*;9.63e+07;1.22e+11;
2717;16.940538;-2.473e-15;*;4.167;*;1.09e+08;2.28e+10;
2718;0.618723;-1.552e-16;-4.700e-29;2.196;*;6.32e+07;8.19e+11;
2719;89.126560;*;*;8.442;*;*;*;
2720;1.845863;-3.648e-14;*;11.779;*;8.02e+05;2.44e+12;
2721;1.152193;*;*;6.438;*;*;*;
2722;2.272752;-1.498e-14;*;10.988;*;2.40e+06;1.14e+12;
2723;0.458139;-2.750e-15;*;9.391;*;2.64e+06;5.41e+12;
2724;3.700217;-3.448e-14;-3.140e-26;1.904;*;1.70e+06;8.35e+11;
2725;0.617918;-2.600e-16;*;7.877;*;3.77e+07;1.06e+12;
2726;1.589902;-8.594e-17;*;8.148;*;2.93e+08;1.48e+11;
2727;2.862213;*;*;11.353;*;*;*;
2728;4.397779;-4.536e-13;*;6.486;*;1.54e+05;2.34e+12;
2729;3.548050;-4.607e-14;0.000e+00;4.500;*;1.22e+06;1.03e+12;
2730;0.800886;-7.980e-16;*;1.600;*;1.59e+07;1.26e+12;
2731;0.879160;-2.682e-15;*;7.945;*;5.19e+06;2.01e+12;
2732;1.229302;*;*;8.247;*;*;*;
2733;0.469557;-3.857e-15;*;1.231;*;1.93e+06;6.18e+12;
2734;11.398609;*;*;4.865;*;*;*;
2735;1.959593;*;*;7.078;*;*;*;
2736;177.619893;*;*;3.637;*;*;*;
2737;5.137928;-1.900e-13;2.550e-25;5.882;*;4.28e+05;1.20e+12;
2738;2.239842;*;*;3.968;*;*;*;
2739;2.987525;-2.892e-15;*;5.530;*;1.64e+07;3.33e+11;
2740;2.347984;-1.579e-14;-2.000e-26;4.965;*;2.36e+06;1.12e+12;
2741;130.789516;-4.395e-16;*;1.111;*;4.72e+09;4.48e+08;
2742;1.252046;-1.356e-15;*;2.966;*;1.46e+07;8.41e+11;
2743;1.167203;-3.076e-15;*;6.187;*;6.01e+06;1.41e+12;
2744;4.292030;*;*;11.865;*;*;*;
2745;0.846723;-1.523e-13;-3.020e-25;1.304;HE[zkgl09];8.81e+04;1.60e+13;
2746;9.095043;*;*;3.830;*;*;*;
2747;233.644860;*;*;6.477;*;*;*;
2748;2.696268;-1.849e-14;*;0.727;*;2.31e+06;9.83e+11;
2749;265.957447;*;*;2.185;*;*;*;
2750;0.786003;-4.738e-15;1.660e-26;5.882;*;2.63e+06;3.16e+12;
2751;0.623448;-2.289e-16;*;14.371;*;4.31e+07;9.84e+11;
2752;1.750088;-1.160e-14;*;13.026;*;2.39e+06;1.49e+12;
2753;0.729150;*;*;16.926;*;*;*;
2754;1.776862;-6.823e-16;*;5.414;*;4.13e+07;3.53e+11;
2755;0.480459;-3.936e-16;*;4.094;RRAT;1.93e+07;1.91e+12;
2756;215.982721;*;*;*;NRAD[fermi21];*;*;
2757;1.534891;-1.286e-15;*;6.099;*;1.89e+07;6.03e+11;
2758;0.963555;-3.647e-16;*;6.186;*;4.19e+07;6.46e+11;
2759;0.451304;-1.319e-15;*;10.151;*;5.42e+06;3.83e+12;
2760;1.961223;-6.000e-16;*;6.319;*;5.18e+07;2.85e+11;
2761;0.623924;*;*;15.739;*;*;*;
2762;1.273039;-5.568e-17;2.900e-28;1.722;*;3.62e+08;1.66e+11;
2763;400.581353;-3.105e-15;*;5.085;HE;2.04e+09;2.22e+08;
2764;0.448916;*;*;4.077;*;*;*;
2765;1.259043;-9.550e-16;*;5.604;*;2.09e+07;7.00e+11;
2766;4.747247;-1.209e-13;*;2.896;*;6.22e+05;1.08e+12;
2767;1.778403;-3.029e-14;*;6.139;*;9.30e+05;2.35e+12;
2768;1.744714;*;*;8.227;*;*;*;
2769;0.217252;*;*;25.000;*;*;*;
2770;1.617645;-1.466e-14;3.700e-26;2.810;*;1.75e+06;1.88e+12;
2771;1.634254;*;*;10.631;*;*;*;
2772;6.964968;-4.756e-14;*;9.038;*;2.32e+06;3.80e+11;
2773;1.067865;-2.548e-14;*;5.097;*;6.64e+05;4.63e+12;
2774;377.880186;-5.454e-15;*;2.434;HE;1.10e+09;3.22e+08;
2775;1.217975;-1.328e-15;1.700e-27;4.322;*;1.45e+07;8.68e+11;
2776;1.314611;-8.641e-17;*;3.292;*;2.41e+08;1.97e+11;
2777;0.747774;-7.539e-16;-1.100e-28;0.300;*;1.57e+07;1.36e+12;
2778;1.779124;-8.135e-17;*;10.486;*;3.47e+08;1.22e+11;
2779;4.234222;-2.400e-13;*;5.360;*;2.80e+05;1.80e+12;
2780;0.852687;-4.717e-16;-1.300e-27;5.280;*;2.86e+07;8.83e+11;
2781;0.927709;-7.040e-15;1.300e-26;4.000;*;2.09e+06;3.00e+12;
2782;1.888136;*;*;5.524;*;*;*;
2783;0.870118;-5.150e-17;*;1.236;*;2.68e+08;2.83e+11;
2784;2.693893;*;*;7.783;*;*;*;
2785;0.953507;*;*;6.995;*;*;*;
2786;1.827455;-1.436e-16;*;3.975;*;2.02e+08;1.55e+11;
2787;26.322717;*;*;4.626;*;*;*;
2788;263.980714;-6.658e-16;*;1.201;*;6.28e+09;1.93e+08;
2789;1.680128;-7.150e-15;*;4.684;*;3.72e+06;1.24e+12;
2790;174.825175;*;*;3.045;*;*;*;
2791;4.167535;*;*;6.358;*;*;*;
2792;2.005495;*;*;3.469;*;*;*;
2793;2.666082;-2.281e-15;*;10.470;*;1.85e+07;3.51e+11;
2794;0.340694;-4.227e-14;*;10.183;*;1.28e+05;3.31e+13;
2795;6.327395;-1.026e-13;*;5.059;*;9.77e+05;6.44e+11;
2796;1.318508;-1.964e-16;*;10.902;*;1.06e+08;2.96e+11;
2797;0.782508;-1.219e-16;*;8.594;*;1.02e+08;5.10e+11;
2798;1.450873;*;*;9.824;*;*;*;
2799;2.571620;*;*;6.612;*;*;*;
2800;512.820513;*;*;5.294;*;*;*;
2801;1.460280;*;*;2.935;*;*;*;
2802;4.205389;-3.696e-14;*;5.951;*;1.80e+06;7.13e+11;
2803;0.604193;*;*;4.202;*;*;*;
2804;0.257347;*;*;7.935;RRAT;*;*;
2805;243.309002;*;*;5.118;*;*;*;
2806;20.116677;*;*;1.536;*;*;*;
2807;13.217200;-1.829e-12;*;5.048;HE[lbh+15,sbc+19];1.15e+05;9.01e+11;
2808;0.521825;*;*;8.329;*;*;*;
2809;0.931029;-2.134e-15;0.000e+00;4.995;*;6.91e+06;1.65e+12;
2810;0.621575;-1.512e-16;*;5.286;*;6.51e+07;8.03e+11;
2811;3.144041;-3.707e-15;*;8.722;*;1.34e+07;3.49e+11;
2812;0.205580;-1.540e-15;*;1.531;*;2.11e+06;1.35e+13;
2813;0.754761;-1.250e-16;5.000e-28;5.649;*;9.56e+07;5.46e+11;
2814;3.283964;*;*;6.481;*;*;*;
2815;3.243532;-3.528e-16;*;1.262;*;1.46e+08;1.03e+11;
2816;1.474078;*;*;4.822;*;*;*;
2817;1.724665;-5.352e-14;4.100e-26;6.000;*;5.11e+05;3.27e+12;
2818;3.587701;*;*;9.569;*;*;*;
2819;0.742935;-7.893e-16;*;10.569;*;1.49e+07;1.40e+12;
2820;3.343679;-3.914e-14;*;5.948;*;1.35e+06;1.04e+12;
2821;3.444650;-7.540e-16;*;10.939;*;7.24e+07;1.37e+11;
2822;4.929022;*;*;5.626;*;*;*;
2823;2.071396;-4.977e-16;*;5.443;*;6.59e+07;2.39e+11;
2824;3.352178;-2.520e-14;*;3.100;*;2.11e+06;8.28e+11;
2825;0.698780;-3.765e-16;*;7.222;*;2.94e+07;1.06e+12;
2826;0.422705;-5.000e-16;*;9.696;*;1.34e+07;2.60e+12;
2827;330.949795;-1.840e-15;*;6.079;*;2.85e+09;2.28e+08;
2828;0.989375;-2.056e-16;*;3.079;*;7.63e+07;4.66e+11;
2829;2.481390;*;*;5.746;RRAT;*;*;
2830;3.450199;*;*;3.725;*;*;*;
2831;14.549601;-2.792e-12;*;4.337;HE[sbc+19];8.26e+04;9.64e+11;
2832;3.396047;*;*;9.328;*;*;*;
2833;94.876660;*;*;7.206;*;*;*;
2834;0.442300;*;*;2.502;*;*;*;
2835;1.261336;*;*;5.834;*;*;*;
2836;172.413793;*;*;1.495;*;*;*;
2837;1.026325;*;*;4.632;*;*;*;
2838;1.223496;-9.505e-15;*;10.583;*;2.04e+06;2.31e+12;
2839;0.940734;*;*;5.224;*;*;*;
2840;0.856971;*;*;1.497;*;*;*;
2841;1.153500;-4.870e-15;1.000e-23;4.768;*;3.75e+06;1.80e+12;
2842;1.887929;*;*;0.762;*;*;*;
2843;22.421525;*;*;6.109;*;*;*;
2844;0.250288;*;*;9.222;*;*;*;
2845;0.819356;-1.584e-15;*;3.324;*;8.19e+06;1.72e+12;
2846;2.947976;*;*;11.736;*;*;*;
2847;1.773899;*;*;10.042;*;*;*;
2848;3.878495;-3.844e-14;*;6.603;*;1.60e+06;8.21e+11;
2849;1.381982;-4.084e-15;*;2.653;*;5.36e+06;1.26e+12;
2850;1.228176;-9.197e-16;*;9.321;*;2.12e+07;7.13e+11;
2851;0.686811;*;*;11.972;*;*;*;
2852;1.240695;*;*;7.973;*;*;*;
2853;1.315734;-6.338e-15;*;6.339;*;3.29e+06;1.69e+12;
2854;3.090808;*;*;5.601;*;*;*;
2855;311.526480;*;*;4.740;*;*;*;
2856;2.348960;-1.048e-17;*;5.891;*;3.55e+09;2.88e+10;
2857;0.621231;-3.399e-16;*;4.741;*;2.90e+07;1.20e+12;
2858;7.307001;-4.007e-11;*;7.000;HE;2.89e+03;1.03e+13;
2859;5.390250;-5.230e-16;*;2.004;*;1.63e+08;5.85e+10;
2860;173.388147;-2.600e-16;*;3.268;*;1.06e+10;2.26e+08;
2861;1.684462;-8.300e-17;*;1.387;*;3.22e+08;1.33e+11;
2862;0.562042;-1.999e-15;*;6.123;*;4.45e+06;3.40e+12;
2863;3.181113;-5.075e-14;*;4.011;*;9.93e+05;1.27e+12;
2864;4.271105;-1.959e-12;*;9.573;*;3.46e+04;5.07e+12;
2865;1.995518;-4.014e-16;*;9.625;*;7.88e+07;2.27e+11;
2866;1.717841;*;*;3.722;*;*;*;
2867;*;*;*;4.234;RRAT[gac+20];*;*;
2868;4.414646;-2.255e-14;-1.210e-24;0.310;HE[yhh94];3.10e+06;5.18e+11;
2869;0.536385;-1.320e-16;*;2.849;*;6.44e+07;9.36e+11;
2870;23.905551;-2.470e-16;*;2.116;*;1.53e+09;4.30e+09;
2871;4.802730;-2.149e-12;-3.000e-24;*;NRAD;3.54e+04;4.46e+12;
2872;3.728319;-5.862e-14;-1.570e-25;5.000;*;1.01e+06;1.08e+12;
2873;6.921864;-2.758e-12;4.390e-23;10.900;HE[sbc+19];3.98e+04;2.92e+12;
2874;1.750025;-8.767e-16;*;6.724;*;3.16e+07;4.09e+11;
2875;2.285953;-1.141e-15;*;11.157;*;3.18e+07;3.13e+11;
2876;1.077210;-3.692e-16;*;6.084;*;4.62e+07;5.50e+11;
2877;46.495984;-1.059e-16;*;4.072;*;6.95e+09;1.04e+09;
2878;2.690125;*;*;3.142;*;*;*;
2879;24.539877;*;*;8.474;*;*;*;
2880;1.228969;-1.225e-14;1.160e-24;4.639;*;1.59e+06;2.60e+12;
2881;0.487193;-2.991e-16;*;2.515;*;2.58e+07;1.63e+12;
2882;282.212314;-3.083e-16;*;0.650;*;1.45e+10;1.19e+08;
2883;4.329296;-5.023e-17;*;3.176;*;1.37e+09;2.52e+10;
2884;5.604391;-4.105e-12;*;12.207;*;2.16e+04;4.89e+12;
2885;1.759194;-2.600e-16;*;7.564;*;1.07e+08;2.21e+11;
2886;0.515528;-2.519e-16;*;8.421;*;3.24e+07;1.37e+12;
2887;2.787546;-4.664e-14;1.449e-26;3.700;*;9.47e+05;1.48e+12;
2888;238.089468;*;*;2.305;*;*;*;
2889;1.528098;-8.827e-16;*;4.850;*;2.74e+07;5.03e+11;
2890;1.185469;-3.261e-15;*;8.616;*;5.76e+06;1.42e+12;
2891;12.481569;-9.465e-12;*;4.598;*;2.09e+04;2.23e+12;
2892;0.308168;*;*;*;AXP,NRAD;*;*;
2893;1.033764;-4.316e-15;*;4.624;*;3.79e+06;2.00e+12;
2894;17.139391;*;*;3.596;*;*;*;
2895;102.880658;*;*;8.576;*;*;*;
2896;30.376671;*;*;4.996;*;*;*;
2897;0.719050;-2.553e-14;*;4.999;*;4.46e+05;8.39e+12;
2898;1.555307;*;*;8.072;*;*;*;
2899;31.663736;*;*;2.968;*;*;*;
2900;4.164931;*;*;3.510;*;*;*;
2901;0.348096;-6.800e-16;*;6.450;*;8.11e+06;4.06e+12;
2902;252.674072;-8.429e-16;*;3.259;*;4.75e+09;2.31e+08;
2903;4.975614;-1.592e-14;2.300e-28;3.125;*;4.95e+06;3.64e+11;
2904;0.603344;-1.267e-15;*;7.477;*;7.54e+06;2.43e+12;
2905;0.891614;-4.515e-15;*;2.832;*;3.13e+06;2.55e+12;
2906;0.344530;*;*;2.575;*;*;*;
2907;1.455431;-7.200e-15;*;8.812;*;3.20e+06;1.55e+12;
2908;379.631246;-1.081e-16;*;6.301;*;5.56e+10;4.50e+07;
2909;6.019905;-1.538e-12;*;3.463;*;6.20e+04;2.69e+12;
2910;1.132077;-4.136e-15;*;8.576;*;4.34e+06;1.71e+12;
2911;44.926049;-3.930e-17;*;3.380;*;1.81e+10;6.66e+08;
2912;0.432900;*;*;3.552;*;*;*;
2913;641.928222;-4.331e-14;*;3.500;HE[tst+01];2.35e+08;4.09e+08;
2914;0.466127;*;*;12.266;*;*;*;
2915;1.549661;-4.388e-14;9.300e-25;7.115;*;5.60e+05;3.47e+12;
2916;2.141499;-2.385e-17;*;2.683;*;1.42e+09;4.99e+10;
2917;0.811530;*;*;5.292;*;*;*;
2918;1.022006;-1.963e-15;*;1.859;*;8.25e+06;1.37e+12;
2919;3.862316;-1.896e-13;*;8.081;*;3.23e+05;1.84e+12;
2920;1.828741;-2.568e-13;*;8.468;*;1.13e+05;6.56e+12;
2921;10.183299;*;*;3.905;*;*;*;
2922;0.539003;*;*;6.306;*;*;*;
2923;207.747779;*;*;7.924;*;*;*;
2924;4.601563;-4.051e-15;*;2.097;*;1.80e+07;2.06e+11;
2925;*;*;*;1.919;RRAT[mss+20];*;*;
2926;1.104492;-1.215e-15;*;7.971;*;1.44e+07;9.61e+11;
2927;1.788640;-3.963e-15;*;5.459;*;7.15e+06;8.42e+11;
2928;0.433623;-3.024e-14;*;11.168;*;2.27e+05;1.95e+13;
2929;2.482265;-5.891e-15;-7.800e-27;3.564;*;6.68e+06;6.28e+11;
2930;1.189193;-1.622e-15;*;6.514;*;1.16e+07;9.94e+11;
2931;0.711724;*;*;25.000;*;*;*;
2932;1.436241;-2.083e-16;*;4.915;*;1.09e+08;2.68e+11;
2933;3.634609;-1.630e-16;*;4.965;*;3.53e+08;5.90e+10;
2934;0.738939;-3.900e-17;*;8.665;*;3.00e+08;3.15e+11;
2935;4.912594;-8.900e-16;*;3.478;*;8.75e+07;8.77e+10;
2936;2.241015;-2.340e-15;*;3.269;*;1.52e+07;4.61e+11;
2937;1.028353;-1.751e-15;-2.900e-28;1.204;*;9.31e+06;1.28e+12;
2938;196.688796;-3.400e-16;*;6.774;*;9.17e+09;2.14e+08;
2939;192.856521;-6.448e-16;*;1.218;*;4.74e+09;3.03e+08;
2940;2.444181;*;*;1.282;RRAT;*;*;
2941;1.188838;-1.394e-15;1.410e-26;4.121;*;1.35e+07;9.22e+11;
2942;0.500776;-1.831e-16;*;4.877;*;4.33e+07;1.22e+12;
2943;276.396328;-5.700e-16;*;7.600;*;7.68e+09;1.66e+08;
2944;0.956359;-4.890e-16;5.300e-29;3.164;*;3.10e+07;7.57e+11;
2945;0.931185;*;*;2.575;*;*;*;
2946;0.210226;-1.670e-16;*;3.771;*;1.99e+07;4.29e+12;
2947;0.935710;-2.119e-16;*;7.351;*;7.00e+07;5.15e+11;
2948;10.964912;*;*;2.865;*;*;*;
2949;2.033076;-8.211e-15;*;5.000;*;3.92e+06;1.00e+12;
2950;0.438128;*;*;2.092;*;*;*;
2951;2.269537;-1.241e-16;2.000e-29;0.300;*;2.90e+08;1.04e+11;
2952;58.961655;-3.200e-15;*;3.510;*;2.92e+08;4.00e+09;
2953;0.749372;-4.992e-16;*;6.060;*;2.38e+07;1.10e+12;
2954;0.211461;*;*;4.296;RRAT;*;*;
2955;1.941118;-2.125e-14;*;8.305;*;1.45e+06;1.73e+12;
2956;2.298532;-1.161e-13;*;7.555;*;3.14e+05;3.13e+12;
2957;1.042266;-1.617e-15;-1.260e-27;3.125;*;1.02e+07;1.21e+12;
2958;315.443564;-3.148e-16;*;6.940;HE[sbc+19];1.59e+10;1.01e+08;
2959;369.003690;*;*;1.148;HE[ckr+15];*;*;
2960;0.675336;-2.180e-16;*;5.154;*;4.91e+07;8.51e+11;
2961;0.900135;*;*;10.851;*;*;*;
2962;384.138167;*;*;1.101;*;*;*;
2963;6.348862;-2.106e-14;*;6.767;*;4.78e+06;2.90e+11;
2964;122.399021;*;*;4.283;*;*;*;
2965;0.556152;*;*;2.202;*;*;*;
2966;5.526694;*;*;1.625;*;*;*;
2967;2.535790;-1.460e-15;*;11.335;*;2.75e+07;3.03e+11;
2968;1.892677;-4.864e-14;*;8.048;*;6.17e+05;2.71e+12;
2969;5.085776;-2.334e-13;*;8.698;*;3.45e+05;1.35e+12;
2970;3.012048;*;*;6.425;*;*;*;
2971;1.072164;-7.042e-14;*;11.042;*;2.41e+05;7.65e+12;
2972;1.394095;-1.372e-14;7.900e-27;7.650;*;1.61e+06;2.28e+12;
2973;0.757936;-7.072e-17;*;8.106;*;1.70e+08;4.08e+11;
2974;2.437003;*;*;15.085;*;*;*;
2975;1.044259;-3.566e-15;2.100e-28;1.046;*;4.64e+06;1.79e+12;
2976;76.114025;-5.441e-16;*;7.468;*;2.22e+09;1.12e+09;
2977;2.573743;-1.339e-15;*;12.347;*;3.04e+07;2.84e+11;
2978;2.193300;*;*;3.939;*;*;*;
2979;3.127346;*;*;13.339;*;*;*;
2980;232.300152;-1.015e-15;*;7.269;HE[kls+15,fermi21];3.63e+09;2.88e+08;
2981;0.490523;*;*;14.546;*;*;*;
2982;0.358562;-1.916e-14;*;8.759;*;2.97e+05;2.06e+13;
2983;0.196306;-1.168e-16;*;1.513;*;2.66e+07;3.98e+12;
2984;5.496692;-9.102e-13;*;9.442;*;9.57e+04;2.37e+12;
2985;3.636024;-1.694e-15;-2.400e-29;1.586;*;3.40e+07;1.90e+11;
2986;0.927947;-9.169e-16;*;8.418;*;1.60e+07;1.08e+12;
2987;48.233774;-9.939e-15;*;10.033;*;7.69e+07;9.52e+09;
2988;241.545894;*;*;7.803;*;*;*;
2989;55.493896;*;*;10.450;*;*;*;
2990;0.600361;-3.902e-15;*;7.485;*;2.44e+06;4.30e+12;
2991;25.296479;-3.740e-12;1.462e-23;3.000;HE[sof95,aaa+10m];1.07e+05;4.86e+11;
2992;1.173860;-3.948e-15;*;10.520;*;4.71e+06;1.58e+12;
2993;225.225225;*;*;4.353;*;*;*;
2994;204.582651;*;*;4.000;*;*;*;
2995;12.515645;*;*;4.000;BINARY?[pqm+21];*;*;
2996;34.566194;*;*;4.000;BINARY?[pqm+21];*;*;
2997;9.933446;*;*;4.000;*;*;*;
2998;0.749645;-9.964e-16;*;7.585;*;1.19e+07;1.56e+12;
2999;0.989117;-2.095e-15;*;7.552;*;7.48e+06;1.49e+12;
3000;0.786658;*;*;2.968;*;*;*;
3001;0.476317;-3.936e-16;*;4.280;*;1.92e+07;1.93e+12;
3002;5.170509;-2.824e-14;*;4.176;*;2.90e+06;4.57e+11;
3003;1.073872;-1.452e-15;*;7.803;*;1.17e+07;1.10e+12;
3004;10.786433;-2.462e-12;*;1.960;NRAD;6.94e+04;1.42e+12;
3005;2.343694;-9.396e-18;-2.800e-28;0.536;*;3.95e+09;2.73e+10;
3006;2.833395;-5.298e-14;*;4.663;*;8.47e+05;1.54e+12;
3007;0.720959;-1.145e-15;*;10.092;*;9.98e+06;1.77e+12;
3008;2.066116;*;*;8.226;RRAT[mss+20];*;*;
3009;205.222255;-3.840e-16;*;8.177;*;8.47e+09;2.13e+08;
3010;163.047913;-7.906e-16;*;6.305;*;3.27e+09;4.32e+08;
3011;3.577690;*;*;7.383;*;*;*;
3012;0.931205;-2.911e-15;*;7.540;*;5.07e+06;1.92e+12;
3013;1.927013;-5.096e-15;-9.820e-27;2.186;*;5.99e+06;8.54e+11;
3014;116.748695;-1.717e-16;*;5.304;*;1.08e+10;3.32e+08;
3015;0.199502;*;*;3.163;*;*;*;
3016;3.290438;-2.381e-15;*;3.538;*;2.19e+07;2.62e+11;
3017;3.845941;*;*;3.756;RRAT[kkl+15];*;*;
3018;13.929517;*;*;6.481;*;*;*;
3019;1.036166;-8.643e-16;*;1.789;*;1.90e+07;8.92e+11;
3020;252.419737;-1.748e-15;*;2.659;HE[lbh+15,fermi21];2.29e+09;3.34e+08;
3021;3.250100;-3.285e-14;-7.300e-26;6.891;*;1.57e+06;9.90e+11;
3022;2.668045;-5.040e-14;*;1.365;NRAD;8.39e+05;1.65e+12;
3023;3.443654;-2.514e-12;3.000e-23;1.950;NRAD;2.17e+04;7.94e+12;
3024;0.910265;-5.351e-15;*;7.266;*;2.70e+06;2.70e+12;
3025;3.207184;*;*;4.342;*;*;*;
3026;622.122031;-6.522e-15;5.500e-26;1.400;HE[aaa+10g];1.51e+09;1.67e+08;
3027;2.462562;-2.183e-16;*;10.888;*;1.79e+08;1.22e+11;
3028;0.325332;-3.962e-15;*;6.684;*;1.30e+06;1.09e+13;
3029;0.743647;-6.200e-17;*;5.961;*;1.90e+08;3.93e+11;
3030;1.390499;-3.350e-14;*;3.757;*;6.58e+05;3.57e+12;
3031;3.616669;-2.943e-15;*;4.897;*;1.95e+07;2.52e+11;
3032;2.370826;*;*;7.020;*;*;*;
3033;1.435213;-2.166e-13;-8.700e-25;6.458;*;1.05e+05;8.66e+12;
3034;1.104891;-2.123e-15;-2.180e-27;6.391;*;8.25e+06;1.27e+12;
3035;0.990220;-3.344e-16;*;7.455;*;4.69e+07;5.94e+11;
3036;1.501775;-1.279e-16;*;7.665;*;1.86e+08;1.97e+11;
3037;0.473650;-1.672e-14;-1.100e-27;8.000;*;4.49e+05;1.27e+13;
3038;4.150193;-3.562e-12;*;10.783;*;1.85e+04;7.14e+12;
3039;0.438662;-4.938e-15;7.800e-28;1.835;*;1.41e+06;7.74e+12;
3040;1.535980;*;*;17.294;*;*;*;
3041;1.625927;-7.423e-16;*;13.558;*;3.47e+07;4.21e+11;
3042;3.247355;-3.153e-14;*;14.652;*;1.63e+06;9.71e+11;
3043;462.201872;-7.060e-16;*;2.437;HE[drc+21];1.04e+10;8.56e+07;
3044;1.721552;-1.364e-16;-4.800e-27;2.632;*;2.00e+08;1.65e+11;
3045;0.574086;*;*;9.140;*;*;*;
3046;6.108913;-9.282e-13;*;6.035;HE[nab+13,fermi21];1.04e+05;2.04e+12;
3047;2.001221;-1.138e-15;*;12.650;*;2.79e+07;3.81e+11;
3048;3.070080;-1.291e-15;*;3.040;*;3.77e+07;2.14e+11;
3049;2.179909;-1.580e-15;*;2.634;*;2.19e+07;3.95e+11;
