building_category,building_code,heating_systems,year,heating_system_share
kindergarten,TEK69,DH,2023,0.31824535737637644
kindergarten,TEK69,DH - Bio,2023,0.000214225096904963
kindergarten,TEK69,Electric boiler,2023,0.05968451370903524
kindergarten,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
kindergarten,TEK69,Electricity,2023,0.07068188961882116
kindergarten,TEK69,Electricity - Bio,2023,0.021674094557190902
kindergarten,TEK69,Gas,2023,0.001656504475940886
kindergarten,TEK69,HP - Electricity,2023,0.1632849356867121
kindergarten,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
kindergarten,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
kindergarten,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
kindergarten,TEK87,DH,2023,0.31824535737637644
kindergarten,TEK87,DH - Bio,2023,0.000214225096904963
kindergarten,TEK87,Electric boiler,2023,0.05968451370903524
kindergarten,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
kindergarten,TEK87,Electricity,2023,0.07068188961882116
kindergarten,TEK87,Electricity - Bio,2023,0.021674094557190902
kindergarten,TEK87,Gas,2023,0.001656504475940886
kindergarten,TEK87,HP - Electricity,2023,0.1632849356867121
kindergarten,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
kindergarten,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
kindergarten,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
kindergarten,TEK97,DH,2023,0.31824535737637644
kindergarten,TEK97,DH - Bio,2023,0.000214225096904963
kindergarten,TEK97,Electric boiler,2023,0.05968451370903524
kindergarten,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
kindergarten,TEK97,Electricity,2023,0.07068188961882116
kindergarten,TEK97,Electricity - Bio,2023,0.021674094557190902
kindergarten,TEK97,Gas,2023,0.001656504475940886
kindergarten,TEK97,HP - Electricity,2023,0.1632849356867121
kindergarten,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
kindergarten,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
kindergarten,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,PRE_TEK49,DH,2023,0.31824535737637644
nursing_home,PRE_TEK49,DH - Bio,2023,0.000214225096904963
nursing_home,PRE_TEK49,Electric boiler,2023,0.05968451370903524
nursing_home,PRE_TEK49,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,PRE_TEK49,Electricity,2023,0.07068188961882116
nursing_home,PRE_TEK49,Electricity - Bio,2023,0.021674094557190902
nursing_home,PRE_TEK49,Gas,2023,0.001656504475940886
nursing_home,PRE_TEK49,HP - Electricity,2023,0.1632849356867121
nursing_home,PRE_TEK49,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,PRE_TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,PRE_TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK07,DH,2023,0.31824535737637644
nursing_home,TEK07,DH - Bio,2023,0.000214225096904963
nursing_home,TEK07,Electric boiler,2023,0.05968451370903524
nursing_home,TEK07,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK07,Electricity,2023,0.07068188961882116
nursing_home,TEK07,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK07,Gas,2023,0.001656504475940886
nursing_home,TEK07,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK07,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK07,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK07,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK10,DH,2023,0.31824535737637644
nursing_home,TEK10,DH - Bio,2023,0.000214225096904963
nursing_home,TEK10,Electric boiler,2023,0.05968451370903524
nursing_home,TEK10,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK10,Electricity,2023,0.07068188961882116
nursing_home,TEK10,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK10,Gas,2023,0.001656504475940886
nursing_home,TEK10,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK10,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK10,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK10,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK17,DH,2023,0.31824535737637644
nursing_home,TEK17,DH - Bio,2023,0.000214225096904963
nursing_home,TEK17,Electric boiler,2023,0.05968451370903524
nursing_home,TEK17,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK17,Electricity,2023,0.07068188961882116
nursing_home,TEK17,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK17,Gas,2023,0.001656504475940886
nursing_home,TEK17,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK17,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK17,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK17,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK49,DH,2023,0.31824535737637644
nursing_home,TEK49,DH - Bio,2023,0.000214225096904963
nursing_home,TEK49,Electric boiler,2023,0.05968451370903524
nursing_home,TEK49,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK49,Electricity,2023,0.07068188961882116
nursing_home,TEK49,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK49,Gas,2023,0.001656504475940886
nursing_home,TEK49,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK49,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK69,DH,2023,0.31824535737637644
nursing_home,TEK69,DH - Bio,2023,0.000214225096904963
nursing_home,TEK69,Electric boiler,2023,0.05968451370903524
nursing_home,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK69,Electricity,2023,0.07068188961882116
nursing_home,TEK69,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK69,Gas,2023,0.001656504475940886
nursing_home,TEK69,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK87,DH,2023,0.31824535737637644
nursing_home,TEK87,DH - Bio,2023,0.000214225096904963
nursing_home,TEK87,Electric boiler,2023,0.05968451370903524
nursing_home,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK87,Electricity,2023,0.07068188961882116
nursing_home,TEK87,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK87,Gas,2023,0.001656504475940886
nursing_home,TEK87,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
nursing_home,TEK97,DH,2023,0.31824535737637644
nursing_home,TEK97,DH - Bio,2023,0.000214225096904963
nursing_home,TEK97,Electric boiler,2023,0.05968451370903524
nursing_home,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
nursing_home,TEK97,Electricity,2023,0.07068188961882116
nursing_home,TEK97,Electricity - Bio,2023,0.021674094557190902
nursing_home,TEK97,Gas,2023,0.001656504475940886
nursing_home,TEK97,HP - Electricity,2023,0.1632849356867121
nursing_home,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
nursing_home,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
nursing_home,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
office,PRE_TEK49,DH,2023,0.31824535737637644
office,PRE_TEK49,DH - Bio,2023,0.000214225096904963
office,PRE_TEK49,Electric boiler,2023,0.05968451370903524
office,PRE_TEK49,Electric boiler - Solar,2023,0.0002493794096936836
office,PRE_TEK49,Electricity,2023,0.07068188961882116
office,PRE_TEK49,Electricity - Bio,2023,0.021674094557190902
office,PRE_TEK49,Gas,2023,0.001656504475940886
office,PRE_TEK49,HP - Electricity,2023,0.1632849356867121
office,PRE_TEK49,HP Central heating - Bio,2023,0.00019362655741005704
office,PRE_TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
office,PRE_TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK07,DH,2023,0.31824535737637644
office,TEK07,DH - Bio,2023,0.000214225096904963
office,TEK07,Electric boiler,2023,0.05968451370903524
office,TEK07,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK07,Electricity,2023,0.07068188961882116
office,TEK07,Electricity - Bio,2023,0.021674094557190902
office,TEK07,Gas,2023,0.001656504475940886
office,TEK07,HP - Electricity,2023,0.1632849356867121
office,TEK07,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK07,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK07,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK10,DH,2023,0.31824535737637644
office,TEK10,DH - Bio,2023,0.000214225096904963
office,TEK10,Electric boiler,2023,0.05968451370903524
office,TEK10,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK10,Electricity,2023,0.07068188961882116
office,TEK10,Electricity - Bio,2023,0.021674094557190902
office,TEK10,Gas,2023,0.001656504475940886
office,TEK10,HP - Electricity,2023,0.1632849356867121
office,TEK10,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK10,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK10,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK17,DH,2023,0.31824535737637644
office,TEK17,DH - Bio,2023,0.000214225096904963
office,TEK17,Electric boiler,2023,0.05968451370903524
office,TEK17,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK17,Electricity,2023,0.07068188961882116
office,TEK17,Electricity - Bio,2023,0.021674094557190902
office,TEK17,Gas,2023,0.001656504475940886
office,TEK17,HP - Electricity,2023,0.1632849356867121
office,TEK17,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK17,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK17,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK49,DH,2023,0.31824535737637644
office,TEK49,DH - Bio,2023,0.000214225096904963
office,TEK49,Electric boiler,2023,0.05968451370903524
office,TEK49,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK49,Electricity,2023,0.07068188961882116
office,TEK49,Electricity - Bio,2023,0.021674094557190902
office,TEK49,Gas,2023,0.001656504475940886
office,TEK49,HP - Electricity,2023,0.1632849356867121
office,TEK49,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK69,DH,2023,0.31824535737637644
office,TEK69,DH - Bio,2023,0.000214225096904963
office,TEK69,Electric boiler,2023,0.05968451370903524
office,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK69,Electricity,2023,0.07068188961882116
office,TEK69,Electricity - Bio,2023,0.021674094557190902
office,TEK69,Gas,2023,0.001656504475940886
office,TEK69,HP - Electricity,2023,0.1632849356867121
office,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK87,DH,2023,0.31824535737637644
office,TEK87,DH - Bio,2023,0.000214225096904963
office,TEK87,Electric boiler,2023,0.05968451370903524
office,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK87,Electricity,2023,0.07068188961882116
office,TEK87,Electricity - Bio,2023,0.021674094557190902
office,TEK87,Gas,2023,0.001656504475940886
office,TEK87,HP - Electricity,2023,0.1632849356867121
office,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
office,TEK97,DH,2023,0.31824535737637644
office,TEK97,DH - Bio,2023,0.000214225096904963
office,TEK97,Electric boiler,2023,0.05968451370903524
office,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
office,TEK97,Electricity,2023,0.07068188961882116
office,TEK97,Electricity - Bio,2023,0.021674094557190902
office,TEK97,Gas,2023,0.001656504475940886
office,TEK97,HP - Electricity,2023,0.1632849356867121
office,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
office,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
office,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
retail,PRE_TEK49,DH,2023,0.31824535737637644
retail,PRE_TEK49,DH - Bio,2023,0.000214225096904963
retail,PRE_TEK49,Electric boiler,2023,0.05968451370903524
retail,PRE_TEK49,Electric boiler - Solar,2023,0.0002493794096936836
retail,PRE_TEK49,Electricity,2023,0.07068188961882116
retail,PRE_TEK49,Electricity - Bio,2023,0.021674094557190902
retail,PRE_TEK49,Gas,2023,0.001656504475940886
retail,PRE_TEK49,HP - Electricity,2023,0.1632849356867121
retail,PRE_TEK49,HP Central heating - Bio,2023,0.00019362655741005704
retail,PRE_TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,PRE_TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK07,DH,2023,0.31824535737637644
retail,TEK07,DH - Bio,2023,0.000214225096904963
retail,TEK07,Electric boiler,2023,0.05968451370903524
retail,TEK07,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK07,Electricity,2023,0.07068188961882116
retail,TEK07,Electricity - Bio,2023,0.021674094557190902
retail,TEK07,Gas,2023,0.001656504475940886
retail,TEK07,HP - Electricity,2023,0.1632849356867121
retail,TEK07,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK07,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK07,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK10,DH,2023,0.31824535737637644
retail,TEK10,DH - Bio,2023,0.000214225096904963
retail,TEK10,Electric boiler,2023,0.05968451370903524
retail,TEK10,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK10,Electricity,2023,0.07068188961882116
retail,TEK10,Electricity - Bio,2023,0.021674094557190902
retail,TEK10,Gas,2023,0.001656504475940886
retail,TEK10,HP - Electricity,2023,0.1632849356867121
retail,TEK10,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK10,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK10,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK17,DH,2023,0.31824535737637644
retail,TEK17,DH - Bio,2023,0.000214225096904963
retail,TEK17,Electric boiler,2023,0.05968451370903524
retail,TEK17,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK17,Electricity,2023,0.07068188961882116
retail,TEK17,Electricity - Bio,2023,0.021674094557190902
retail,TEK17,Gas,2023,0.001656504475940886
retail,TEK17,HP - Electricity,2023,0.1632849356867121
retail,TEK17,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK17,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK17,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK49,DH,2023,0.31824535737637644
retail,TEK49,DH - Bio,2023,0.000214225096904963
retail,TEK49,Electric boiler,2023,0.05968451370903524
retail,TEK49,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK49,Electricity,2023,0.07068188961882116
retail,TEK49,Electricity - Bio,2023,0.021674094557190902
retail,TEK49,Gas,2023,0.001656504475940886
retail,TEK49,HP - Electricity,2023,0.1632849356867121
retail,TEK49,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK69,DH,2023,0.31824535737637644
retail,TEK69,DH - Bio,2023,0.000214225096904963
retail,TEK69,Electric boiler,2023,0.05968451370903524
retail,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK69,Electricity,2023,0.07068188961882116
retail,TEK69,Electricity - Bio,2023,0.021674094557190902
retail,TEK69,Gas,2023,0.001656504475940886
retail,TEK69,HP - Electricity,2023,0.1632849356867121
retail,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK87,DH,2023,0.31824535737637644
retail,TEK87,DH - Bio,2023,0.000214225096904963
retail,TEK87,Electric boiler,2023,0.05968451370903524
retail,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK87,Electricity,2023,0.07068188961882116
retail,TEK87,Electricity - Bio,2023,0.021674094557190902
retail,TEK87,Gas,2023,0.001656504475940886
retail,TEK87,HP - Electricity,2023,0.1632849356867121
retail,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
retail,TEK97,DH,2023,0.31824535737637644
retail,TEK97,DH - Bio,2023,0.000214225096904963
retail,TEK97,Electric boiler,2023,0.05968451370903524
retail,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
retail,TEK97,Electricity,2023,0.07068188961882116
retail,TEK97,Electricity - Bio,2023,0.021674094557190902
retail,TEK97,Gas,2023,0.001656504475940886
retail,TEK97,HP - Electricity,2023,0.1632849356867121
retail,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
retail,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
retail,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
school,PRE_TEK49,DH,2023,0.31824535737637644
school,PRE_TEK49,DH - Bio,2023,0.000214225096904963
school,PRE_TEK49,Electric boiler,2023,0.05968451370903524
school,PRE_TEK49,Electric boiler - Solar,2023,0.0002493794096936836
school,PRE_TEK49,Electricity,2023,0.07068188961882116
school,PRE_TEK49,Electricity - Bio,2023,0.021674094557190902
school,PRE_TEK49,Gas,2023,0.001656504475940886
school,PRE_TEK49,HP - Electricity,2023,0.1632849356867121
school,PRE_TEK49,HP Central heating - Bio,2023,0.00019362655741005704
school,PRE_TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
school,PRE_TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK07,DH,2023,0.31824535737637644
school,TEK07,DH - Bio,2023,0.000214225096904963
school,TEK07,Electric boiler,2023,0.05968451370903524
school,TEK07,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK07,Electricity,2023,0.07068188961882116
school,TEK07,Electricity - Bio,2023,0.021674094557190902
school,TEK07,Gas,2023,0.001656504475940886
school,TEK07,HP - Electricity,2023,0.1632849356867121
school,TEK07,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK07,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK07,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK10,DH,2023,0.31824535737637644
school,TEK10,DH - Bio,2023,0.000214225096904963
school,TEK10,Electric boiler,2023,0.05968451370903524
school,TEK10,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK10,Electricity,2023,0.07068188961882116
school,TEK10,Electricity - Bio,2023,0.021674094557190902
school,TEK10,Gas,2023,0.001656504475940886
school,TEK10,HP - Electricity,2023,0.1632849356867121
school,TEK10,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK10,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK10,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK17,DH,2023,0.31824535737637644
school,TEK17,DH - Bio,2023,0.000214225096904963
school,TEK17,Electric boiler,2023,0.05968451370903524
school,TEK17,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK17,Electricity,2023,0.07068188961882116
school,TEK17,Electricity - Bio,2023,0.021674094557190902
school,TEK17,Gas,2023,0.001656504475940886
school,TEK17,HP - Electricity,2023,0.1632849356867121
school,TEK17,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK17,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK17,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK49,DH,2023,0.31824535737637644
school,TEK49,DH - Bio,2023,0.000214225096904963
school,TEK49,Electric boiler,2023,0.05968451370903524
school,TEK49,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK49,Electricity,2023,0.07068188961882116
school,TEK49,Electricity - Bio,2023,0.021674094557190902
school,TEK49,Gas,2023,0.001656504475940886
school,TEK49,HP - Electricity,2023,0.1632849356867121
school,TEK49,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK69,DH,2023,0.31824535737637644
school,TEK69,DH - Bio,2023,0.000214225096904963
school,TEK69,Electric boiler,2023,0.05968451370903524
school,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK69,Electricity,2023,0.07068188961882116
school,TEK69,Electricity - Bio,2023,0.021674094557190902
school,TEK69,Gas,2023,0.001656504475940886
school,TEK69,HP - Electricity,2023,0.1632849356867121
school,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK87,DH,2023,0.31824535737637644
school,TEK87,DH - Bio,2023,0.000214225096904963
school,TEK87,Electric boiler,2023,0.05968451370903524
school,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK87,Electricity,2023,0.07068188961882116
school,TEK87,Electricity - Bio,2023,0.021674094557190902
school,TEK87,Gas,2023,0.001656504475940886
school,TEK87,HP - Electricity,2023,0.1632849356867121
school,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
school,TEK97,DH,2023,0.31824535737637644
school,TEK97,DH - Bio,2023,0.000214225096904963
school,TEK97,Electric boiler,2023,0.05968451370903524
school,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
school,TEK97,Electricity,2023,0.07068188961882116
school,TEK97,Electricity - Bio,2023,0.021674094557190902
school,TEK97,Gas,2023,0.001656504475940886
school,TEK97,HP - Electricity,2023,0.1632849356867121
school,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
school,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
school,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
sports,PRE_TEK49,DH,2023,0.31824535737637644
sports,PRE_TEK49,DH - Bio,2023,0.000214225096904963
sports,PRE_TEK49,Electric boiler,2023,0.05968451370903524
sports,PRE_TEK49,Electric boiler - Solar,2023,0.0002493794096936836
sports,PRE_TEK49,Electricity,2023,0.07068188961882116
sports,PRE_TEK49,Electricity - Bio,2023,0.021674094557190902
sports,PRE_TEK49,Gas,2023,0.001656504475940886
sports,PRE_TEK49,HP - Electricity,2023,0.1632849356867121
sports,PRE_TEK49,HP Central heating - Bio,2023,0.00019362655741005704
sports,PRE_TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,PRE_TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK07,DH,2023,0.31824535737637644
sports,TEK07,DH - Bio,2023,0.000214225096904963
sports,TEK07,Electric boiler,2023,0.05968451370903524
sports,TEK07,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK07,Electricity,2023,0.07068188961882116
sports,TEK07,Electricity - Bio,2023,0.021674094557190902
sports,TEK07,Gas,2023,0.001656504475940886
sports,TEK07,HP - Electricity,2023,0.1632849356867121
sports,TEK07,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK07,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK07,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK10,DH,2023,0.31824535737637644
sports,TEK10,DH - Bio,2023,0.000214225096904963
sports,TEK10,Electric boiler,2023,0.05968451370903524
sports,TEK10,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK10,Electricity,2023,0.07068188961882116
sports,TEK10,Electricity - Bio,2023,0.021674094557190902
sports,TEK10,Gas,2023,0.001656504475940886
sports,TEK10,HP - Electricity,2023,0.1632849356867121
sports,TEK10,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK10,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK10,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK17,DH,2023,0.31824535737637644
sports,TEK17,DH - Bio,2023,0.000214225096904963
sports,TEK17,Electric boiler,2023,0.05968451370903524
sports,TEK17,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK17,Electricity,2023,0.07068188961882116
sports,TEK17,Electricity - Bio,2023,0.021674094557190902
sports,TEK17,Gas,2023,0.001656504475940886
sports,TEK17,HP - Electricity,2023,0.1632849356867121
sports,TEK17,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK17,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK17,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK49,DH,2023,0.31824535737637644
sports,TEK49,DH - Bio,2023,0.000214225096904963
sports,TEK49,Electric boiler,2023,0.05968451370903524
sports,TEK49,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK49,Electricity,2023,0.07068188961882116
sports,TEK49,Electricity - Bio,2023,0.021674094557190902
sports,TEK49,Gas,2023,0.001656504475940886
sports,TEK49,HP - Electricity,2023,0.1632849356867121
sports,TEK49,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK49,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK49,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK69,DH,2023,0.31824535737637644
sports,TEK69,DH - Bio,2023,0.000214225096904963
sports,TEK69,Electric boiler,2023,0.05968451370903524
sports,TEK69,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK69,Electricity,2023,0.07068188961882116
sports,TEK69,Electricity - Bio,2023,0.021674094557190902
sports,TEK69,Gas,2023,0.001656504475940886
sports,TEK69,HP - Electricity,2023,0.1632849356867121
sports,TEK69,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK69,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK69,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK87,DH,2023,0.31824535737637644
sports,TEK87,DH - Bio,2023,0.000214225096904963
sports,TEK87,Electric boiler,2023,0.05968451370903524
sports,TEK87,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK87,Electricity,2023,0.07068188961882116
sports,TEK87,Electricity - Bio,2023,0.021674094557190902
sports,TEK87,Gas,2023,0.001656504475940886
sports,TEK87,HP - Electricity,2023,0.1632849356867121
sports,TEK87,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK87,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK87,HP Central heating - Gas,2023,7.196160696758601e-05
sports,TEK97,DH,2023,0.31824535737637644
sports,TEK97,DH - Bio,2023,0.000214225096904963
sports,TEK97,Electric boiler,2023,0.05968451370903524
sports,TEK97,Electric boiler - Solar,2023,0.0002493794096936836
sports,TEK97,Electricity,2023,0.07068188961882116
sports,TEK97,Electricity - Bio,2023,0.021674094557190902
sports,TEK97,Gas,2023,0.001656504475940886
sports,TEK97,HP - Electricity,2023,0.1632849356867121
sports,TEK97,HP Central heating - Bio,2023,0.00019362655741005704
sports,TEK97,HP Central heating - Electric boiler,2023,0.36404351190494705
sports,TEK97,HP Central heating - Gas,2023,7.196160696758601e-05
university,PRE_TEK49,DH,2023,0.31824535737637644
university,PRE_TEK49,DH - Bio,2023,0.000214225096904963
