#IMF [M/H]    Age      U      B      V      R      I      J      H      K     U-V    B-V    V-R    V-I    V-J    V-H     V-K      (M/L)U   (M/L)B   (M/L)V   (M/L)R   (M/L)I   (M/L)J   (M/L)H   (M/L)K  F439W  F555W  F675W F814W 439-555 555-675 555-814
#=========================================================================================================================================================================================================================================================
1.30 -2.3152  0.1995   4.032  4.258  3.927  3.598  3.222  2.640  2.090  1.968  0.105  0.331  0.329  0.704  1.287  1.837  1.958    0.077    0.110    0.144    0.148    0.140    0.122	0.099	 0.093  4.283  3.936  3.532  3.250  0.346  0.405  0.686
1.30 -2.3152  0.2239   4.117  4.315  3.965  3.626  3.242  2.649  2.092  1.969  0.152  0.350  0.339  0.724  1.317  1.873  1.996    0.083    0.116    0.148    0.151    0.141    0.122	0.098	 0.093  4.341  3.975  3.558  3.270  0.365  0.417  0.705
1.30 -2.3152  0.2512   4.202  4.375  4.006  3.657  3.264  2.661  2.098  1.973  0.196  0.368  0.349  0.743  1.346  1.908  2.033    0.089    0.121    0.153    0.155    0.143    0.123	0.098	 0.092  4.401  4.017  3.588  3.293  0.384  0.429  0.724
1.30 -2.3152  0.2818   4.307  4.454  4.062  3.700  3.295  2.679  2.108  1.981  0.246  0.392  0.362  0.767  1.382  1.953  2.080    0.098    0.130    0.160    0.160    0.147    0.125	0.099	 0.093  4.481  4.073  3.628  3.324  0.409  0.444  0.749
1.30 -2.3152  0.3162   4.405  4.540  4.167  3.819  3.426  2.822  2.259  2.133  0.238  0.373  0.347  0.741  1.345  1.908  2.034    0.107    0.140    0.175    0.178    0.165    0.141	0.113	 0.106  4.566  4.178  3.751  3.455  0.388  0.427  0.723
1.30 -2.3152  0.3548   4.499  4.610  4.237  3.893  3.503  2.903  2.343  2.218  0.262  0.373  0.344  0.734  1.334  1.894  2.019    0.116    0.148    0.186    0.189    0.176    0.151	0.121	 0.114  4.635  4.248  3.825  3.532  0.387  0.423  0.716
1.30 -2.3152  0.3981   4.602  4.693  4.320  3.980  3.592  2.995  2.437  2.312  0.282  0.372  0.340  0.728  1.325  1.883  2.008    0.126    0.159    0.200    0.204    0.190    0.164	0.131	 0.124  4.718  4.331  3.912  3.621  0.386  0.419  0.710
1.30 -2.3152  0.4467   4.728  4.818  4.466  4.142  3.769  3.189  2.643  2.520  0.262  0.352  0.324  0.697  1.277  1.823  1.946    0.141    0.177    0.227    0.235    0.222    0.195	0.158	 0.149  4.841  4.477  4.077  3.798  0.364  0.400  0.680
1.30 -2.3152  0.5012   4.807  4.885  4.530  4.207  3.837  3.262  2.722  2.601  0.276  0.355  0.323  0.693  1.268  1.808  1.929    0.151    0.188    0.240    0.249    0.235    0.207	0.169	 0.159  4.908  4.541  4.143  3.866  0.366  0.399  0.676
1.30 -2.3152  0.5623   4.886  4.957  4.597  4.275  3.906  3.335  2.800  2.681  0.289  0.360  0.322  0.691  1.262  1.797  1.916    0.161    0.200    0.254    0.263    0.249    0.220	0.181	 0.171  4.979  4.609  4.210  3.934  0.370  0.399  0.674
1.30 -2.3152  0.6310   4.968  5.034  4.667  4.344  3.975  3.409  2.879  2.760  0.301  0.367  0.324  0.693  1.259  1.789  1.907    0.173    0.213    0.269    0.279    0.264    0.235	0.193	 0.183  5.057  4.680  4.279  4.003  0.377  0.401  0.677
1.30 -2.3152  0.7079   5.067  5.128  4.754  4.428  4.058  3.494  2.965  2.847  0.313  0.374  0.326  0.697  1.261  1.789  1.907    0.189    0.231    0.290    0.300    0.284    0.252	0.208	 0.197  5.151  4.767  4.363  4.087  0.383  0.405  0.681
1.30 -2.3152  0.7943   5.185  5.249  4.885  4.568  4.206  3.655  3.137  3.022  0.300  0.364  0.317  0.679  1.230  1.748  1.864    0.209    0.257    0.326    0.339    0.323    0.291	0.242	 0.230  5.270  4.898  4.504  4.235  0.372  0.394  0.664
1.30 -2.3152  0.8913   5.270  5.329  4.961  4.644  4.282  3.738  3.223  3.109  0.309  0.368  0.317  0.679  1.224  1.738  1.852    0.225    0.275    0.348    0.362    0.345    0.313	0.261	 0.248  5.350  4.975  4.580  4.311  0.376  0.395  0.663
1.30 -2.3152  1.0000   5.342  5.396  5.020  4.702  4.341  3.804  3.296  3.184  0.323  0.377  0.318  0.678  1.216  1.723  1.836    0.240    0.291    0.365    0.380    0.363    0.331	0.278	 0.264  5.417  5.034  4.638  4.371  0.383  0.396  0.663
1.30 -2.3152  1.1220   5.429  5.459  5.029  4.685  4.305  3.748  3.236  3.124  0.400  0.429  0.344  0.724  1.281  1.793  1.905    0.258    0.307    0.366    0.372    0.349    0.313	0.262	 0.249  5.483  5.045  4.617  4.336  0.438  0.428  0.709
1.30 -2.3152  1.2589   5.549  5.529  5.002  4.605  4.185  3.580  3.044  2.928  0.547  0.527  0.396  0.817  1.422  1.958  2.074    0.286    0.325    0.355    0.343    0.310    0.266	0.218	 0.206  5.560  5.020  4.528  4.218  0.541  0.491  0.801
1.30 -2.3152  1.4125   5.797  5.802  5.335  4.973  4.583  4.012  3.505  3.397  0.462  0.468  0.361  0.752  1.323  1.829  1.937    0.357    0.416    0.479    0.479    0.445    0.393	0.331	 0.316  5.829  5.352  4.902  4.615  0.477  0.450  0.737
1.30 -2.3152  1.5849   5.869  5.869  5.390  5.026  4.633  4.061  3.560  3.455  0.478  0.479  0.365  0.757  1.329  1.830  1.936    0.380    0.440    0.502    0.500    0.464    0.410	0.347	 0.332  5.896  5.408  4.954  4.666  0.487  0.454  0.743
1.30 -2.3152  1.7783   5.989  5.988  5.496  5.125  4.728  4.154  3.655  3.551  0.493  0.492  0.370  0.768  1.342  1.841  1.945    0.423    0.489    0.550    0.545    0.504    0.444	0.376	 0.360  6.016  5.514  5.053  4.761  0.501  0.461  0.753
1.30 -2.3152  1.9953   6.128  6.130  5.640  5.272  4.877  4.308  3.815  3.712  0.488  0.491  0.367  0.763  1.331  1.825  1.928    0.478    0.555    0.626    0.622    0.575    0.510	0.434	 0.417  6.158  5.659  5.201  4.911  0.499  0.458  0.748
1.30 -2.3152  2.2387   6.236  6.241  5.745  5.376  4.979  4.412  3.921  3.819  0.492  0.497  0.369  0.765  1.332  1.824  1.925    0.526    0.612    0.686    0.681    0.629    0.558	0.476	 0.458  6.269  5.764  5.304  5.014  0.505  0.460  0.750
1.30 -2.3152  2.5119   6.344  6.362  5.874  5.512  5.121  4.565  4.083  3.983  0.470  0.488  0.362  0.752  1.309  1.791  1.890    0.578    0.680    0.769    0.768    0.714    0.639	0.550	 0.530  6.388  5.894  5.442  5.156  0.495  0.452  0.738
1.30 -2.3152  2.8184   6.446  6.472  5.975  5.610  5.218  4.664  4.184  4.086  0.470  0.497  0.366  0.758  1.312  1.791  1.889    0.633    0.750    0.841    0.838    0.778    0.698	0.602	 0.580  6.499  5.996  5.540  5.253  0.503  0.456  0.743
1.30 -2.3152  3.1623   6.535  6.571  6.069  5.702  5.310  4.760  4.284  4.188  0.465  0.502  0.367  0.759  1.309  1.785  1.881    0.684    0.819    0.914    0.909    0.843    0.760	0.658	 0.635  6.598  6.090  5.632  5.346  0.508  0.459  0.745
1.30 -2.3152  3.5481   6.626  6.672  6.160  5.789  5.395  4.847  4.374  4.279  0.466  0.512  0.371  0.765  1.313  1.786  1.881    0.741    0.895    0.989    0.980    0.908    0.820	0.711	 0.687  6.699  6.182  5.719  5.431  0.518  0.463  0.751
1.30 -2.3152  3.9811   6.733  6.787  6.262  5.887  5.490  4.943  4.471  4.376  0.470  0.525  0.376  0.773  1.320  1.791  1.886    0.814    0.991    1.083    1.069    0.987    0.892	0.775	 0.749  6.815  6.285  5.816  5.527  0.530  0.469  0.758
1.30 -2.3152  4.4668   6.842  6.905  6.371  5.992  5.593  5.048  4.579  4.485  0.471  0.534  0.379  0.778  1.323  1.793  1.886    0.897    1.100    1.192    1.172    1.081    0.979	0.852	 0.825  6.934  6.395  5.921  5.631  0.539  0.474  0.764
1.30 -2.3152  5.0119   6.949  7.019  6.478  6.095  5.694  5.154  4.687  4.595  0.471  0.541  0.383  0.784  1.324  1.791  1.883    0.986    1.217    1.311    1.284    1.182    1.075	0.938	 0.909  7.048  6.502  6.024  5.733  0.546  0.478  0.769
1.30 -2.3152  5.6234   7.041  7.118  6.569  6.182  5.778  5.242  4.777  4.686  0.472  0.549  0.387  0.791  1.327  1.792  1.883    1.069    1.328    1.420    1.386    1.272    1.162	1.015	 0.985  7.148  6.594  6.111  5.818  0.553  0.483  0.776
1.30 -2.3152  6.3096   7.150  7.231  6.674  6.282  5.875  5.342  4.878  4.787  0.476  0.557  0.392  0.799  1.331  1.796  1.886    1.178    1.470    1.559    1.515    1.387    1.270	1.111	 1.078  7.262  6.700  6.211  5.916  0.562  0.489  0.784
1.30 -2.3152  7.0795   7.243  7.327  6.762  6.366  5.957  5.427  4.964  4.874  0.481  0.565  0.396  0.805  1.335  1.798  1.888    1.280    1.600    1.686    1.633    1.492    1.369	1.199	 1.164  7.358  6.789  6.295  5.999  0.569  0.494  0.790
1.30 -2.3152  7.9433   7.338  7.422  6.849  6.449  6.037  5.507  5.044  4.955  0.489  0.573  0.400  0.812  1.342  1.805  1.894    1.392    1.742    1.820    1.756    1.600    1.468	1.286	 1.250  7.454  6.876  6.377  6.080  0.578  0.499  0.796
1.30 -2.3152  8.9125   7.435  7.522  6.943  6.541  6.128  5.600  5.138  5.050  0.492  0.579  0.402  0.815  1.344  1.805  1.894    1.517    1.904    1.979    1.905    1.735    1.594	1.398	 1.359  7.555  6.971  6.470  6.172  0.583  0.502  0.799
1.30 -2.3152 10.0000   7.548  7.637  7.056  6.653  6.242  5.718  5.259  5.172  0.492  0.580  0.403  0.814  1.338  1.797  1.884    1.680    2.109    2.190    2.106    1.922    1.773	1.559	 1.517  7.669  7.085  6.583  6.288  0.584  0.502  0.797
1.30 -2.3152 11.2202   7.605  7.686  7.098  6.691  6.279  5.752  5.290  5.202  0.507  0.588  0.406  0.819  1.346  1.807  1.895    1.764    2.200    2.268    2.176    1.982    1.823	1.599	 1.556  7.719  7.127  6.621  6.325  0.592  0.505  0.802
1.30 -2.3152 12.5893   7.682  7.761  7.177  6.771  6.359  5.835  5.374  5.286  0.505  0.584  0.406  0.818  1.342  1.803  1.891    1.882    2.342    2.424    2.326    2.119    1.955	1.715	 1.669  7.795  7.207  6.702  6.406  0.588  0.504  0.800
1.30 -2.3152 14.1254   7.815  7.894  7.314  6.909  6.499  5.978  5.519  5.433  0.501  0.580  0.405  0.815  1.336  1.794  1.881    2.107    2.623    2.724    2.617    2.388    2.210	1.944	 1.894  7.928  7.345  6.842  6.548  0.583  0.503  0.797
1.30 -2.3152 15.8489   7.901  7.974  7.395  6.990  6.580  6.059  5.600  5.513  0.505  0.578  0.405  0.815  1.337  1.796  1.882    2.259    2.797    2.909    2.794    2.549    2.359	2.073	 2.020  8.008  7.427  6.924  6.630  0.581  0.502  0.796
1.30 -2.3152 17.7828   7.958  8.030  7.456  7.050  6.639  6.115  5.653  5.566  0.502  0.574  0.406  0.817  1.341  1.803  1.890    2.353    2.911    3.039    2.916    2.659    2.454	2.152	 2.095  8.065  7.488  6.985  6.690  0.577  0.503  0.797
1.30 -1.7129  0.0631   3.178  3.662  3.704  3.668  3.618  3.495  3.303  3.268 -0.526 -0.042  0.036  0.086  0.209  0.401  0.436    0.037    0.067    0.124    0.167    0.213    0.284	0.319	 0.326  3.667  3.702  3.660  3.624 -0.035  0.042  0.078
1.30 -1.7129  0.0708   3.280  3.748  3.783  3.742  3.687  3.556  3.357  3.321 -0.503 -0.035  0.041  0.096  0.227  0.425  0.462    0.041    0.072    0.132    0.178    0.225    0.298	0.333	 0.340  3.753  3.781  3.733  3.693 -0.028  0.048  0.088
1.30 -1.7129  0.0794   3.372  3.818  3.844  3.797  3.735  3.593  3.389  3.352 -0.472 -0.025  0.046  0.109  0.250  0.455  0.491    0.044    0.077    0.140    0.187    0.235    0.308	0.342	 0.349  3.824  3.842  3.787  3.742 -0.019  0.055  0.101
1.30 -1.7129  0.0891   3.457  3.885  3.900  3.846  3.774  3.618  3.402  3.363 -0.442 -0.014  0.053  0.126  0.282  0.498  0.536    0.047    0.081    0.146    0.194    0.242    0.313	0.344	 0.351  3.891  3.899  3.834  3.782 -0.008  0.065  0.117
1.30 -1.7129  0.1000   3.556  3.965  3.968  3.908  3.826  3.655  3.428  3.388 -0.412 -0.003  0.061  0.142  0.313  0.540  0.580    0.052    0.087    0.155    0.204    0.252    0.323	0.351	 0.357  3.970  3.968  3.894  3.835  0.002  0.074  0.134
1.30 -1.7129  0.1122   3.604  3.875  3.595  3.292  2.938  2.360  1.796  1.680  0.009  0.280  0.303  0.657  1.235  1.799  1.915    0.054    0.080    0.109    0.115    0.111    0.097	0.078	 0.074  3.896  3.603  3.230  2.964  0.294  0.373  0.639
1.30 -1.7129  0.1259   3.709  3.947  3.638  3.316  2.945  2.346  1.769  1.649  0.071  0.309  0.322  0.693  1.291  1.869  1.988    0.059    0.085    0.113    0.117    0.111    0.096	0.075	 0.071  3.970  3.646  3.251  2.972  0.324  0.395  0.674
1.30 -1.7129  0.1413   3.806  4.018  3.695  3.366  2.987  2.378  1.793  1.671  0.111  0.323  0.329  0.708  1.317  1.902  2.024    0.064    0.090    0.119    0.122    0.115    0.098	0.077	 0.072  4.042  3.704  3.299  3.015  0.338  0.405  0.689
1.30 -1.7129  0.1585   3.908  4.093  3.748  3.405  3.014  2.389  1.794  1.669  0.160  0.345  0.343  0.734  1.359  1.954  2.079    0.070    0.096    0.124    0.126    0.117    0.098	0.076	 0.072  4.118  3.757  3.336  3.043  0.360  0.421  0.715
1.30 -1.7129  0.1778   4.005  4.168  3.810  3.461  3.063  2.427  1.825  1.697  0.194  0.358  0.350  0.748  1.384  1.986  2.113    0.076    0.102    0.131    0.132    0.122    0.101	0.078	 0.073  4.194  3.821  3.391  3.092  0.373  0.430  0.729
1.30 -1.7129  0.1995   4.100  4.245  3.871  3.511  3.103  2.454  1.842  1.711  0.229  0.374  0.360  0.768  1.417  2.029  2.160    0.083    0.109    0.137    0.137    0.126    0.103	0.079	 0.074  4.271  3.882  3.440  3.133  0.389  0.442  0.749
1.30 -1.7129  0.2239   4.204  4.340  3.967  3.609  3.200  2.549  1.934  1.802  0.237  0.373  0.358  0.767  1.418  2.033  2.165    0.090    0.119    0.149    0.149    0.137    0.112	0.085	 0.080  4.366  3.978  3.538  3.230  0.388  0.440  0.748
1.30 -1.7129  0.2512   4.293  4.422  4.055  3.702  3.298  2.651  2.039  1.906  0.238  0.367  0.352  0.756  1.404  2.015  2.148    0.098    0.127    0.161    0.162    0.149    0.122	0.094	 0.087  4.446  4.066  3.633  3.329  0.381  0.433  0.737
1.30 -1.7129  0.2818   4.386  4.512  4.156  3.812  3.415  2.775  2.167  2.034  0.230  0.356  0.343  0.741  1.381  1.989  2.122    0.106    0.137    0.175    0.178    0.165    0.137	0.105	 0.098  4.536  4.167  3.744  3.445  0.368  0.423  0.722
1.30 -1.7129  0.3162   4.488  4.618  4.276  3.945  3.560  2.935  2.338  2.206  0.212  0.342  0.331  0.716  1.341  1.939  2.070    0.115    0.151    0.195    0.200    0.187    0.157	0.122	 0.114  4.640  4.288  3.879  3.590  0.352  0.408  0.698
1.30 -1.7129  0.3548   4.578  4.697  4.348  4.015  3.629  3.007  2.412  2.282  0.230  0.349  0.333  0.719  1.341  1.936  2.066    0.125    0.161    0.207    0.212    0.198    0.167	0.130	 0.121  4.719  4.360  3.948  3.659  0.360  0.412  0.701
1.30 -1.7129  0.3981   4.679  4.786  4.427  4.091  3.703  3.082  2.490  2.360  0.252  0.359  0.337  0.724  1.345  1.938  2.067    0.136    0.174    0.222    0.227    0.211    0.178	0.139	 0.130  4.809  4.440  4.024  3.734  0.369  0.416  0.706
1.30 -1.7129  0.4467   4.784  4.879  4.514  4.175  3.786  3.165  2.573  2.444  0.270  0.365  0.339  0.728  1.349  1.941  2.070    0.149    0.189    0.239    0.244    0.227    0.191	0.149	 0.139  4.901  4.527  4.108  3.816  0.375  0.419  0.710
1.30 -1.7129  0.5012   4.886  4.975  4.614  4.281  3.898  3.291  2.708  2.580  0.272  0.361  0.333  0.716  1.323  1.906  2.034    0.163    0.205    0.260    0.267    0.250    0.214	0.168	 0.157  4.997  4.627  4.215  3.929  0.370  0.412  0.698
1.30 -1.7129  0.5623   4.994  5.067  4.695  4.359  3.974  3.368  2.787  2.660  0.298  0.372  0.336  0.721  1.327  1.908  2.035    0.179    0.222    0.279    0.286    0.267    0.228	0.179	 0.168  5.089  4.709  4.292  4.005  0.380  0.417  0.704
1.30 -1.7129  0.6310   5.126  5.180  4.789  4.445  4.055  3.444  2.863  2.736  0.337  0.391  0.344  0.734  1.345  1.926  2.052    0.201    0.245    0.303    0.307    0.286    0.243	0.191	 0.180  5.202  4.803  4.377  4.086  0.399  0.426  0.717
1.30 -1.7129  0.7079   5.245  5.287  4.889  4.548  4.164  3.563  2.995  2.872  0.355  0.398  0.341  0.725  1.326  1.895  2.018    0.223    0.269    0.330    0.336    0.314    0.270	0.215	 0.202  5.310  4.904  4.481  4.196  0.406  0.423  0.709
1.30 -1.7129  0.7943   5.356  5.382  4.968  4.620  4.233  3.629  3.065  2.944  0.388  0.414  0.348  0.735  1.339  1.903  2.024    0.246    0.292    0.353    0.357    0.333    0.286	0.228	 0.215  5.405  4.983  4.551  4.264  0.422  0.432  0.719
1.30 -1.7129  0.8913   5.475  5.486  5.058  4.704  4.313  3.708  3.149  3.030  0.418  0.428  0.354  0.745  1.350  1.909  2.027    0.273    0.319    0.382    0.384    0.357    0.306	0.245	 0.232  5.510  5.074  4.635  4.345  0.436  0.439  0.729
1.30 -1.7129  1.0000   5.584  5.586  5.147  4.794  4.404  3.802  3.253  3.139  0.437  0.439  0.353  0.744  1.345  1.894  2.009    0.300    0.349    0.412    0.415    0.386    0.332	0.268	 0.255  5.610  5.164  4.725  4.436  0.446  0.439  0.728
1.30 -1.7129  1.1220   5.662  5.645  5.169  4.799  4.394  3.779  3.225  3.110  0.492  0.476  0.370  0.775  1.391  1.945  2.059    0.321    0.366    0.418    0.415    0.381    0.323	0.260	 0.247  5.672  5.187  4.727  4.428  0.485  0.460  0.759
1.30 -1.7129  1.2589   5.741  5.687  5.154  4.753  4.325  3.684  3.115  2.998  0.587  0.533  0.401  0.829  1.470  2.039  2.156    0.344    0.379    0.411    0.396    0.355    0.294	0.234	 0.222  5.719  5.173  4.675  4.359  0.546  0.497  0.813
1.30 -1.7129  1.4125   6.002  5.939  5.437  5.055  4.644  4.023  3.470  3.357  0.564  0.502  0.382  0.793  1.415  1.968  2.080    0.434    0.474    0.529    0.519    0.473    0.399	0.322	 0.306  5.968  5.456  4.981  4.678  0.512  0.475  0.777
1.30 -1.7129  1.5849   6.101  6.032  5.517  5.131  4.718  4.098  3.548  3.437  0.583  0.515  0.386  0.799  1.419  1.969  2.081    0.473    0.514    0.566    0.553    0.504    0.426	0.344	 0.328  6.061  5.537  5.057  4.753  0.525  0.480  0.783
1.30 -1.7129  1.7783   6.201  6.130  5.597  5.203  4.786  4.166  3.618  3.508  0.604  0.533  0.394  0.811  1.431  1.979  2.089    0.516    0.559    0.607    0.589    0.534    0.451	0.365	 0.348  6.160  5.617  5.128  4.822  0.543  0.489  0.795
1.30 -1.7129  1.9953   6.310  6.238  5.693  5.295  4.877  4.260  3.717  3.608  0.617  0.545  0.398  0.817  1.433  1.976  2.085    0.568    0.615    0.660    0.638    0.578    0.490	0.398	 0.380  6.269  5.714  5.219  4.912  0.556  0.495  0.801
1.30 -1.7129  2.2387   6.417  6.348  5.795  5.395  4.976  4.362  3.821  3.713  0.622  0.552  0.400  0.819  1.433  1.974  2.082    0.624    0.678    0.722    0.696    0.630    0.535	0.436	 0.417  6.379  5.817  5.319  5.012  0.563  0.497  0.804
1.30 -1.7129  2.5119   6.526  6.461  5.909  5.511  5.095  4.487  3.952  3.846  0.617  0.552  0.398  0.814  1.422  1.957  2.063    0.686    0.749    0.798    0.771    0.700    0.598	0.490	 0.469  6.493  5.931  5.436  5.132  0.562  0.495  0.799
1.30 -1.7129  2.8184   6.609  6.549  5.999  5.603  5.189  4.587  4.056  3.950  0.611  0.550  0.396  0.810  1.412  1.943  2.048    0.738    0.808    0.862    0.835    0.759    0.652	0.536	 0.514  6.580  6.021  5.528  5.226  0.560  0.492  0.795
1.30 -1.7129  3.1623   6.736  6.677  6.118  5.721  5.306  4.709  4.183  4.080  0.618  0.559  0.398  0.812  1.409  1.935  2.038    0.826    0.906    0.959    0.927    0.843    0.727	0.601	 0.576  6.709  6.141  5.646  5.344  0.568  0.495  0.797
1.30 -1.7129  3.5481   6.859  6.804  6.234  5.833  5.416  4.822  4.299  4.197  0.625  0.570  0.402  0.818  1.412  1.935  2.038    0.921    1.014    1.063    1.024    0.929    0.804	0.666	 0.639  6.836  6.258  5.758  5.454  0.579  0.500  0.803
1.30 -1.7129  3.9811   6.972  6.923  6.346  5.941  5.523  4.935  4.417  4.316  0.627  0.577  0.405  0.823  1.410  1.929  2.030    1.018    1.127    1.173    1.126    1.021    0.888	0.739	 0.711  6.956  6.370  5.866  5.562  0.586  0.504  0.808
1.30 -1.7129  4.4668   7.084  7.040  6.456  6.048  5.629  5.047  4.532  4.432  0.628  0.584  0.408  0.827  1.409  1.924  2.024    1.124    1.249    1.293    1.239    1.121    0.981	0.819	 0.788  7.073  6.481  5.973  5.669  0.592  0.508  0.812
1.30 -1.7129  5.0119   7.183  7.149  6.559  6.148  5.728  5.152  4.641  4.543  0.625  0.590  0.410  0.830  1.407  1.917  2.015    1.227    1.376    1.416    1.353    1.224    1.076	0.902	 0.869  7.183  6.584  6.073  5.769  0.599  0.511  0.815
1.30 -1.7129  5.6234   7.284  7.256  6.655  6.240  5.817  5.242  4.733  4.636  0.629  0.601  0.415  0.838  1.413  1.922  2.019    1.341    1.513    1.542    1.467    1.323    1.165	0.978	 0.944  7.291  6.681  6.165  5.859  0.610  0.516  0.822
1.30 -1.7129  6.3096   7.375  7.365  6.756  6.339  5.915  5.342  4.836  4.740  0.619  0.609  0.418  0.842  1.414  1.920  2.016    1.454    1.667    1.687    1.601    1.443    1.274	1.072	 1.035  7.400  6.783  6.264  5.957  0.617  0.520  0.826
1.30 -1.7129  7.0795   7.457  7.459  6.841  6.420  5.996  5.425  4.921  4.827  0.616  0.618  0.421  0.846  1.417  1.920  2.015    1.562    1.811    1.817    1.720    1.549    1.369	1.155	 1.117  7.495  6.869  6.346  6.039  0.626  0.523  0.830
1.30 -1.7129  7.9433   7.550  7.551  6.924  6.500  6.074  5.503  5.001  4.908  0.626  0.627  0.424  0.851  1.422  1.923  2.016    1.697    1.966    1.955    1.844    1.658    1.466	1.239	 1.199  7.589  6.952  6.425  6.118  0.636  0.527  0.835
1.30 -1.7129  8.9125   7.645  7.643  7.009  6.582  6.155  5.585  5.086  4.993  0.636  0.635  0.427  0.854  1.424  1.923  2.015    1.844    2.133    2.106    1.982    1.781    1.576	1.335	 1.293  7.682  7.038  6.507  6.200  0.644  0.530  0.838
1.30 -1.7129 10.0000   7.752  7.752  7.114  6.687  6.261  5.694  5.200  5.109  0.637  0.637  0.428  0.854  1.420  1.914  2.006    2.029    2.349    2.314    2.177    1.957    1.738	1.479	 1.434  7.790  7.144  6.613  6.307  0.646  0.531  0.837
1.30 -1.7129 11.2202   7.836  7.835  7.192  6.763  6.336  5.771  5.279  5.188  0.644  0.643  0.430  0.857  1.422  1.914  2.004    2.187    2.529    2.479    2.328    2.092    1.859	1.585	 1.538  7.874  7.223  6.690  6.383  0.652  0.533  0.839
1.30 -1.7129 12.5893   7.922  7.919  7.272  6.842  6.415  5.851  5.361  5.272  0.649  0.646  0.431  0.858  1.421  1.911  2.001    2.354    2.717    2.655    2.490    2.237    1.991	1.701	 1.652  7.958  7.303  6.770  6.463  0.655  0.534  0.840
1.30 -1.7129 14.1254   8.008  8.001  7.360  6.932  6.507  5.950  5.463  5.374  0.648  0.641  0.429  0.853  1.410  1.897  1.986    2.526    2.905    2.853    2.680    2.415    2.162	1.853	 1.800  8.041  7.392  6.861  6.557  0.649  0.531  0.835
1.30 -1.7129 15.8489   8.087  8.077  7.440  7.012  6.587  6.032  5.546  5.456  0.647  0.637  0.428  0.853  1.408  1.894  1.984    2.692    3.087    3.042    2.859    2.576    2.310	1.980	 1.923  8.117  7.472  6.942  6.639  0.645  0.530  0.834
1.30 -1.7129 17.7828   8.173  8.152  7.528  7.103  6.681  6.127  5.640  5.550  0.645  0.624  0.425  0.847  1.401  1.888  1.978    2.879    3.270    3.259    3.072    2.773    2.491	2.133	 2.071  8.192  7.560  7.035  6.733  0.632  0.525  0.827
