ages m22 m32 m42 m52 m62 m72
160900000.0 -24.3314 -24.3599 -24.7325 -24.6879 -24.6202 -24.6328
180530000.0 -24.2257 -24.3084 -24.591 -24.5532 -24.4877 -24.5928
202560000.0 -24.1115 -24.2759 -24.5945 -24.4393 -24.4135 -24.5856
227270000.0 -24.0043 -24.2242 -24.6243 -24.4394 -24.3913 -24.5628
255000000.0 -23.9095 -24.1467 -24.6135 -24.4185 -24.3856 -24.5216
286120000.0 -23.8081 -24.043 -24.5513 -24.3718 -24.3538 -24.4591
321030000.0 -23.7627 -23.9474 -24.4179 -24.2907 -24.2897 -24.3659
360200000.0 -23.7043 -23.8847 -24.2566 -24.1885 -24.1794 -24.2995
404150000.0 -23.6018 -23.7888 -24.164 -24.1101 -24.079 -24.2574
453470000.0 -23.4817 -23.676 -24.1279 -24.0605 -24.0142 -24.2464
508800000.0 -23.4274 -23.5805 -24.062 -24.0402 -23.9961 -24.2292
570880000.0 -23.3616 -23.5427 -24.0096 -23.991 -23.9754 -24.2039
640540000.0 -23.2785 -23.4974 -23.9617 -23.9501 -23.9194 -24.1878
718700000.0 -23.1672 -23.4368 -23.9147 -23.9274 -23.862 -24.17
806400000.0 -23.0738 -23.3716 -23.8586 -23.8501 -23.8064 -24.0868
904790000.0 -23.0631 -23.2981 -23.7587 -23.7637 -23.7368 -23.9906
1015200000.0 -23.1303 -23.3544 -23.6709 -23.706 -23.6982 -23.88
1139100000.0 -23.3757 -23.4818 -23.7588 -23.737 -23.9237 -23.7978
1278100000.0 -23.3268 -23.3479 -24.3146 -24.2975 -23.7173 -23.7355
1434000000.0 -23.3758 -23.3274 -23.6622 -23.6814 -23.4324 -23.6459
1609000000.0 -23.2594 -23.2868 -23.4431 -23.5457 -23.3716 -23.6066
1680000000.0 -23.1697 -23.2958 -23.4189 -23.5296 -23.3437 -23.58
1700000000.0 -23.1629 -23.314 -23.4129 -23.5274 -23.3357 -23.5708
1800000000.0 -23.1288 -23.3203 -23.3831 -23.5095 -23.303 -23.5187
1900000000.0 -23.0998 -23.3132 -23.3559 -23.4074 -23.2872 -23.4003
2000000000.0 -23.0806 -23.2784 -23.3023 -23.2855 -23.2679 -23.3725
2100000000.0 -23.059 -23.2059 -23.2594 -23.2639 -23.2453 -23.343
2200000000.0 -23.0315 -23.1228 -23.2079 -23.2388 -23.218 -23.3116
2300000000.0 -23.0016 -23.0925 -23.1878 -23.2228 -23.1704 -23.2788
2400000000.0 -22.9639 -23.062 -23.1698 -23.2015 -23.122 -23.2444
2500000000.0 -22.9069 -23.031 -23.1611 -23.1811 -23.0869 -23.2096
2600000000.0 -22.8591 -22.9983 -23.1778 -23.1546 -23.0671 -23.1753
2750000000.0 -22.8269 -22.9319 -23.1721 -23.1099 -23.0413 -23.1149
3000000000.0 -22.7733 -22.8689 -23.1161 -23.0298 -23.0196 -23.0723
3250000000.0 -22.7367 -22.8228 -22.962 -22.9813 -22.9761 -23.0269
3500000000.0 -22.6991 -22.7638 -22.8682 -22.9157 -22.9079 -22.9775
3750000000.0 -22.6548 -22.709 -22.8241 -22.7052 -22.792 -22.9263
4000000000.0 -22.6102 -22.6729 -22.774 -22.6158 -22.745 -22.8705
4250000000.0 -22.5635 -22.635 -22.7155 -22.5762 -22.6959 -22.7595
4500000000.0 -22.4968 -22.5957 -22.6626 -22.5369 -22.6429 -22.6917
4750000000.0 -22.464 -22.5519 -22.628 -22.4977 -22.5686 -22.6631
5000000000.0 -22.4304 -22.5061 -22.5934 -22.4657 -22.5408 -22.6345
5250000000.0 -22.396 -22.4709 -22.559 -22.5496 -22.512 -22.6057
5500000000.0 -22.3607 -22.4356 -22.5246 -22.5273 -22.4824 -22.5768
5750000000.0 -22.3244 -22.4001 -22.4909 -22.5021 -22.4518 -22.5475
6000000000.0 -22.2853 -22.3643 -22.4746 -22.4744 -22.42 -22.5179
6250000000.0 -22.2364 -22.3282 -22.4585 -22.444 -22.3773 -22.4879
6500000000.0 -22.2074 -22.2913 -22.4385 -22.411 -22.3482 -22.4576
6750000000.0 -22.1787 -22.2414 -22.4176 -22.3748 -22.3286 -22.4268
7000000000.0 -22.1503 -22.2063 -22.3957 -22.3126 -22.3091 -22.3958
7250000000.0 -22.1222 -22.1831 -22.3728 -22.2692 -22.2895 -22.3638
7500000000.0 -22.0944 -22.1597 -22.3488 -22.248 -22.27 -22.3275
7750000000.0 -22.0668 -22.1361 -22.3239 -22.227 -22.2504 -22.2041
8000000000.0 -22.0396 -22.1124 -22.2979 -22.2062 -22.2308 -22.1864
8250000000.0 -22.0125 -22.0884 -22.2703 -22.1855 -22.2111 -22.1688
8500000000.0 -21.9853 -22.0642 -22.2271 -22.1648 -22.1915 -22.1512
8750000000.0 -21.9566 -22.0397 -22.1977 -22.1443 -22.1719 -22.1338
9000000000.0 -21.916 -22.015 -22.1764 -22.1238 -22.1522 -22.1164
9250000000.0 -21.8968 -21.9901 -22.155 -22.1034 -22.1325 -22.0992
9500000000.0 -21.8776 -21.9649 -22.1336 -22.0831 -22.1127 -22.082
9750000000.0 -21.8585 -21.9396 -22.1122 -22.0629 -22.0928 -22.0649
10000000000.0 -21.8396 -21.9144 -22.0907 -22.043 -22.0728 -22.0479
10250000000.0 -21.8208 -21.8958 -22.0692 -22.0263 -22.0527 -22.0309
10500000000.0 -21.8022 -21.8792 -22.0477 -22.0088 -22.0326 -22.014
10750000000.0 -21.7836 -21.8626 -22.0262 -21.9914 -22.0124 -21.9972
11000000000.0 -21.7651 -21.846 -22.0047 -21.9739 -21.9921 -21.9803
11250000000.0 -21.7467 -21.8296 -21.9831 -21.9564 -21.9718 -21.9634
11500000000.0 -21.7284 -21.8131 -21.9615 -21.9389 -21.9513 -21.9456
11750000000.0 -21.7102 -21.7968 -21.9399 -21.9213 -21.9306 -21.9277
12000000000.0 -21.692 -21.7805 -21.9182 -21.9038 -21.9097 -21.9098
12250000000.0 -21.6738 -21.7642 -21.8965 -21.8862 -21.8881 -21.8921
12500000000.0 -21.6557 -21.7479 -21.8753 -21.8686 -21.8553 -21.8744
12750000000.0 -21.6376 -21.7316 -21.8581 -21.851 -21.8351 -21.8568
13000000000.0 -21.6196 -21.7154 -21.8432 -21.8333 -21.822 -21.8392
13250000000.0 -21.6015 -21.6993 -21.8283 -21.8157 -21.8089 -21.8217
13500000000.0 -21.5832 -21.6831 -21.8135 -21.798 -21.7959 -21.8042
13750000000.0 -21.5624 -21.6669 -21.7987 -21.7802 -21.7829 -21.7868
14000000000.0 -21.5505 -21.6508 -21.784 -21.7624 -21.77 -21.7695
14250000000.0 -21.5387 -21.6346 -21.7693 -21.7445 -21.7572 -21.7522
14500000000.0 -21.527 -21.6184 -21.7547 -21.7266 -21.7443 -21.7349
14750000000.0 -21.5152 -21.6022 -21.7402 -21.7088 -21.7316 -21.7177
15000000000.0 -21.5035 -21.5859 -21.7257 -21.6916 -21.7188 -21.7006
15250000000.0 -21.4919 -21.5688 -21.7112 -21.6817 -21.7062 -21.6835
15500000000.0 -21.4803 -21.5417 -21.6968 -21.6696 -21.6935 -21.6664
15750000000.0 -21.4687 -21.5303 -21.6824 -21.6576 -21.681 -21.6494
16000000000.0 -21.4571 -21.5189 -21.6681 -21.6456 -21.6685 -21.6324
16250000000.0 -21.4456 -21.5075 -21.6538 -21.6337 -21.656 -21.6155
16500000000.0 -21.4341 -21.4962 -21.6395 -21.6219 -21.6436 -21.5988
16750000000.0 -21.4226 -21.485 -21.6253 -21.6101 -21.6312 -21.5822
17000000000.0 -21.4112 -21.4738 -21.6111 -21.5984 -21.6188 -21.5667
17250000000.0 -21.3997 -21.4627 -21.5969 -21.5868 -21.6065 -21.5794
17500000000.0 -21.3883 -21.4516 -21.5828 -21.5752 -21.5942 -21.588
17750000000.0 -21.3769 -21.4405 -21.5687 -21.5637 -21.582 -21.5782
18000000000.0 -21.3655 -21.4295 -21.5547 -21.5522 -21.5699 -21.5684
18250000000.0 -21.3542 -21.4185 -21.5407 -21.5409 -21.5579 -21.5586
18500000000.0 -21.3428 -21.4076 -21.5267 -21.5295 -21.5463 -21.5488
18750000000.0 -21.3315 -21.3967 -21.5128 -21.5182 -21.542 -21.5391
19000000000.0 -21.3202 -21.3858 -21.4989 -21.507 -21.5364 -21.5293
19250000000.0 -21.3089 -21.375 -21.4851 -21.4958 -21.5274 -21.5195
19500000000.0 -21.2976 -21.3643 -21.4714 -21.4846 -21.5185 -21.5097
19750000000.0 -21.2864 -21.3535 -21.4601 -21.4735 -21.5096 -21.4999
