persistentId	citations
doi:10.7910/DVN/DXOGXQ	0
doi:10.7910/DVN/YC4WLC	0
doi:10.7910/DVN/HAMCYI	0
doi:10.7910/DVN/VHF1PF	0
doi:10.7910/DVN/D2W39C	0
doi:10.7910/DVN/YUVQSB	0
doi:10.7910/DVN/MM78QJ	0
doi:10.7910/DVN/CEEIPA	0
doi:10.7910/DVN/UTTRM8	0
doi:10.7910/DVN/SVFLBO	0
doi:10.7910/DVN/O6896Q	0
doi:10.7910/DVN/DLFVWH	0
doi:10.7910/DVN/D7D1HP	0
doi:10.7910/DVN/X2PJLK	0
doi:10.7910/DVN/TDVNYM	0
doi:10.7910/DVN/IIGITP	0
doi:10.7910/DVN/9ZDA3U	0
doi:10.7910/DVN/MDNKX7	0
doi:10.7910/DVN/J07E5K	0
doi:10.7910/DVN/T7B1DG	0
doi:10.7910/DVN/HK0C0Q	0
doi:10.7910/DVN/ROO21Z	0
doi:10.7910/DVN/USKBGH	0
doi:10.7910/DVN/WYIIQ1	0
doi:10.7910/DVN/ECXUDT	0
doi:10.7910/DVN/NLIFTL	0
doi:10.7910/DVN/U7WVNO	0
doi:10.7910/DVN/YGVVE4	0
doi:10.7910/DVN/EJP0MA	0
doi:10.7910/DVN/LBEFI8	0
doi:10.7910/DVN/OTUHRM	0
doi:10.7910/DVN/AWDKXC	0
doi:10.7910/DVN/RWLDVJ	0
doi:10.7910/DVN/ALFWCE	0
doi:10.7910/DVN/XCKYF0	0
doi:10.7910/DVN/GKEYNZ	0
doi:10.7910/DVN/BX3XRF	0
doi:10.7910/DVN/HS0WOW	0
doi:10.7910/DVN/OXD7BP	0
doi:10.7910/DVN/YO5EGY	0
doi:10.7910/DVN/FUKBBK	0
doi:10.7910/DVN/FRAGKR	0
doi:10.7910/DVN/QYJ0CM	0
doi:10.7910/DVN/T7HUD5	0
doi:10.7910/DVN/HEKQHE	0
doi:10.7910/DVN/LVLRJ0	0
doi:10.7910/DVN/SYFVY4	0
doi:10.7910/DVN/AA28CJ	0
doi:10.7910/DVN/ENWIHO	0
doi:10.7910/DVN/Z7CBH8	0
doi:10.7910/DVN/YDTJRW	0
doi:10.7910/DVN/OCSLGR	0
doi:10.7910/DVN/RT7CIO	0
doi:10.7910/DVN/LKKW3O	0
doi:10.7910/DVN/UBAMWU	0
doi:10.7910/DVN/IEVIDD	0
doi:10.7910/DVN/VWHAVW	0
doi:10.7910/DVN/0L9K3E	0
doi:10.7910/DVN/2PP0I7	0
doi:10.7910/DVN/MWNGDP	0
doi:10.7910/DVN/CMX1LJ	0
doi:10.7910/DVN/XWI35Y	0
doi:10.7910/DVN/8EG2ZP	0
doi:10.7910/DVN/6V0F7S	0
doi:10.7910/DVN/QMUYP9	0
doi:10.7910/DVN/AZJ8FQ	0
doi:10.7910/DVN/ZW5QOR	0
doi:10.7910/DVN/GQ9XSD	0
doi:10.7910/DVN/AHW7QZ	0
doi:10.7910/DVN/PE8CXC	0
doi:10.7910/DVN/V0HAXZ	0
doi:10.7910/DVN/DJCYQ6	0
doi:10.7910/DVN/5EMJYQ	0
doi:10.7910/DVN/GGGDNO	0
doi:10.7910/DVN/BKFRXN	0
doi:10.7910/DVN/2X7GMN	0
doi:10.7910/DVN/GB9PMR	0
doi:10.7910/DVN/VGQOJV	0
doi:10.7910/DVN/JN0OUZ	0
doi:10.7910/DVN/8HKXDN	0
doi:10.7910/DVN/EH3NSX	0
doi:10.7910/DVN/BTYOI1	0
doi:10.7910/DVN/PSIW70	0
doi:10.7910/DVN/OYUVG0	0
doi:10.7910/DVN/S2ZWIE	0
