time,COT,lat,lon
2024-11-10 23:30:00,0.057228018,34.0,-118.125
2024-11-11 00:30:00,0.050731983,34.0,-118.125
2024-11-11 01:30:00,0.05098002,34.0,-118.125
2024-11-11 02:30:00,0.07223031,34.0,-118.125
2024-11-11 03:30:00,0.0014557416,34.0,-118.125
2024-11-11 04:30:00,0.0,34.0,-118.125
2024-11-11 05:30:00,3.4961672,34.0,-118.125
2024-11-11 06:30:00,6.1797,34.0,-118.125
2024-11-11 07:30:00,4.031565,34.0,-118.125
2024-11-11 08:30:00,0.93772674,34.0,-118.125
2024-11-11 09:30:00,0.04602352,34.0,-118.125
2024-11-11 10:30:00,0.0,34.0,-118.125
2024-11-11 11:30:00,0.0,34.0,-118.125
2024-11-11 12:30:00,0.0,34.0,-118.125
2024-11-11 13:30:00,0.0,34.0,-118.125
2024-11-11 14:30:00,0.030326398,34.0,-118.125
2024-11-11 15:30:00,0.0,34.0,-118.125
2024-11-11 16:30:00,0.0,34.0,-118.125
2024-11-11 17:30:00,0.0,34.0,-118.125
2024-11-11 18:30:00,0.0,34.0,-118.125
2024-11-11 19:30:00,0.020821862,34.0,-118.125
2024-11-11 20:30:00,0.96028715,34.0,-118.125
2024-11-11 21:30:00,0.50010633,34.0,-118.125
2024-11-11 22:30:00,0.0,34.0,-118.125
2024-11-11 23:30:00,0.0,34.0,-118.125
2024-11-12 00:30:00,0.0,34.0,-118.125
2024-11-12 01:30:00,0.0,34.0,-118.125
2024-11-12 02:30:00,0.7745481,34.0,-118.125
2024-11-12 03:30:00,5.9853253,34.0,-118.125
2024-11-12 04:30:00,3.4305983,34.0,-118.125
2024-11-12 05:30:00,4.649626,34.0,-118.125
2024-11-12 06:30:00,4.6563725,34.0,-118.125
2024-11-12 07:30:00,0.28750923,34.0,-118.125
2024-11-12 08:30:00,0.0,34.0,-118.125
2024-11-12 09:30:00,0.0,34.0,-118.125
2024-11-12 10:30:00,0.0,34.0,-118.125
2024-11-12 11:30:00,0.0,34.0,-118.125
2024-11-12 12:30:00,0.0,34.0,-118.125
2024-11-12 13:30:00,0.0,34.0,-118.125
2024-11-12 14:30:00,0.026057063,34.0,-118.125
2024-11-12 15:30:00,0.0219159,34.0,-118.125
2024-11-12 16:30:00,0.0,34.0,-118.125
2024-11-12 17:30:00,0.0,34.0,-118.125
2024-11-12 18:30:00,0.0,34.0,-118.125
2024-11-12 19:30:00,0.0,34.0,-118.125
2024-11-12 20:30:00,0.0,34.0,-118.125
2024-11-12 21:30:00,0.0,34.0,-118.125
2024-11-12 22:30:00,0.0,34.0,-118.125
2024-11-12 23:30:00,0.0,34.0,-118.125
2024-11-13 00:30:00,0.0,34.0,-118.125
2024-11-13 01:30:00,0.0,34.0,-118.125
2024-11-13 02:30:00,0.0,34.0,-118.125
2024-11-13 03:30:00,0.0,34.0,-118.125
2024-11-13 04:30:00,0.0,34.0,-118.125
2024-11-13 05:30:00,0.0,34.0,-118.125
2024-11-13 06:30:00,0.0,34.0,-118.125
2024-11-13 07:30:00,0.0,34.0,-118.125
2024-11-13 08:30:00,0.0,34.0,-118.125
2024-11-13 09:30:00,0.0,34.0,-118.125
2024-11-13 10:30:00,0.0,34.0,-118.125
2024-11-13 11:30:00,0.0,34.0,-118.125
2024-11-13 12:30:00,0.0,34.0,-118.125
2024-11-13 13:30:00,0.0,34.0,-118.125
2024-11-13 14:30:00,0.0,34.0,-118.125
2024-11-13 15:30:00,0.0,34.0,-118.125
2024-11-13 16:30:00,0.0,34.0,-118.125
2024-11-13 17:30:00,0.0,34.0,-118.125
2024-11-13 18:30:00,0.0,34.0,-118.125
2024-11-13 19:30:00,0.0,34.0,-118.125
2024-11-13 20:30:00,0.0,34.0,-118.125
2024-11-13 21:30:00,0.0,34.0,-118.125
2024-11-13 22:30:00,0.0,34.0,-118.125
2024-11-13 23:30:00,0.0,34.0,-118.125
2024-11-14 00:30:00,0.0,34.0,-118.125
2024-11-14 01:30:00,0.0,34.0,-118.125
2024-11-14 02:30:00,0.0,34.0,-118.125
2024-11-14 03:30:00,0.0,34.0,-118.125
2024-11-14 04:30:00,0.0,34.0,-118.125
2024-11-14 05:30:00,0.0,34.0,-118.125
2024-11-14 06:30:00,0.0,34.0,-118.125
2024-11-14 07:30:00,0.0,34.0,-118.125
2024-11-14 08:30:00,0.0,34.0,-118.125
2024-11-14 09:30:00,0.0,34.0,-118.125
2024-11-14 10:30:00,0.0,34.0,-118.125
2024-11-14 11:30:00,0.0,34.0,-118.125
2024-11-14 12:30:00,0.0,34.0,-118.125
2024-11-14 13:30:00,0.0,34.0,-118.125
2024-11-14 14:30:00,0.0,34.0,-118.125
2024-11-14 15:30:00,0.0,34.0,-118.125
2024-11-14 16:30:00,0.0,34.0,-118.125
2024-11-14 17:30:00,0.0,34.0,-118.125
2024-11-14 18:30:00,0.0,34.0,-118.125
2024-11-14 19:30:00,0.0,34.0,-118.125
2024-11-14 20:30:00,0.022895541,34.0,-118.125
2024-11-14 21:30:00,0.05036123,34.0,-118.125
2024-11-14 22:30:00,0.0868166,34.0,-118.125
2024-11-14 23:30:00,0.29347038,34.0,-118.125
