Factors,Extracellular exchange,Lysine metabolism,Tryptophan metabolism,Tyrosine metabolism,"Valine, leucine, and isoleucine metabolism",Fatty acid oxidation,Nucleotide interconversion,Bile acid synthesis,Glycolysis/gluconeogenesis,Eicosanoid metabolism,Starch and sucrose metabolism,Miscellaneous,Glycerophospholipid metabolism,Fructose and mannose metabolism,Phosphatidylinositol phosphate metabolism,Inositol phosphate metabolism,Vitamin B6 metabolism,Oxidative phosphorylation,Arachidonic acid metabolism,Drug metabolism
c,86.96548499612132,-674.9689118528106,1369.918897844961,820.069452191521,-539.0389652164507,669.0230079263431,1907.3926591754175,644.2248738742481,793.2470893116473,1.4867934245784848,345.7561338769487,-1058.3658118472295,432.41553297918654,401.29890413581165,1322.6193354479587,1746.4309330774445,-999.4562347306285,1248.9502206621353,517.6372806229116,-844.4682336051592
healthy,240.61405472975173,-673.5565610274152,1369.9825430970955,-178.10141928568342,620.9656891792115,-390.1841544331697,-83.25677746921984,-1349.3526159517373,793.2470893116473,-0.11416146032393648,344.96519197394434,923.909246618574,-135.30194780532133,-16.523692691782912,-672.3366297201402,-250.1301235772712,997.817360870841,1249.5438862869803,-107.28342515240946,63.63527553094282
healthy,265.3197546464761,323.3451924115716,1369.2733738168445,-144.75076734243683,-493.68027413027966,612.6771933876412,-83.25747832814547,281.89813763193035,196.82453278963087,0.026024253320832358,267.5008733313968,-74.42106450602596,6.65669398558623,-244.885101077236,-671.8749267294704,-248.51493988657444,-1000.3790640855256,-747.9090551918605,157.9990952878702,63.53172898865093
healthy,163.47100801755266,1320.8467576012472,1368.977290236947,-178.6805407907445,620.7671645083165,-390.4829540641892,-83.76970336669359,-1352.5767723196213,-204.6075496771397,-0.34949656698040066,-79.35248010817291,923.4373910708468,-135.0216135804706,-98.56595233971689,-673.6573633277837,-250.81276670730335,998.4979367933915,-749.4094129602194,-107.32858072562222,63.585397640465274
c,240.25175138084117,-674.3566456079179,1369.8007763466821,820.069452191521,-382.2466174644878,672.3979190124528,1911.5629647599721,644.140582835862,793.2470893116473,-0.2092876909722296,346.0337614329016,-1071.8311443902926,717.1337725632118,401.21916451463017,1322.8506935127566,1747.0484428427935,-1000.754451622038,1249.2392013656602,516.4070280301048,-844.6012599761918
c,208.58466963756453,-675.2837410283922,1369.935174859987,614.7050735603483,-578.1508298165098,609.6887408810144,1909.454251991206,644.3507568046927,490.8586101803147,-0.01727158263399986,345.7686773476583,-1072.7306977806672,716.9743898486234,326.10929795032325,1322.6015349660556,1746.2567832708207,-1000.6108175502383,1249.4240823166738,517.5626062479946,-844.4942900436508
c,170.80883893281495,-675.2418014134009,1369.8092309942062,371.1545943595264,-784.9718109669653,705.4171328341027,1737.9619622837674,644.5586716948823,793.2470893116473,1.2439850444040186,345.9419033928192,-1072.933668583205,668.321078609163,401.0987550039374,1322.4743772463046,1745.6130851788257,-1000.5312250992871,1249.4403644963472,517.5571889146848,-844.5081383988601
c,-64.95255229583417,-673.851248246099,1369.294576817903,820.069452191521,-377.71661202911764,763.3249145319631,1693.7837674878251,633.6053694623879,793.2470893116473,0.32714774188656826,345.6624170420879,-74.42106450602596,386.1187027414174,400.9266665799015,1322.798726099987,1747.0701620308057,-1000.8687626554708,1249.378076655886,517.651734659061,-842.4202057224323
c,205.45560874387664,-674.5909223120792,1369.283423042369,600.0252365863029,-426.4546904586109,858.5861474113436,1911.3247135787487,645.1163142411227,-197.84365706851068,0.2875405629942005,345.89416737788537,-1068.5748959033276,717.967354709811,153.45726091991457,1322.8804165440977,1746.4396160115048,-1000.7057446318801,1249.3972775216776,517.413342940688,-844.6192984260767
healthy,-205.67924858280034,-670.2618376646667,1350.535653423099,-97.13916312659072,-395.891804002702,-277.0774335103895,-83.39651039293442,635.3642956301148,135.5271665884346,0.033838504969258665,334.2781501434017,-74.42106450602596,-135.23790344429753,237.9436750247354,-671.8048716092745,-249.6902308965099,-1000.8658060299543,1248.391379201044,327.59681388380756,-842.2520255242664
healthy,397.32174577083725,-674.2354734381829,-626.7736943329902,-158.41766286947487,451.86353493087796,608.0613937803864,-83.26346806897729,636.0388416265013,-191.40886644268645,-0.03955987947818507,222.33385670790835,-74.42106450602596,5.9726104494070045,-343.6629156237932,1309.4091049687775,-247.94207511440834,-1000.2230927535823,-748.8086939961657,517.7111929452795,157.81890728420058
healthy,-90.33637642822586,-674.3739081008227,371.3952884591263,-100.6258818558305,-695.4619258489879,378.4072373511992,-83.15628154251692,128.31663829547392,281.3709819697332,0.421682995773784,345.39786857149517,-74.42106450602596,-135.23184062153476,-206.31600204682772,-671.921834749841,-247.29066824216727,-1000.1046503624409,1249.3326615309356,-106.87524005618667,-844.135736965904
c,260.36581459097437,-672.3844130795319,1369.4661155630536,1091.5801530933277,-376.58702591245645,804.3085389614521,1343.7992446237665,645.0197272827169,793.2470893116473,1.4519571168522756,345.34905301596285,-74.42106450602596,636.6922603155109,401.34485152322463,1322.9010847982588,1746.8213080644362,-1000.9371173719991,1249.348586086223,517.4866528086412,-843.4817154638499
c,240.086976506889,-674.6902103509932,1369.8557733593943,820.069452191521,-548.2004811506215,824.6619339331212,1907.1395945686822,644.7548579764076,793.2470893116473,0.8061389539513524,344.92728111936844,-1063.8674085093758,716.3352641347412,401.0942486165891,1322.6631493979291,1746.3529441312244,-1000.7935389176514,1249.485556876014,517.5262895334814,-844.5160696625048
c,240.01632294863455,-674.4611943289793,1369.845798089806,820.069452191521,-709.9342824454919,844.3570077290249,1899.5055242202304,644.2115002525003,793.2470893116473,0.5361487260299267,344.59710448520195,-1072.2112950962871,714.0963667885655,400.95093093911385,1322.711950464423,1745.7063052446847,-1000.7265887343386,1249.5009550890438,517.5208443506198,-844.3796581856196
c,240.34272903120075,-673.9002659938685,1369.7095447656234,820.069452191521,-708.7242967205624,857.2582769837027,1909.5840040064118,644.5127988285207,475.14087550839974,1.0122067822948164,345.55567801484096,-1069.915390710074,717.2229359393832,321.7650852063099,1322.547633621195,1745.1456603458441,-1000.8229493936851,1248.6290825597216,517.383177876484,-843.9374184560602
c,-48.75579020055861,-670.7166634960522,381.18121462891213,-61.107949285744695,-688.4044675761173,609.1558451396082,451.26410685419864,583.2322523529731,793.2470893116473,0.7561311123187178,54.45604769267911,-1064.5687613151663,128.23512232880043,20.875895061365753,1322.0954662533252,1746.8484532686962,-1000.8619119682987,-749.115863746985,-105.5941827756269,-844.2766632533195
healthy,173.1514005796958,-674.7341955744768,-617.9119860363963,-87.3500224623435,454.821898601085,-372.39671218358916,-78.3927390645099,643.3455557580021,131.67047086499267,0.00960300858318952,-98.25049808710645,-74.42106450602596,149.2425233567476,236.09270594929416,1322.903690619053,1747.1210605484048,-1000.7850285205761,1247.9820366573358,-107.2302707038499,154.2768498092177
healthy,321.2364502764279,-670.7630590648255,-628.2648754991185,820.069452191521,455.0194560003377,774.6227804892225,-78.01008034043676,631.9635433713225,-192.53528623809783,0.04440271509972682,-169.10986068151348,-74.42106450602596,291.41766247895515,422.730043293523,1322.986182153557,1747.0663694905195,-996.0222875217769,-748.2138855182383,-107.04003008192629,155.34660082685596
healthy,317.12238725506023,323.3451924115716,-629.0750303895034,-98.3958765179431,454.8931707384586,621.9756606323103,1906.8686023833604,644.9729979065847,-201.63494640643253,-0.17661933400466445,-94.69718877821421,-74.42106450602596,574.8087295732626,411.1694014309059,1322.8688832100154,1746.794000828871,-1000.6600019912692,-749.156014860556,-107.34406188072826,154.41884781708225
c,-119.01094914513303,-674.6317789022063,1369.7631483398382,-92.7116159515912,-682.2258491324064,710.1118170128138,1201.668931718032,643.9783184131953,793.2470893116473,0.08938519709976411,235.53541962612715,-74.42106450602596,338.42083639304275,151.53641493127736,1322.688792800862,1747.3491406973492,-1000.9236960447538,1248.2739963666947,517.7225791151789,-844.4081639696243
c,190.9659127508404,-673.1114222936213,1344.546503035759,-4.220733155061367,-847.0129402885364,755.0732658708005,1878.179894102223,644.6227375039359,793.2470893116473,1.8232817919915245,235.6134450711465,-1070.8628715128955,713.8571430084851,151.94295018886234,1322.8504045771354,1747.5105815912434,-1000.8858432028185,1248.022662589734,517.3646910441279,-844.3504421821422
c,296.1622577554099,-674.2350652614969,1369.6363685385695,687.1604879473215,-642.0380437875559,784.9221699147705,1901.4394837758841,645.0227396743956,793.2470893116473,0.7072742193863117,343.82597025196213,-1054.6461532756102,716.8811435012261,407.8578926869259,1322.820283429441,1746.3660934514226,-1000.7515227674314,1248.7026749373226,517.4719989654537,-844.5333789670804
c,311.3326837620201,-675.1861812860835,1369.8320350456856,820.069452191521,-543.6461046579793,668.1593499062571,1911.4968055334602,644.742622192533,143.89719927196907,1.1131697633789688,287.43952707405157,-1072.9281930389034,713.2381326969247,242.49052059707645,1322.8459339676128,1746.6205171356614,-1000.7168494747043,1248.9987496669066,517.4756363204007,-844.636598143583
c,393.23533136295646,-674.6204248586996,1369.8539381525343,820.069452191521,-504.45765052795804,747.6839496396224,1910.2877701780567,643.536847328536,793.2470893116473,1.1472428240826442,345.9666506065935,-74.42106450602596,717.967057493638,402.3960622043103,1322.8029006564861,1747.4537283643756,-1000.8922431287053,1249.0332518001721,517.8558297275068,-844.6650668505825
healthy,-141.81801343354616,323.3451924115716,-627.0695289572809,-153.64903617162778,454.9859040281306,-382.84417391243585,-83.6018673922141,623.5131535573729,-202.3615293890662,0.0021752112722364103,-200.4290395195752,-74.42106450602596,6.0695524882837315,135.4435684477481,-673.5405362966643,-250.54800738596964,998.3270644875488,-749.4940092312914,-107.30939518693607,-844.8815112244058
healthy,163.7395679887323,-673.9513050122405,-627.7051225352284,820.069452191521,454.9217380179114,614.4661213816564,-83.04839859651327,644.1763965817415,793.2470893116473,1.6568151196337961,341.2452232500645,-74.42106450602596,8.077019043127072,-94.81809489833631,-671.1696900121882,-249.34509676879742,-977.473173343292,-748.6164922686731,516.8120652312014,-844.1053038382089
healthy,-142.01132512835736,534.0900816164989,-527.0473116518078,-152.19875323266277,490.0923676260836,-387.4472955573843,-83.42046434179986,623.3884261504505,69.92212508275483,-0.0010177558119384145,-158.89550245855506,-285.1659537103197,6.112903307562846,123.66295164798694,-656.0268148629826,-250.47032581915653,998.3448158181427,-749.0235050240251,-107.29084527480997,-844.8933785747012
c,238.0032872552794,-674.3732654709293,1368.1750591332743,309.2334302323742,-777.5613308746346,766.469362647072,1286.2159574504658,643.6142924282154,793.2470893116473,1.4165821108080703,345.68424436051293,-1072.1255402984602,628.2323377614869,400.8844507760847,1322.6709732596296,1746.498592566685,995.7677203144749,1246.7732948927558,517.57423693029,-844.0466373812656
c,240.62999521251288,323.3451924115716,1369.893133466548,820.069452191521,-709.7392952205756,672.7093168675156,1897.1699939937012,642.5961586515568,137.05578544901496,1.1926450656048981,345.8169895648364,-1072.181949969103,713.5626302283201,239.10868310952037,1322.4265808062878,1746.5731258535734,-1000.4449906317432,1249.1755009166745,517.816499941544,-844.0097275076026
c,151.8274024291807,-673.6651693367954,1369.5534787794718,243.5722829505422,-805.2958461195517,711.2809933176815,1388.9546704386448,644.6674604472157,467.7931912219875,0.7993949858386653,345.1088285389104,-1071.397482341214,568.456734401199,319.4977235836958,1322.7833815161189,1746.2949602595643,-1000.8070104046242,1249.3879205498454,517.4804500672548,-843.6848079433465
c,190.47157127603407,-671.7222347298966,1368.9905300147059,4.129015148922093,-844.8960209227947,500.733607602317,-50.61474374657741,644.6458411870946,463.74538348227645,0.6984300546282096,344.7491785523273,-1069.4052146041627,157.30212077664171,319.0254105580427,1322.7420087635462,1744.2937359328803,-1000.8882224593879,1249.4573666024655,517.5056764475974,-843.9871440649468
healthy,298.1020881579949,323.3451924115716,-629.1901698950329,48.746616019411334,-377.42176738447534,-333.1480336978608,-83.64043771653292,635.0651930457822,-204.72669267045754,-0.08235321941570284,-131.9982221394606,-74.42106450602596,-136.10739126332987,-98.41539631871689,-672.373138879879,-249.9016270622372,997.7746046552336,1245.22687658109,-107.29678092701313,1109.3590515048384
c,105.75312338541636,-672.8078833426005,1369.4038489768075,-52.61924134313901,-688.54873723663,664.1723594611243,1904.3297786759313,645.0422027937101,793.2470893116473,0.7635228250335953,344.7919807528299,-1070.5195794638244,715.7308631502061,401.4575730325281,1322.8075394316813,1745.512786418039,-1000.6188411805642,1249.18101936484,517.4787277769291,-844.4456173535859
healthy,242.19765871709677,323.3451924115716,-629.2393355792649,-147.95549806410472,-377.878369194664,-366.8491693484182,-83.55248682017475,-1351.366061746207,-203.97946417093019,-0.307273175027996,-133.1262875202437,-74.42106450602596,-137.18253347174047,-97.87291310788365,-645.6147989840262,-250.1601862094867,997.155979654673,1249.2344294894779,-107.22083116687493,1059.2373961525836
c,-48.96597876759424,-675.3911873850567,1369.6793180530835,-65.13977604892582,-852.9905421507223,669.1088446801948,853.6984234681875,644.1214328608687,689.5984851087089,0.8127365844535515,342.2610471162846,-1073.0088038257597,131.25582187581185,323.87021641180064,1322.7485186958,1746.2198784029292,-999.717495892123,1248.0304584693938,517.6664858405982,-844.6569138143117
c,86.85362638145031,-674.9255709541006,1369.6888523631878,820.069452191521,-702.2577003764696,801.4929383718122,1878.0530646356005,644.0854269616424,793.2470893116473,1.0911030668734778,345.60249669420807,-1072.522902661307,424.6878849034402,401.30754181911425,1322.641685855407,1746.6311692222116,-996.5140980939448,1239.498974050846,517.7023230075389,-844.5066383824246
c,-15.629062284903013,-675.0088206661698,1369.8082433731288,652.8472249516159,-713.5538138538042,718.5586808884302,1816.7908238742425,644.0543137915049,793.2470893116473,0.9573112113874966,197.45903302669456,-1072.6683899030832,406.39656156150716,403.37524203228463,1322.6578344481377,1746.2840900412514,-999.4169886596703,1244.6535350895454,517.7025677230142,-844.7662370930161
c,86.7522057242055,-674.7900020986424,1369.81648792254,820.069452191521,-709.6838953731875,715.2901903636089,1892.5565753763499,644.3013723388035,793.2470893116473,1.2390568944934497,345.5155874360605,-1072.2198993162644,427.35716995261174,401.1764825542616,1322.4846093395424,1745.8038398255417,-999.8327839410872,1248.9192098080405,517.6224118201233,-844.5246389053267
healthy,159.35466568674596,323.3451924115716,1369.283493481471,-162.71323422676656,-374.69589786439656,-390.94140919860916,-83.30972005773697,-354.084672736107,-201.620382859511,-0.20061083561909676,-133.7403138878632,-74.42106450602596,6.079550163607536,-97.17444864002438,1288.399322282422,-249.9938519304891,998.4151185520475,-748.7047665509971,-107.16769537862221,692.6675307730661
c,-196.74044285067083,-674.0987173400963,1363.4511645527657,-22.62744853885775,-850.2757448533248,-390.8534226749699,1909.2859826639738,645.359981761612,793.2470893116473,1.724850661822705,387.2605352861344,-1071.7791137160884,432.83901559814234,402.2841969183563,1322.9285425451224,1747.0746575537478,-999.5368275046844,1249.1376792468916,517.1656181223079,-844.0825806620454
healthy,487.99580667458275,-674.0346436529004,-629.1062937260908,684.8800880569853,270.36221657044206,683.0869145011782,-83.28881112334909,146.37426491727012,-194.2945772590829,0.29727283325025233,313.4662438534304,-74.42106450602596,148.1379669547219,-239.09358635047184,-671.421305129314,-249.56949279427295,-1000.9213561556662,1249.0436709501223,-106.6603221104097,-754.3179408519314
c,-292.6403605748942,-674.5014131486723,1369.360907116193,336.00297422862116,-619.8534675940003,-314.0079651383418,1907.2980319089284,643.9582211269243,137.02808134100118,0.026269135386746356,234.7815958541683,-74.42106450602596,432.32991865994654,237.32118960444495,1322.676510508316,1747.1820881709502,-1000.7359131679946,1248.743403727214,-107.0096442351859,-844.6425052266376
c,68.43985399344155,-674.639785424979,1369.7250918438249,713.2555404681847,-561.2565301938185,-214.50285907841553,1911.205385525432,644.526843980162,86.52236637222867,-0.09822594352465508,232.09742194616197,-74.42106450602596,717.7228644947805,224.45216045189576,1322.790457357332,1746.7952046325954,-1000.6676850318038,1248.8179410055745,517.5247758289756,-844.7690903435275
c,9.688337318479704,-674.647779120984,1369.5532426537889,820.069452191521,-455.862450128587,812.0921599749764,1912.459063958154,644.3979590749193,132.07793305973186,-0.1641737254125193,-198.11173727672295,-1071.734105283614,433.2022569569581,714.1360269709866,1322.785479375665,1746.6401007735697,-1000.4668516271917,1249.1754834278108,517.1694357928665,-844.7044102806049
healthy,-218.73402848932344,1319.2940733973583,-629.4747609399751,-168.04846767497898,-874.7432233362306,-391.40073316136835,-83.45570253824133,642.4000803057094,-202.9876102006855,-0.16090440873181855,-202.1639694254812,-1072.9940602093636,-134.5066314565681,138.74315800133837,1320.8278273418223,-245.6505702162974,-996.4843534478057,-746.3355799963597,-107.07997699518639,-662.4052769073375
c,316.98490485640247,-674.2351038721572,1369.33647392077,820.069452191521,-490.5333486736022,738.2743451422707,-53.005455389804645,644.752843659423,179.2593893707394,0.2236336814301101,343.6192096705561,-74.42106450602596,369.67122201484045,-242.03873931512766,1322.2783542555899,1747.029485902995,-1000.8870561185659,1248.527170869559,517.453786323344,-843.6417248628135
healthy,135.3698904992225,323.3451924115716,-628.2865137876479,250.67283365824366,-377.53130249611735,-387.28045809558427,-83.5103007634211,-760.2502711686267,-203.1812219850756,-0.11740204522475928,-133.82249257499137,-74.42106450602596,-136.78824303583937,-96.13580668694543,-671.9569628187297,-250.070837063545,995.6996268780124,1249.6324429420997,-107.38321363250837,572.1294140761876
c,163.07920808574207,-671.4908164087519,1369.6454210814459,820.069452191521,-708.8102013636775,-182.06438978064585,1528.6321081741921,644.8921043646308,793.2470893116473,0.4559811243896714,347.13809767649917,-1068.466187090804,663.5392360500438,402.7552516237256,1322.782379124895,1746.2744809118528,-1000.796266551554,1249.5125342013978,517.38785904775,-843.7449330550521
c,240.42511116695022,-674.4058607839975,1369.359642333011,820.069452191521,-709.9590340718642,792.8584649675581,1911.9290036070934,644.8906097095238,145.38854440467074,1.1444693172661058,286.7679472637414,-1071.7949533154688,718.2769736367276,261.9799321835897,1322.7088404000438,1745.9609469991158,-1000.43422145231,1249.5377758746645,517.4794900367833,-843.7504216219094
c,249.44131589678437,-672.2944213447415,1369.3394309031519,-129.9589766244343,-632.2693371021802,623.2352620396045,1294.1674382840802,643.7259395605437,793.2470893116473,0.12858639815420325,233.3410918341093,-74.42106450602596,697.9098444008483,152.1521922344571,1322.446436181005,1747.1066131950697,-1000.7503767314831,-749.1412068185587,517.436824449768,-843.9145881143594
c,21.667363009613034,-672.6692530719829,1368.9646711580021,-126.87233081508182,-534.512231433454,611.361889006648,1286.3828606190755,70.65306987939732,793.2470893116473,0.13147901884997815,234.5790253069386,-93.50186202966675,324.3828251141585,152.25572741227313,1322.2013137128451,1746.9308948628725,-1000.859833865049,-749.1521479420153,517.0155609728963,-483.1066544945965
c,253.2199996130799,-673.1850793306824,1368.9114426754504,-87.05225264921435,-693.9387635692098,688.174825695458,769.131634984904,641.1925599218281,793.2470893116473,0.1947214854658963,234.672738072594,-74.42106450602596,575.2578398639985,151.99766960857363,1322.6814746481054,1747.349580973535,-1000.8939870824383,-749.2634212530965,517.6894057371828,-841.8664629993946
healthy,706.0833535642279,-672.6399788827727,-628.5069171797492,-103.87073409829091,450.0924211572207,608.351214086983,-83.55795198299063,-1351.5830822038686,793.2470893116473,-0.33052660985725346,-97.09284516630822,-74.42106450602596,6.659833364847763,-97.1711674019163,-673.1436679679986,-250.2852463749333,996.9507369312585,-748.564208441591,-107.43701483498059,1150.730817612023
c,55.223223052615865,-674.5219473015956,1369.4257192734026,41.087718854064946,-839.6688173458446,817.1393570455803,-68.39815079064056,644.5497891805836,138.06409806745611,0.7322248196304084,235.00968658785177,-1072.2385295819886,398.63966429930457,-256.5012491025887,1322.890912624606,1744.740184419587,-1000.9110770075165,1249.5275784849257,517.4885694993355,-844.5836708182468
c,246.55201157569354,-672.6243926996657,372.31358329771655,-133.96970288501657,-700.4515505223875,610.3294912330705,-74.74224284628082,144.13254444901042,264.8030027178361,0.44815446220258615,344.4143542368124,-74.42106450602596,292.9160284132423,-228.7084273027936,1322.211900330534,1746.8173888795438,-1000.8772443315241,-749.1947039865161,-105.62890380449352,-844.3085071004905
c,701.3766212751234,-674.2563212970225,1368.8576659304472,820.069452191521,289.49626784886937,688.8541042567962,107.49724212910016,645.2395155936326,136.5034282059789,-0.13772806722146846,345.6906812046136,-74.42106450602596,460.412673771335,-261.04532347896713,1322.7887123295607,1746.1879886752827,-1000.9395029265963,1249.1053068333085,517.3876375805519,154.42524788173412
healthy,470.57622386541465,-674.7541966707385,1369.3825259921264,-178.50508383385332,454.6006504070055,-364.2533216543253,-83.61904125402617,-1331.753798070847,-201.77301705739515,-0.2609613293918134,-190.1452359887706,-74.42106450602596,5.807512293704649,117.54965577409078,-673.7941863719133,-250.55255895474363,-999.2467022799069,-749.341068377108,-107.38170614930678,1152.574368683561
c,-0.8362940855326472,-672.4896070246077,1368.407256923683,530.9747312927184,-425.5714804887191,612.7079357585015,1235.9686175255279,644.664704613829,-198.25015667576636,-0.08984602548718534,346.34775932707123,-74.42106450602596,336.1175478287637,-345.05135168064595,1322.748273841033,1747.4084508551796,-1000.8951800861355,1248.7481878735298,517.5369873367321,-764.9753549116849
c,231.4826606145502,-668.8208722016565,1369.2863487875625,266.2448540850519,-633.6124553309588,777.4933893627041,996.6853630247311,644.3560025476194,-197.19665389994853,0.8407614685097027,313.8293192874872,-1065.7954311581573,456.4719420581844,-341.86692921844974,1322.696111469526,1745.312874182477,-1000.6872751609988,1249.3170877378298,517.6191013903807,-843.9784084416748
c,-193.932775941758,-665.183048290823,1369.4315927823845,-17.795103210084562,-549.0577318612652,-386.94529651634537,1545.5268421771266,640.9185849109261,-201.3104136855665,1.1058294516163354,337.7132208026112,-74.42106450602596,329.5650402773857,-327.73391339259416,1322.5218681961321,1746.541684244347,-1000.4749341342936,1249.0659747835832,518.4971526963552,-844.0473214436879
c,-49.25601462156992,-674.7226667499058,1369.5624276270887,50.882023916055886,-377.7590068686186,759.6274229617613,53.14416021665136,643.8289280992648,438.33675310579963,0.19971507763211171,345.3224247885266,-74.42106450602596,-98.36661881208764,-151.57655019357134,1322.8168043283265,1746.3487856229995,-1000.7946203758428,1249.4556382930712,517.8044742492771,-844.3866940861419
c,180.96783781153565,-673.9605015354957,1355.6099878107625,-79.16014042694735,-692.331434772039,618.8362330595737,-81.09313329482609,641.754129452799,152.42505612599055,-0.03448255446874704,345.37773994417466,-74.42106450602596,154.9894414572036,-257.618478598783,1322.6469365856071,1746.8388794301477,-1000.870319477676,-748.2042838962096,-106.53611856258021,-843.7844378911979
healthy,400.3726147792641,-673.6123439925594,1368.2011787020956,-95.02679833038079,-694.6325619322453,697.5153744805134,-82.87309275029376,642.1562831924131,-196.22311431396727,0.09363954945371766,425.5360205036971,-74.42106450602596,-133.55340978838876,-341.02470403026825,-669.1761274654169,-249.03796085522413,-1000.9119218126616,1241.29317178578,517.4692061445065,1024.2491803568357
