IPCC 2021 no LT;climate change: biogenic (excl. CO2) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: direct land use change no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: emissions from direct land use change no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: fossil no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: fossil emissions (excl. aircraft emissions) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: removals from direct land use change no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2) no LT;global warming potential (GWP500) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2) no LT;global warming potential (GWP20) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2) no LT;global temperature change potential (GTP50) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2) no LT;global temperature change potential (GTP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: total (excl. biogenic CO2, incl. SLCFs) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: biogenic (excl. CO2, incl. SLCFs) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: fossil (excl. biogenic CO2, incl. SLCFs) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021 no LT;climate change: direct land use change (incl. SLCFs) no LT;global warming potential (GWP100) no LT;kg CO2-Eq
IPCC 2021;climate change: aircraft emissions;global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: biogenic (excl. CO2);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: direct land use change;global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: emissions from direct land use change;global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: fossil;global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: fossil emissions (excl. aircraft emissions);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: removals from direct land use change;global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2);global warming potential (GWP500);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2);global warming potential (GWP20);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2);global temperature change potential (GTP50);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2);global temperature change potential (GTP100);kg CO2-Eq
IPCC 2021;climate change: total (excl. biogenic CO2, incl. SLCFs);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: biogenic (excl. CO2, incl. SLCFs);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: fossil (excl. biogenic CO2, incl. SLCFs);global warming potential (GWP100);kg CO2-Eq
IPCC 2021;climate change: direct land use change (incl. SLCFs);global warming potential (GWP100);kg CO2-Eq
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;acidification: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;climate change: freshwater ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;climate change: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;ecotoxicity: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;ecotoxicity: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;ecotoxicity: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;eutrophication: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;eutrophication: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;land use no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;photochemical oxidant formation: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;water use: aquatic ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;ecosystem quality no LT;water use: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;climate change: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;human toxicity: carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;human toxicity: non-carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;ionising radiation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;ozone depletion no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;particulate matter formation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;photochemical oxidant formation: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;human health no LT;water use: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;natural resources no LT;energy resources: non-renewable, fossil no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (E) no LT;natural resources no LT;material resources: metals/minerals no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (E) no LT;total: ecosystem quality no LT;ecosystem quality no LT;species.yr
ReCiPe 2016 v1.03, endpoint (E) no LT;total: human health no LT;human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (E) no LT;total: natural resources no LT;natural resources no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;acidification: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;climate change: freshwater ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;climate change: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;ecotoxicity: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;ecotoxicity: marine;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;ecotoxicity: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;eutrophication: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;eutrophication: marine;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;land use;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;photochemical oxidant formation: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;water use: aquatic ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (E);ecosystem quality;water use: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (E);human health;climate change: human health;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;human toxicity: carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;human toxicity: non-carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;ionising radiation;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;ozone depletion;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;particulate matter formation;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;photochemical oxidant formation: human health;DALYs
ReCiPe 2016 v1.03, endpoint (E);human health;water use: human health;DALYs
ReCiPe 2016 v1.03, endpoint (E);natural resources;energy resources: non-renewable, fossil;USD 2013
ReCiPe 2016 v1.03, endpoint (E);natural resources;material resources: metals/minerals;USD 2013
ReCiPe 2016 v1.03, endpoint (E);total: ecosystem quality;ecosystem quality;species.yr
ReCiPe 2016 v1.03, endpoint (E);total: human health;human health;DALYs
ReCiPe 2016 v1.03, endpoint (E);total: natural resources;natural resources;USD 2013
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;acidification: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;climate change: freshwater ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;climate change: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;ecotoxicity: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;ecotoxicity: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;ecotoxicity: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;eutrophication: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;eutrophication: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;land use no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;photochemical oxidant formation: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;water use: aquatic ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;ecosystem quality no LT;water use: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;climate change: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;human toxicity: carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;human toxicity: non-carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;ionising radiation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;ozone depletion no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;particulate matter formation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;photochemical oxidant formation: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;human health no LT;water use: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;natural resources no LT;energy resources: non-renewable, fossil no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (H) no LT;natural resources no LT;material resources: metals/minerals no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (H) no LT;total: ecosystem quality no LT;ecosystem quality no LT;species.yr
ReCiPe 2016 v1.03, endpoint (H) no LT;total: human health no LT;human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (H) no LT;total: natural resources no LT;natural resources no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;acidification: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;climate change: freshwater ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;climate change: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;ecotoxicity: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;ecotoxicity: marine;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;ecotoxicity: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;eutrophication: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;eutrophication: marine;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;land use;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;photochemical oxidant formation: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;water use: aquatic ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (H);ecosystem quality;water use: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (H);human health;climate change: human health;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;human toxicity: carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;human toxicity: non-carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;ionising radiation;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;ozone depletion;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;particulate matter formation;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;photochemical oxidant formation: human health;DALYs
ReCiPe 2016 v1.03, endpoint (H);human health;water use: human health;DALYs
ReCiPe 2016 v1.03, endpoint (H);natural resources;energy resources: non-renewable, fossil;USD 2013
ReCiPe 2016 v1.03, endpoint (H);natural resources;material resources: metals/minerals;USD 2013
ReCiPe 2016 v1.03, endpoint (H);total: ecosystem quality;ecosystem quality;species.yr
ReCiPe 2016 v1.03, endpoint (H);total: human health;human health;DALYs
ReCiPe 2016 v1.03, endpoint (H);total: natural resources;natural resources;USD 2013
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;acidification: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;climate change: freshwater ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;climate change: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;ecotoxicity: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;ecotoxicity: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;ecotoxicity: terrestrial no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;eutrophication: freshwater no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;eutrophication: marine no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;land use no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;photochemical oxidant formation: terrestrial ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;ecosystem quality no LT;water use: aquatic ecosystems no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;climate change: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;human toxicity: carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;human toxicity: non-carcinogenic no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;ionising radiation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;ozone depletion no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;particulate matter formation no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;photochemical oxidant formation: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;human health no LT;water use: human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;natural resources no LT;energy resources: non-renewable, fossil no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (I) no LT;natural resources no LT;material resources: metals/minerals no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (I) no LT;total: ecosystem quality no LT;ecosystem quality no LT;species.yr
ReCiPe 2016 v1.03, endpoint (I) no LT;total: human health no LT;human health no LT;DALYs
ReCiPe 2016 v1.03, endpoint (I) no LT;total: natural resources no LT;natural resources no LT;USD 2013
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;acidification: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;climate change: freshwater ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;climate change: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;ecotoxicity: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;ecotoxicity: marine;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;ecotoxicity: terrestrial;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;eutrophication: freshwater;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;eutrophication: marine;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;land use;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;photochemical oxidant formation: terrestrial ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (I);ecosystem quality;water use: aquatic ecosystems;species.yr
ReCiPe 2016 v1.03, endpoint (I);human health;climate change: human health;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;human toxicity: carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;human toxicity: non-carcinogenic;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;ionising radiation;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;ozone depletion;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;particulate matter formation;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;photochemical oxidant formation: human health;DALYs
ReCiPe 2016 v1.03, endpoint (I);human health;water use: human health;DALYs
ReCiPe 2016 v1.03, endpoint (I);natural resources;energy resources: non-renewable, fossil;USD 2013
ReCiPe 2016 v1.03, endpoint (I);natural resources;material resources: metals/minerals;USD 2013
ReCiPe 2016 v1.03, endpoint (I);total: ecosystem quality;ecosystem quality;species.yr
ReCiPe 2016 v1.03, endpoint (I);total: human health;human health;DALYs
ReCiPe 2016 v1.03, endpoint (I);total: natural resources;natural resources;USD 2013
ReCiPe 2016 v1.03, midpoint (E) no LT;acidification: terrestrial no LT;terrestrial acidification potential (TAP) no LT;kg SO2-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;climate change no LT;global warming potential (GWP1000) no LT;kg CO2-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;ecotoxicity: freshwater no LT;freshwater ecotoxicity potential (FETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;ecotoxicity: marine no LT;marine ecotoxicity potential (METP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;ecotoxicity: terrestrial no LT;terrestrial ecotoxicity potential (TETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;energy resources: non-renewable, fossil no LT;fossil fuel potential (FFP) no LT;kg oil-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;eutrophication: freshwater no LT;freshwater eutrophication potential (FEP) no LT;kg P-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;eutrophication: marine no LT;marine eutrophication potential (MEP) no LT;kg N-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;human toxicity: carcinogenic no LT;human toxicity potential (HTPc) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;human toxicity: non-carcinogenic no LT;human toxicity potential (HTPnc) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;ionising radiation no LT;ionising radiation potential (IRP) no LT;kBq Co-60-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;land use no LT;agricultural land occupation (LOP) no LT;m2*a crop-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;material resources: metals/minerals no LT;surplus ore potential (SOP) no LT;kg Cu-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;ozone depletion no LT;ozone depletion potential (ODPinfinite) no LT;kg CFC-11-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;particulate matter formation no LT;particulate matter formation potential (PMFP) no LT;kg PM2.5-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;photochemical oxidant formation: human health no LT;photochemical oxidant formation potential: humans (HOFP) no LT;kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;photochemical oxidant formation: terrestrial ecosystems no LT;photochemical oxidant formation potential: ecosystems (EOFP) no LT;kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (E) no LT;water use no LT;water consumption potential (WCP) no LT;m3
ReCiPe 2016 v1.03, midpoint (E);acidification: terrestrial;terrestrial acidification potential (TAP);kg SO2-Eq
ReCiPe 2016 v1.03, midpoint (E);climate change;global warming potential (GWP1000);kg CO2-Eq
ReCiPe 2016 v1.03, midpoint (E);ecotoxicity: freshwater;freshwater ecotoxicity potential (FETP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E);ecotoxicity: marine;marine ecotoxicity potential (METP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E);ecotoxicity: terrestrial;terrestrial ecotoxicity potential (TETP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E);energy resources: non-renewable, fossil;fossil fuel potential (FFP);kg oil-Eq
ReCiPe 2016 v1.03, midpoint (E);eutrophication: freshwater;freshwater eutrophication potential (FEP);kg P-Eq
ReCiPe 2016 v1.03, midpoint (E);eutrophication: marine;marine eutrophication potential (MEP);kg N-Eq
ReCiPe 2016 v1.03, midpoint (E);human toxicity: carcinogenic;human toxicity potential (HTPc);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E);human toxicity: non-carcinogenic;human toxicity potential (HTPnc);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (E);ionising radiation;ionising radiation potential (IRP);kBq Co-60-Eq
ReCiPe 2016 v1.03, midpoint (E);land use;agricultural land occupation (LOP);m2*a crop-Eq
ReCiPe 2016 v1.03, midpoint (E);material resources: metals/minerals;surplus ore potential (SOP);kg Cu-Eq
ReCiPe 2016 v1.03, midpoint (E);ozone depletion;ozone depletion potential (ODPinfinite);kg CFC-11-Eq
ReCiPe 2016 v1.03, midpoint (E);particulate matter formation;particulate matter formation potential (PMFP);kg PM2.5-Eq
ReCiPe 2016 v1.03, midpoint (E);photochemical oxidant formation: human health;photochemical oxidant formation potential: humans (HOFP);kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (E);photochemical oxidant formation: terrestrial ecosystems;photochemical oxidant formation potential: ecosystems (EOFP);kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (E);water use;water consumption potential (WCP);m3
ReCiPe 2016 v1.03, midpoint (H) no LT;acidification: terrestrial no LT;terrestrial acidification potential (TAP) no LT;kg SO2-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;climate change no LT;global warming potential (GWP100) no LT;kg CO2-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;ecotoxicity: freshwater no LT;freshwater ecotoxicity potential (FETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;ecotoxicity: marine no LT;marine ecotoxicity potential (METP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;ecotoxicity: terrestrial no LT;terrestrial ecotoxicity potential (TETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;energy resources: non-renewable, fossil no LT;fossil fuel potential (FFP) no LT;kg oil-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;eutrophication: freshwater no LT;freshwater eutrophication potential (FEP) no LT;kg P-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;eutrophication: marine no LT;marine eutrophication potential (MEP) no LT;kg N-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;human toxicity: carcinogenic no LT;human toxicity potential (HTPc) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;human toxicity: non-carcinogenic no LT;human toxicity potential (HTPnc) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;ionising radiation no LT;ionising radiation potential (IRP) no LT;kBq Co-60-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;land use no LT;agricultural land occupation (LOP) no LT;m2*a crop-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;material resources: metals/minerals no LT;surplus ore potential (SOP) no LT;kg Cu-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;ozone depletion no LT;ozone depletion potential (ODPinfinite) no LT;kg CFC-11-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;particulate matter formation no LT;particulate matter formation potential (PMFP) no LT;kg PM2.5-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;photochemical oxidant formation: human health no LT;photochemical oxidant formation potential: humans (HOFP) no LT;kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;photochemical oxidant formation: terrestrial ecosystems no LT;photochemical oxidant formation potential: ecosystems (EOFP) no LT;kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (H) no LT;water use no LT;water consumption potential (WCP) no LT;m3
ReCiPe 2016 v1.03, midpoint (H);acidification: terrestrial;terrestrial acidification potential (TAP);kg SO2-Eq
ReCiPe 2016 v1.03, midpoint (H);climate change;global warming potential (GWP100);kg CO2-Eq
ReCiPe 2016 v1.03, midpoint (H);ecotoxicity: freshwater;freshwater ecotoxicity potential (FETP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H);ecotoxicity: marine;marine ecotoxicity potential (METP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H);ecotoxicity: terrestrial;terrestrial ecotoxicity potential (TETP);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H);energy resources: non-renewable, fossil;fossil fuel potential (FFP);kg oil-Eq
ReCiPe 2016 v1.03, midpoint (H);eutrophication: freshwater;freshwater eutrophication potential (FEP);kg P-Eq
ReCiPe 2016 v1.03, midpoint (H);eutrophication: marine;marine eutrophication potential (MEP);kg N-Eq
ReCiPe 2016 v1.03, midpoint (H);human toxicity: carcinogenic;human toxicity potential (HTPc);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H);human toxicity: non-carcinogenic;human toxicity potential (HTPnc);kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (H);ionising radiation;ionising radiation potential (IRP);kBq Co-60-Eq
ReCiPe 2016 v1.03, midpoint (H);land use;agricultural land occupation (LOP);m2*a crop-Eq
ReCiPe 2016 v1.03, midpoint (H);material resources: metals/minerals;surplus ore potential (SOP);kg Cu-Eq
ReCiPe 2016 v1.03, midpoint (H);ozone depletion;ozone depletion potential (ODPinfinite);kg CFC-11-Eq
ReCiPe 2016 v1.03, midpoint (H);particulate matter formation;particulate matter formation potential (PMFP);kg PM2.5-Eq
ReCiPe 2016 v1.03, midpoint (H);photochemical oxidant formation: human health;photochemical oxidant formation potential: humans (HOFP);kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (H);photochemical oxidant formation: terrestrial ecosystems;photochemical oxidant formation potential: ecosystems (EOFP);kg NOx-Eq
ReCiPe 2016 v1.03, midpoint (H);water use;water consumption potential (WCP);m3
ReCiPe 2016 v1.03, midpoint (I) no LT;acidification: terrestrial no LT;terrestrial acidification potential (TAP) no LT;kg SO2-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;climate change no LT;global warming potential (GWP20) no LT;kg CO2-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;ecotoxicity: freshwater no LT;freshwater ecotoxicity potential (FETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;ecotoxicity: marine no LT;marine ecotoxicity potential (METP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;ecotoxicity: terrestrial no LT;terrestrial ecotoxicity potential (TETP) no LT;kg 1,4-DCB-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;energy resources: non-renewable, fossil no LT;fossil fuel potential (FFP) no LT;kg oil-Eq
ReCiPe 2016 v1.03, midpoint (I) no LT;eutrophication: freshwater no LT;freshwater eutrophication potential (FEP) no LT;kg P-Eq
