ID,time_UTC,geometry
US-Whs,2019-06-20 22:19:23,POINT (-110.0522 31.7438)
US-Whs,2019-07-09 14:43:24,POINT (-110.0522 31.7438)
US-Whs,2019-10-01 21:28:22,POINT (-110.0522 31.7438)
US-Whs,2019-10-05 19:51:04,POINT (-110.0522 31.7438)
US-Whs,2019-10-09 18:13:47,POINT (-110.0522 31.7438)
US-Whs,2019-10-21 21:30:47,POINT (-110.0522 31.7438)
US-Whs,2019-10-25 19:53:07,POINT (-110.0522 31.7438)
US-Whs,2019-11-01 17:26:01,POINT (-110.0522 31.7438)
US-Whs,2019-12-01 21:08:54,POINT (-110.0522 31.7438)
US-Whs,2019-12-12 17:05:38,POINT (-110.0522 31.7438)
US-Whs,2020-01-01 17:12:04,POINT (-110.0522 31.7438)
US-Whs,2020-01-31 21:13:25,POINT (-110.0522 31.7438)
US-Whs,2020-02-08 18:06:24,POINT (-110.0522 31.7438)
US-Whs,2020-02-25 19:14:05,POINT (-110.0522 31.7438)
US-Whs,2020-03-30 21:50:45,POINT (-110.0522 31.7438)
US-Whs,2020-04-15 15:42:56,POINT (-110.0522 31.7438)
US-Whs,2020-04-20 21:33:22,POINT (-110.0522 31.7438)
US-Whs,2020-04-28 18:25:03,POINT (-110.0522 31.7438)
US-Whs,2020-05-02 16:50:41,POINT (-110.0522 31.7438)
US-Whs,2020-05-06 15:16:26,POINT (-110.0522 31.7438)
US-Whs,2020-05-25 00:02:21,POINT (-110.0522 31.7438)
US-Whs,2020-05-28 22:27:53,POINT (-110.0522 31.7438)
US-Whs,2020-06-09 17:44:28,POINT (-110.0522 31.7438)
US-Whs,2020-06-17 14:35:12,POINT (-110.0522 31.7438)
US-Whs,2020-06-17 22:44:21,POINT (-110.0522 31.7438)
US-Whs,2020-06-21 21:10:13,POINT (-110.0522 31.7438)
US-Whs,2020-09-26 22:42:08,POINT (-110.0522 31.7438)
US-Whs,2020-09-30 21:10:05,POINT (-110.0522 31.7438)
US-Whs,2020-10-01 20:23:04,POINT (-110.0522 31.7438)
US-Whs,2020-10-05 18:50:41,POINT (-110.0522 31.7438)
US-Whs,2020-10-17 22:18:32,POINT (-110.0522 31.7438)
US-Whs,2020-11-28 21:43:31,POINT (-110.0522 31.7438)
US-Whs,2020-12-02 20:10:10,POINT (-110.0522 31.7438)
US-Whs,2020-12-06 18:36:35,POINT (-110.0522 31.7438)
US-Whs,2020-12-19 21:18:06,POINT (-110.0522 31.7438)
US-Whs,2021-01-30 20:45:39,POINT (-110.0522 31.7438)
US-Whs,2021-02-11 16:07:23,POINT (-110.0522 31.7438)
US-Whs,2021-02-20 20:24:19,POINT (-110.0522 31.7438)
US-Whs,2021-02-24 18:51:27,POINT (-110.0522 31.7438)
US-Whs,2021-02-28 17:18:17,POINT (-110.0522 31.7438)
US-Whs,2021-03-30 21:32:40,POINT (-110.0522 31.7438)
US-Whs,2021-04-03 20:00:03,POINT (-110.0522 31.7438)
US-Whs,2021-04-04 19:13:14,POINT (-110.0522 31.7438)
US-Whs,2021-04-07 18:27:32,POINT (-110.0522 31.7438)
US-Whs,2021-04-08 17:40:46,POINT (-110.0522 31.7438)
US-Whs,2021-04-20 21:12:43,POINT (-110.0522 31.7438)
US-Whs,2021-04-24 19:40:01,POINT (-110.0522 31.7438)
US-Whs,2021-05-02 16:34:22,POINT (-110.0522 31.7438)
US-Whs,2021-05-06 15:01:30,POINT (-110.0522 31.7438)
US-Whs,2021-05-29 21:34:33,POINT (-110.0522 31.7438)
US-Whs,2021-06-06 18:29:04,POINT (-110.0522 31.7438)
US-Whs,2021-06-10 16:56:09,POINT (-110.0522 31.7438)
US-Whs,2021-06-26 18:54:55,POINT (-110.0522 31.7438)
US-Whs,2021-10-12 15:47:10,POINT (-110.0522 31.7438)
US-Whs,2021-10-28 17:49:00,POINT (-110.0522 31.7438)
US-Whs,2022-01-30 20:11:36,POINT (-110.0522 31.7438)
US-Whs,2022-02-10 16:12:35,POINT (-110.0522 31.7438)
US-Whs,2022-02-15 21:57:44,POINT (-110.0522 31.7438)
US-Whs,2022-02-18 21:09:32,POINT (-110.0522 31.7438)
US-Whs,2022-03-02 16:22:39,POINT (-110.0522 31.7438)
US-Whs,2022-04-01 20:20:18,POINT (-110.0522 31.7438)
US-Whs,2022-04-05 18:44:28,POINT (-110.0522 31.7438)
US-Whs,2022-04-09 17:07:37,POINT (-110.0522 31.7438)
US-Whs,2022-04-13 15:30:45,POINT (-110.0522 31.7438)
US-Whs,2022-04-17 22:03:08,POINT (-110.0522 31.7438)
US-Whs,2022-04-21 20:26:15,POINT (-110.0522 31.7438)
US-Whs,2022-04-25 18:49:19,POINT (-110.0522 31.7438)
US-Whs,2022-04-29 17:13:52,POINT (-110.0522 31.7438)
US-Whs,2022-05-25 22:41:05,POINT (-110.0522 31.7438)
US-Whs,2022-05-29 21:05:31,POINT (-110.0522 31.7438)
US-Whs,2022-06-05 18:41:27,POINT (-110.0522 31.7438)
US-SRM,2019-02-28 18:44:52,POINT (-110.8661 31.8214)
US-SRM,2019-05-26 00:20:14,POINT (-110.8661 31.8214)
US-SRM,2019-06-01 21:47:09,POINT (-110.8661 31.8214)
US-SRM,2019-06-05 20:05:56,POINT (-110.8661 31.8214)
US-SRM,2019-06-08 19:13:56,POINT (-110.8661 31.8214)
US-SRM,2019-06-20 22:19:23,POINT (-110.8661 31.8214)
US-SRM,2019-08-13 17:05:04,POINT (-110.8661 31.8214)
US-SRM,2019-10-01 21:28:22,POINT (-110.8661 31.8214)
US-SRM,2019-10-09 18:13:47,POINT (-110.8661 31.8214)
US-SRM,2019-10-16 15:47:01,POINT (-110.8661 31.8214)
US-SRM,2019-10-21 21:29:55,POINT (-110.8661 31.8214)
US-SRM,2019-10-25 19:52:15,POINT (-110.8661 31.8214)
US-SRM,2019-12-05 19:31:55,POINT (-110.8661 31.8214)
US-SRM,2020-03-30 21:50:45,POINT (-110.8661 31.8214)
US-SRM,2020-04-03 20:18:21,POINT (-110.8661 31.8214)
US-SRM,2020-04-15 15:42:56,POINT (-110.8661 31.8214)
US-SRM,2020-04-28 18:25:03,POINT (-110.8661 31.8214)
US-SRM,2020-05-06 15:16:26,POINT (-110.8661 31.8214)
US-SRM,2020-05-25 00:02:21,POINT (-110.8661 31.8214)
US-SRM,2020-05-28 22:27:53,POINT (-110.8661 31.8214)
US-SRM,2020-06-09 17:44:28,POINT (-110.8661 31.8214)
US-SRM,2020-06-17 14:35:12,POINT (-110.8661 31.8214)
US-SRM,2020-06-17 22:44:21,POINT (-110.8661 31.8214)
US-SRM,2020-06-21 21:10:13,POINT (-110.8661 31.8214)
US-SRM,2020-06-25 19:35:33,POINT (-110.8661 31.8214)
US-SRM,2020-09-30 21:10:05,POINT (-110.8661 31.8214)
US-SRM,2020-10-04 19:37:26,POINT (-110.8661 31.8214)
US-SRM,2020-10-08 18:04:32,POINT (-110.8661 31.8214)
US-SRM,2020-10-12 16:30:30,POINT (-110.8661 31.8214)
US-SRM,2020-10-17 22:18:32,POINT (-110.8661 31.8214)
US-SRM,2020-10-21 20:43:41,POINT (-110.8661 31.8214)
US-SRM,2020-11-28 21:43:31,POINT (-110.8661 31.8214)
US-SRM,2020-12-02 20:10:10,POINT (-110.8661 31.8214)
US-SRM,2020-12-19 21:17:14,POINT (-110.8661 31.8214)
US-SRM,2021-01-30 20:45:39,POINT (-110.8661 31.8214)
US-SRM,2021-02-03 19:13:00,POINT (-110.8661 31.8214)
US-SRM,2021-02-11 16:07:23,POINT (-110.8661 31.8214)
US-SRM,2021-02-28 17:17:25,POINT (-110.8661 31.8214)
US-SRM,2021-02-28 17:18:17,POINT (-110.8661 31.8214)
US-SRM,2021-03-26 23:05:27,POINT (-110.8661 31.8214)
US-SRM,2021-03-30 21:32:40,POINT (-110.8661 31.8214)
US-SRM,2021-04-20 21:12:43,POINT (-110.8661 31.8214)
US-SRM,2021-05-25 23:07:18,POINT (-110.8661 31.8214)
US-SRM,2021-05-29 21:34:33,POINT (-110.8661 31.8214)
US-SRM,2021-06-06 18:29:04,POINT (-110.8661 31.8214)
US-SRM,2021-06-26 18:54:55,POINT (-110.8661 31.8214)
US-SRM,2021-08-21 20:34:58,POINT (-110.8661 31.8214)
US-SRM,2021-10-28 17:49:00,POINT (-110.8661 31.8214)
US-SRM,2021-12-02 19:51:11,POINT (-110.8661 31.8214)
US-SRM,2021-12-23 19:29:22,POINT (-110.8661 31.8214)
US-SRM,2022-01-25 22:35:11,POINT (-110.8661 31.8214)
US-SRM,2022-01-29 20:59:19,POINT (-110.8661 31.8214)
US-SRM,2022-02-10 16:11:44,POINT (-110.8661 31.8214)
US-SRM,2022-02-22 19:33:44,POINT (-110.8661 31.8214)
US-SRM,2022-03-02 16:22:39,POINT (-110.8661 31.8214)
US-SRM,2022-04-01 20:20:18,POINT (-110.8661 31.8214)
US-SRM,2022-04-05 18:44:28,POINT (-110.8661 31.8214)
US-SRM,2022-04-09 17:07:37,POINT (-110.8661 31.8214)
US-SRM,2022-04-17 22:03:08,POINT (-110.8661 31.8214)
US-SRM,2022-04-21 20:26:15,POINT (-110.8661 31.8214)
US-SRM,2022-04-25 18:49:19,POINT (-110.8661 31.8214)
US-SRM,2022-04-29 17:13:52,POINT (-110.8661 31.8214)
US-SRM,2022-05-06 14:49:08,POINT (-110.8661 31.8214)
US-SRM,2022-05-25 22:41:05,POINT (-110.8661 31.8214)
US-SRM,2022-06-01 20:17:13,POINT (-110.8661 31.8214)
US-PFr,2019-08-21 18:44:18,POINT (-90.2475 45.9245)
US-PFr,2019-10-09 18:18:59,POINT (-90.2475 45.9245)
US-NR3,2019-08-28 17:51:24,POINT (-105.5864 40.052)
US-NR3,2019-09-01 16:13:09,POINT (-105.5864 40.052)
CA-Cbo,2020-06-15 14:41:02,POINT (-79.9333 44.3167)
CA-Cbo,2020-06-18 18:46:08,POINT (-79.9333 44.3167)
US-ONA,2019-01-29 20:16:33,POINT (-81.9509 27.3836)
US-ONA,2019-05-30 20:16:31,POINT (-81.9509 27.3836)
US-ONA,2019-12-06 17:10:19,POINT (-81.9509 27.3836)
US-ONA,2020-01-25 21:11:54,POINT (-81.9509 27.3836)
US-ONA,2020-03-28 20:16:13,POINT (-81.9509 27.3836)
US-ONA,2020-04-01 18:43:07,POINT (-81.9509 27.3836)
US-ONA,2020-08-08 15:47:20,POINT (-81.9509 27.3836)
US-ONA,2021-04-09 15:20:06,POINT (-81.9509 27.3836)
US-ONA,2021-04-13 13:47:36,POINT (-81.9509 27.3836)
US-ONA,2021-12-27 16:22:26,POINT (-81.9509 27.3836)
US-Rls,2019-06-09 20:02:08,POINT (-116.7356 43.1439)
US-Rls,2019-06-15 00:00:03,POINT (-116.7356 43.1439)
US-Rls,2019-06-19 16:37:25,POINT (-116.7356 43.1439)
US-Rls,2019-06-22 20:37:33,POINT (-116.7356 43.1439)
US-Rls,2019-06-23 14:56:03,POINT (-116.7356 43.1439)
US-Rls,2019-07-03 16:22:47,POINT (-116.7356 43.1439)
US-Rls,2019-08-16 22:44:36,POINT (-116.7356 43.1439)
US-Rls,2019-08-17 17:03:47,POINT (-116.7356 43.1439)
US-Rls,2019-08-19 21:55:09,POINT (-116.7356 43.1439)
US-Rls,2019-08-23 20:16:03,POINT (-116.7356 43.1439)
US-Rls,2019-08-27 18:38:21,POINT (-116.7356 43.1439)
US-Rls,2020-04-12 18:05:38,POINT (-116.7356 43.1439)
US-Rls,2020-04-13 23:47:56,POINT (-116.7356 43.1439)
US-Rls,2020-04-17 22:16:05,POINT (-116.7356 43.1439)
US-Rls,2020-05-29 00:06:03,POINT (-116.7356 43.1439)
US-Rls,2020-06-23 19:31:29,POINT (-116.7356 43.1439)
US-Rls,2020-07-05 14:47:17,POINT (-116.7356 43.1439)
US-Rls,2020-07-27 00:26:56,POINT (-116.7356 43.1439)
US-Rls,2020-08-03 21:19:08,POINT (-116.7356 43.1439)
US-Rls,2020-08-06 20:33:23,POINT (-116.7356 43.1439)
US-Rls,2020-08-07 19:45:46,POINT (-116.7356 43.1439)
US-Rls,2020-08-10 00:39:02,POINT (-116.7356 43.1439)
US-Rls,2020-08-10 18:59:51,POINT (-116.7356 43.1439)
US-Rls,2020-08-14 17:26:16,POINT (-116.7356 43.1439)
US-Rls,2020-08-15 16:38:38,POINT (-116.7356 43.1439)
US-Rls,2020-08-18 15:52:41,POINT (-116.7356 43.1439)
US-Rls,2020-08-28 17:39:18,POINT (-116.7356 43.1439)
US-Rls,2020-08-29 16:50:58,POINT (-116.7356 43.1439)
US-Rls,2020-10-01 22:00:29,POINT (-116.7356 43.1439)
US-Rls,2020-10-05 20:28:08,POINT (-116.7356 43.1439)
US-Rls,2020-10-15 22:14:14,POINT (-116.7356 43.1439)
US-Rls,2020-10-22 19:53:47,POINT (-116.7356 43.1439)
US-Rls,2020-10-27 17:31:01,POINT (-116.7356 43.1439)
US-Rls,2020-12-10 18:41:01,POINT (-116.7356 43.1439)
US-Rls,2020-12-24 18:53:47,POINT (-116.7356 43.1439)
US-Rls,2021-03-27 23:56:03,POINT (-116.7356 43.1439)
US-Rls,2021-03-31 22:23:16,POINT (-116.7356 43.1439)
US-Rls,2021-04-18 21:07:44,POINT (-116.7356 43.1439)
US-Rls,2021-05-29 23:12:18,POINT (-116.7356 43.1439)
US-Rls,2021-06-02 21:39:32,POINT (-116.7356 43.1439)
US-Rls,2021-06-06 20:06:48,POINT (-116.7356 43.1439)
US-UMd,2019-06-02 21:03:49,POINT (-84.6975 45.5625)
US-UMd,2019-06-27 16:34:50,POINT (-84.6975 45.5625)
US-UMd,2019-07-08 12:21:17,POINT (-84.6975 45.5625)
US-UMd,2019-08-14 21:13:29,POINT (-84.6975 45.5625)
US-UMd,2020-06-02 20:11:48,POINT (-84.6975 45.5625)
US-UMd,2020-06-25 16:24:10,POINT (-84.6975 45.5625)
US-UMd,2020-06-29 14:49:24,POINT (-84.6975 45.5625)
US-UMd,2020-06-30 14:01:06,POINT (-84.6975 45.5625)
US-UMd,2020-08-11 16:41:02,POINT (-84.6975 45.5625)
US-UMd,2021-05-29 21:40:37,POINT (-84.6975 45.5625)
US-UMd,2021-06-19 13:09:43,POINT (-84.6975 45.5625)
US-UMd,2021-08-13 15:36:19,POINT (-84.6975 45.5625)
US-UMd,2021-08-13 20:28:36,POINT (-84.6975 45.5625)
US-UMd,2021-08-14 19:41:14,POINT (-84.6975 45.5625)
US-UMd,2021-08-26 15:05:28,POINT (-84.6975 45.5625)
US-PFn,2019-10-09 18:18:59,POINT (-90.2823 45.9392)
US-HB3,2020-01-28 20:28:17,POINT (-79.2322 33.3482)
US-HB3,2020-04-08 16:28:14,POINT (-79.2322 33.3482)
US-HB3,2021-04-26 16:32:43,POINT (-79.2322 33.3482)
US-HB3,2021-08-31 14:26:34,POINT (-79.2322 33.3482)
US-HB3,2022-03-29 19:36:41,POINT (-79.2322 33.3482)
US-HB3,2022-04-10 14:48:08,POINT (-79.2322 33.3482)
US-HB3,2022-04-15 20:31:58,POINT (-79.2322 33.3482)
US-HB3,2022-04-19 18:54:22,POINT (-79.2322 33.3482)
US-HB3,2022-04-22 18:05:32,POINT (-79.2322 33.3482)
US-HB3,2022-04-23 17:17:08,POINT (-79.2322 33.3482)
US-HB3,2022-05-29 19:34:11,POINT (-79.2322 33.3482)
US-HB3,2022-08-14 12:57:16,POINT (-79.2322 33.3482)
US-DFC,2020-04-19 19:09:04,POINT (-89.7117 43.3448)
US-DFC,2020-04-26 16:48:34,POINT (-89.7117 43.3448)
US-DFC,2020-06-08 23:29:16,POINT (-89.7117 43.3448)
US-DFC,2020-06-14 15:27:30,POINT (-89.7117 43.3448)
US-DFC,2020-08-21 18:25:54,POINT (-89.7117 43.3448)
US-DFC,2021-04-30 14:56:47,POINT (-89.7117 43.3448)
US-DFC,2022-02-03 18:41:21,POINT (-89.7117 43.3448)
US-DFC,2022-02-10 16:17:47,POINT (-89.7117 43.3448)
US-Wkg,2019-02-17 23:19:38,POINT (-109.9419 31.7365)
US-Wkg,2019-05-26 00:20:14,POINT (-109.9419 31.7365)
US-Wkg,2019-06-01 21:47:09,POINT (-109.9419 31.7365)
US-Wkg,2019-10-05 19:51:04,POINT (-109.9419 31.7365)
US-Wkg,2019-10-09 18:13:47,POINT (-109.9419 31.7365)
US-Wkg,2019-10-21 21:30:47,POINT (-109.9419 31.7365)
US-Wkg,2019-10-25 19:53:07,POINT (-109.9419 31.7365)
US-Wkg,2019-10-29 18:15:23,POINT (-109.9419 31.7365)
US-Wkg,2019-11-01 17:26:01,POINT (-109.9419 31.7365)
US-Wkg,2019-11-05 15:48:07,POINT (-109.9419 31.7365)
US-Wkg,2019-12-12 17:05:38,POINT (-109.9419 31.7365)
US-Wkg,2020-01-01 17:12:04,POINT (-109.9419 31.7365)
US-Wkg,2020-02-08 18:06:24,POINT (-109.9419 31.7365)
US-Wkg,2020-02-25 19:14:05,POINT (-109.9419 31.7365)
US-Wkg,2020-03-30 21:50:45,POINT (-109.9419 31.7365)
US-Wkg,2020-04-15 15:42:56,POINT (-109.9419 31.7365)
US-Wkg,2020-04-20 21:33:22,POINT (-109.9419 31.7365)
US-Wkg,2020-04-28 18:25:03,POINT (-109.9419 31.7365)
US-Wkg,2020-05-02 16:50:41,POINT (-109.9419 31.7365)
US-Wkg,2020-05-06 15:16:26,POINT (-109.9419 31.7365)
US-Wkg,2020-05-25 00:02:21,POINT (-109.9419 31.7365)
US-Wkg,2020-05-28 22:27:53,POINT (-109.9419 31.7365)
US-Wkg,2020-06-09 17:44:28,POINT (-109.9419 31.7365)
US-Wkg,2020-06-17 14:35:12,POINT (-109.9419 31.7365)
US-Wkg,2020-06-17 22:44:21,POINT (-109.9419 31.7365)
US-Wkg,2020-06-21 21:10:13,POINT (-109.9419 31.7365)
US-Wkg,2020-09-26 22:42:08,POINT (-109.9419 31.7365)
US-Wkg,2020-09-27 21:54:32,POINT (-109.9419 31.7365)
US-Wkg,2020-10-01 20:23:04,POINT (-109.9419 31.7365)
US-Wkg,2020-10-05 18:50:41,POINT (-109.9419 31.7365)
US-Wkg,2020-10-09 17:17:24,POINT (-109.9419 31.7365)
US-Wkg,2020-10-17 22:18:32,POINT (-109.9419 31.7365)
US-Wkg,2020-12-02 20:10:10,POINT (-109.9419 31.7365)
US-Wkg,2020-12-19 21:18:06,POINT (-109.9419 31.7365)
US-Wkg,2020-12-23 19:44:20,POINT (-109.9419 31.7365)
US-Wkg,2021-02-11 16:07:23,POINT (-109.9419 31.7365)
US-Wkg,2021-02-20 20:24:19,POINT (-109.9419 31.7365)
US-Wkg,2021-02-24 18:51:27,POINT (-109.9419 31.7365)
US-Wkg,2021-02-28 17:18:17,POINT (-109.9419 31.7365)
US-Wkg,2021-03-30 21:32:40,POINT (-109.9419 31.7365)
US-Wkg,2021-04-03 20:00:03,POINT (-109.9419 31.7365)
US-Wkg,2021-04-04 19:13:14,POINT (-109.9419 31.7365)
US-Wkg,2021-04-08 17:40:46,POINT (-109.9419 31.7365)
US-Wkg,2021-04-20 21:12:43,POINT (-109.9419 31.7365)
US-Wkg,2021-05-02 16:34:22,POINT (-109.9419 31.7365)
US-Wkg,2021-05-25 23:07:18,POINT (-109.9419 31.7365)
US-Wkg,2021-05-29 21:34:33,POINT (-109.9419 31.7365)
US-Wkg,2021-06-06 18:29:04,POINT (-109.9419 31.7365)
US-Wkg,2021-06-10 16:56:09,POINT (-109.9419 31.7365)
US-Wkg,2021-06-18 22:00:09,POINT (-109.9419 31.7365)
US-Wkg,2021-08-05 18:35:41,POINT (-109.9419 31.7365)
US-Wkg,2021-10-28 17:49:00,POINT (-109.9419 31.7365)
US-Wkg,2022-01-30 20:11:36,POINT (-109.9419 31.7365)
US-Wkg,2022-02-15 21:57:44,POINT (-109.9419 31.7365)
US-Wkg,2022-03-02 16:22:39,POINT (-109.9419 31.7365)
US-Wkg,2022-04-01 20:20:18,POINT (-109.9419 31.7365)
US-Wkg,2022-04-05 18:44:28,POINT (-109.9419 31.7365)
US-Wkg,2022-04-09 17:07:37,POINT (-109.9419 31.7365)
US-Wkg,2022-04-13 15:31:37,POINT (-109.9419 31.7365)
US-Wkg,2022-04-17 22:03:08,POINT (-109.9419 31.7365)
US-Wkg,2022-04-21 20:26:15,POINT (-109.9419 31.7365)
