SITE_ID,MEASUREMENT_DATETIME,DEPTH_M,SENSOR,TEMPERATURE_C
177_Pit_NTGS11,2017-07-27T16:00:00,2,1,-0.51
177_Pit_NTGS11,2017-07-27T16:00:00,4,1,-3.8
177_Pit_NTGS11,2017-07-27T16:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-27T16:00:00,1,1,5.85
177_Pit_NTGS11,2017-07-27T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-27T18:00:00,1,1,5.84
177_Pit_NTGS11,2017-07-27T18:00:00,2,1,-0.51
177_Pit_NTGS11,2017-07-27T18:00:00,4,1,-3.8
177_Pit_NTGS11,2017-07-27T18:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-27T20:00:00,1,1,5.84
177_Pit_NTGS11,2017-07-27T20:00:00,2,1,-0.5
177_Pit_NTGS11,2017-07-27T20:00:00,4,1,-3.79
177_Pit_NTGS11,2017-07-27T20:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-27T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-27T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-27T22:00:00,1,1,5.82
177_Pit_NTGS11,2017-07-27T22:00:00,2,1,-0.49
177_Pit_NTGS11,2017-07-27T22:00:00,4,1,-3.79
177_Pit_NTGS11,2017-07-27T22:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-28T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T00:00:00,1,1,5.8
177_Pit_NTGS11,2017-07-28T00:00:00,2,1,-0.49
177_Pit_NTGS11,2017-07-28T00:00:00,4,1,-3.79
177_Pit_NTGS11,2017-07-28T00:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-28T02:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T02:00:00,1,1,5.8
177_Pit_NTGS11,2017-07-28T02:00:00,2,1,-0.49
177_Pit_NTGS11,2017-07-28T02:00:00,4,1,-3.79
177_Pit_NTGS11,2017-07-28T04:00:00,1,1,5.78
177_Pit_NTGS11,2017-07-28T04:00:00,2,1,-0.49
177_Pit_NTGS11,2017-07-28T04:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-28T04:00:00,4,1,-3.79
177_Pit_NTGS11,2017-07-28T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T06:00:00,4,1,-3.78
177_Pit_NTGS11,2017-07-28T06:00:00,2,1,-0.49
177_Pit_NTGS11,2017-07-28T06:00:00,1,1,5.78
177_Pit_NTGS11,2017-07-28T06:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T08:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T08:00:00,4,1,-3.77
177_Pit_NTGS11,2017-07-28T08:00:00,2,1,-0.47
177_Pit_NTGS11,2017-07-28T08:00:00,1,1,5.78
177_Pit_NTGS11,2017-07-28T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T10:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-28T10:00:00,4,1,-3.77
177_Pit_NTGS11,2017-07-28T10:00:00,2,1,-0.47
177_Pit_NTGS11,2017-07-28T10:00:00,1,1,5.8
177_Pit_NTGS11,2017-07-28T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T12:00:00,7,1,-4.93
177_Pit_NTGS11,2017-07-28T12:00:00,4,1,-3.77
177_Pit_NTGS11,2017-07-28T12:00:00,2,1,-0.47
177_Pit_NTGS11,2017-07-28T12:00:00,1,1,5.82
177_Pit_NTGS11,2017-07-28T14:00:00,1,1,5.85
177_Pit_NTGS11,2017-07-28T14:00:00,2,1,-0.46
177_Pit_NTGS11,2017-07-28T14:00:00,4,1,-3.77
177_Pit_NTGS11,2017-07-28T14:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T16:00:00,1,1,5.87
177_Pit_NTGS11,2017-07-28T16:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T16:00:00,4,1,-3.77
177_Pit_NTGS11,2017-07-28T16:00:00,2,1,-0.46
177_Pit_NTGS11,2017-07-28T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T18:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T18:00:00,4,1,-3.76
177_Pit_NTGS11,2017-07-28T18:00:00,2,1,-0.46
177_Pit_NTGS11,2017-07-28T18:00:00,1,1,5.91
177_Pit_NTGS11,2017-07-28T20:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-28T20:00:00,4,1,-3.76
177_Pit_NTGS11,2017-07-28T20:00:00,2,1,-0.46
177_Pit_NTGS11,2017-07-28T20:00:00,1,1,5.93
177_Pit_NTGS11,2017-07-28T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T22:00:00,4,1,-3.76
177_Pit_NTGS11,2017-07-28T22:00:00,2,1,-0.46
177_Pit_NTGS11,2017-07-28T22:00:00,1,1,5.95
177_Pit_NTGS11,2017-07-28T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-28T22:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-29T00:00:00,1,1,5.95
177_Pit_NTGS11,2017-07-29T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T00:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-29T00:00:00,4,1,-3.76
177_Pit_NTGS11,2017-07-29T00:00:00,2,1,-0.45
177_Pit_NTGS11,2017-07-29T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T02:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-29T02:00:00,4,1,-3.76
177_Pit_NTGS11,2017-07-29T02:00:00,2,1,-0.42
177_Pit_NTGS11,2017-07-29T02:00:00,1,1,5.97
177_Pit_NTGS11,2017-07-29T04:00:00,4,1,-3.75
177_Pit_NTGS11,2017-07-29T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T04:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T04:00:00,2,1,-0.43
177_Pit_NTGS11,2017-07-29T04:00:00,1,1,5.98
177_Pit_NTGS11,2017-07-29T06:00:00,1,1,5.99
177_Pit_NTGS11,2017-07-29T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T06:00:00,7,1,-4.92
177_Pit_NTGS11,2017-07-29T06:00:00,4,1,-3.75
177_Pit_NTGS11,2017-07-29T06:00:00,2,1,-0.43
177_Pit_NTGS11,2017-07-29T08:00:00,2,1,-0.42
177_Pit_NTGS11,2017-07-29T08:00:00,1,1,6.02
177_Pit_NTGS11,2017-07-29T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T08:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T08:00:00,4,1,-3.74
177_Pit_NTGS11,2017-07-29T10:00:00,2,1,-0.42
177_Pit_NTGS11,2017-07-29T10:00:00,4,1,-3.74
177_Pit_NTGS11,2017-07-29T10:00:00,1,1,6.06
177_Pit_NTGS11,2017-07-29T10:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T12:00:00,2,1,-0.4
177_Pit_NTGS11,2017-07-29T12:00:00,1,1,6.12
177_Pit_NTGS11,2017-07-29T12:00:00,4,1,-3.74
177_Pit_NTGS11,2017-07-29T12:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T14:00:00,1,1,6.16
177_Pit_NTGS11,2017-07-29T14:00:00,2,1,-0.36
177_Pit_NTGS11,2017-07-29T14:00:00,4,1,-3.73
177_Pit_NTGS11,2017-07-29T14:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T16:00:00,1,1,6.23
177_Pit_NTGS11,2017-07-29T16:00:00,2,1,-0.35
177_Pit_NTGS11,2017-07-29T16:00:00,4,1,-3.73
177_Pit_NTGS11,2017-07-29T16:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T18:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T18:00:00,4,1,-3.73
177_Pit_NTGS11,2017-07-29T18:00:00,1,1,6.28
177_Pit_NTGS11,2017-07-29T18:00:00,2,1,-0.33
177_Pit_NTGS11,2017-07-29T20:00:00,2,1,-0.32
177_Pit_NTGS11,2017-07-29T20:00:00,1,1,6.33
177_Pit_NTGS11,2017-07-29T20:00:00,4,1,-3.73
177_Pit_NTGS11,2017-07-29T20:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-29T22:00:00,4,1,-3.72
177_Pit_NTGS11,2017-07-29T22:00:00,1,1,6.38
177_Pit_NTGS11,2017-07-29T22:00:00,2,1,-0.31
177_Pit_NTGS11,2017-07-29T22:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-29T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T00:00:00,1,1,6.41
177_Pit_NTGS11,2017-07-30T00:00:00,2,1,-0.31
177_Pit_NTGS11,2017-07-30T00:00:00,4,1,-3.72
177_Pit_NTGS11,2017-07-30T00:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T02:00:00,1,1,6.45
177_Pit_NTGS11,2017-07-30T02:00:00,2,1,-0.3
177_Pit_NTGS11,2017-07-30T02:00:00,4,1,-3.72
177_Pit_NTGS11,2017-07-30T02:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T04:00:00,1,1,6.48
177_Pit_NTGS11,2017-07-30T04:00:00,2,1,-0.28
177_Pit_NTGS11,2017-07-30T04:00:00,4,1,-3.72
177_Pit_NTGS11,2017-07-30T04:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T06:00:00,1,1,6.53
177_Pit_NTGS11,2017-07-30T06:00:00,2,1,-0.27
177_Pit_NTGS11,2017-07-30T06:00:00,4,1,-3.71
177_Pit_NTGS11,2017-07-30T06:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T08:00:00,1,1,6.58
177_Pit_NTGS11,2017-07-30T08:00:00,2,1,-0.27
177_Pit_NTGS11,2017-07-30T08:00:00,4,1,-3.71
177_Pit_NTGS11,2017-07-30T08:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T10:00:00,1,1,6.63
177_Pit_NTGS11,2017-07-30T10:00:00,2,1,-0.21
177_Pit_NTGS11,2017-07-30T10:00:00,4,1,-3.71
177_Pit_NTGS11,2017-07-30T10:00:00,7,1,-4.91
177_Pit_NTGS11,2017-07-30T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T12:00:00,1,1,6.7
177_Pit_NTGS11,2017-07-30T12:00:00,2,1,-0.2
177_Pit_NTGS11,2017-07-30T12:00:00,4,1,-3.7
177_Pit_NTGS11,2017-07-30T12:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-30T14:00:00,1,1,6.77
177_Pit_NTGS11,2017-07-30T14:00:00,2,1,-0.19
177_Pit_NTGS11,2017-07-30T14:00:00,4,1,-3.7
177_Pit_NTGS11,2017-07-30T14:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-30T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T16:00:00,1,1,6.84
177_Pit_NTGS11,2017-07-30T16:00:00,2,1,-0.18
177_Pit_NTGS11,2017-07-30T16:00:00,4,1,-3.7
177_Pit_NTGS11,2017-07-30T16:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-30T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T18:00:00,1,1,6.91
177_Pit_NTGS11,2017-07-30T18:00:00,2,1,-0.18
177_Pit_NTGS11,2017-07-30T18:00:00,4,1,-3.7
177_Pit_NTGS11,2017-07-30T18:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-30T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T20:00:00,1,1,6.97
177_Pit_NTGS11,2017-07-30T20:00:00,2,1,-0.17
177_Pit_NTGS11,2017-07-30T20:00:00,4,1,-3.69
177_Pit_NTGS11,2017-07-30T20:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-30T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-30T22:00:00,1,1,7.02
177_Pit_NTGS11,2017-07-30T22:00:00,2,1,-0.17
177_Pit_NTGS11,2017-07-30T22:00:00,4,1,-3.69
177_Pit_NTGS11,2017-07-30T22:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-30T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T00:00:00,1,1,7.07
177_Pit_NTGS11,2017-07-31T00:00:00,2,1,-0.16
177_Pit_NTGS11,2017-07-31T00:00:00,4,1,-3.69
177_Pit_NTGS11,2017-07-31T00:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-31T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T02:00:00,1,1,7.11
177_Pit_NTGS11,2017-07-31T02:00:00,2,1,-0.16
177_Pit_NTGS11,2017-07-31T02:00:00,4,1,-3.69
177_Pit_NTGS11,2017-07-31T02:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T04:00:00,1,1,7.15
177_Pit_NTGS11,2017-07-31T04:00:00,2,1,-0.16
177_Pit_NTGS11,2017-07-31T04:00:00,4,1,-3.68
177_Pit_NTGS11,2017-07-31T04:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T06:00:00,1,1,7.2
177_Pit_NTGS11,2017-07-31T06:00:00,2,1,-0.16
177_Pit_NTGS11,2017-07-31T06:00:00,4,1,-3.68
177_Pit_NTGS11,2017-07-31T06:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-31T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T08:00:00,1,1,7.24
177_Pit_NTGS11,2017-07-31T08:00:00,2,1,-0.15
177_Pit_NTGS11,2017-07-31T08:00:00,4,1,-3.68
177_Pit_NTGS11,2017-07-31T08:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-31T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T10:00:00,1,1,7.28
177_Pit_NTGS11,2017-07-31T10:00:00,2,1,-0.15
177_Pit_NTGS11,2017-07-31T10:00:00,4,1,-3.67
177_Pit_NTGS11,2017-07-31T10:00:00,7,1,-4.9
177_Pit_NTGS11,2017-07-31T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T12:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T12:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T12:00:00,4,1,-3.67
177_Pit_NTGS11,2017-07-31T12:00:00,1,1,7.33
177_Pit_NTGS11,2017-07-31T14:00:00,1,1,7.37
177_Pit_NTGS11,2017-07-31T14:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T14:00:00,4,1,-3.66
177_Pit_NTGS11,2017-07-31T14:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T16:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T16:00:00,1,1,7.41
177_Pit_NTGS11,2017-07-31T16:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T16:00:00,4,1,-3.66
177_Pit_NTGS11,2017-07-31T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T18:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T18:00:00,4,1,-3.66
177_Pit_NTGS11,2017-07-31T18:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T18:00:00,1,1,7.44
177_Pit_NTGS11,2017-07-31T20:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T20:00:00,4,1,-3.66
177_Pit_NTGS11,2017-07-31T20:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T20:00:00,1,1,7.46
177_Pit_NTGS11,2017-07-31T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-07-31T22:00:00,7,1,-4.89
177_Pit_NTGS11,2017-07-31T22:00:00,4,1,-3.66
177_Pit_NTGS11,2017-07-31T22:00:00,2,1,-0.14
177_Pit_NTGS11,2017-07-31T22:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T00:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T00:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T00:00:00,4,1,-3.65
177_Pit_NTGS11,2017-08-01T00:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T02:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T02:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T02:00:00,4,1,-3.65
177_Pit_NTGS11,2017-08-01T02:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T04:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T04:00:00,4,1,-3.65
177_Pit_NTGS11,2017-08-01T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T04:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T04:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T06:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T06:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T06:00:00,4,1,-3.65
177_Pit_NTGS11,2017-08-01T06:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T08:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T08:00:00,4,1,-3.64
177_Pit_NTGS11,2017-08-01T08:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T08:00:00,1,1,7.47
177_Pit_NTGS11,2017-08-01T10:00:00,1,1,7.48
177_Pit_NTGS11,2017-08-01T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T10:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T10:00:00,4,1,-3.64
177_Pit_NTGS11,2017-08-01T10:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T12:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T12:00:00,4,1,-3.63
177_Pit_NTGS11,2017-08-01T12:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T12:00:00,1,1,7.49
177_Pit_NTGS11,2017-08-01T14:00:00,1,1,7.52
177_Pit_NTGS11,2017-08-01T14:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T14:00:00,4,1,-3.63
177_Pit_NTGS11,2017-08-01T14:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T16:00:00,1,1,7.55
177_Pit_NTGS11,2017-08-01T16:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T16:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-01T16:00:00,4,1,-3.63
177_Pit_NTGS11,2017-08-01T18:00:00,4,1,-3.63
177_Pit_NTGS11,2017-08-01T18:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-01T18:00:00,1,1,7.58
177_Pit_NTGS11,2017-08-01T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T18:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T20:00:00,1,1,7.61
177_Pit_NTGS11,2017-08-01T20:00:00,2,1,-0.13
177_Pit_NTGS11,2017-08-01T20:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-01T20:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-01T22:00:00,1,1,7.64
177_Pit_NTGS11,2017-08-01T22:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-01T22:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-01T22:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-01T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T00:00:00,1,1,7.67
177_Pit_NTGS11,2017-08-02T00:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-02T00:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-02T00:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-02T02:00:00,1,1,7.7
177_Pit_NTGS11,2017-08-02T02:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-02T02:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-02T02:00:00,7,1,-4.89
177_Pit_NTGS11,2017-08-02T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T04:00:00,7,1,-4.88
177_Pit_NTGS11,2017-08-02T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T04:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-02T04:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-02T04:00:00,1,1,7.74
177_Pit_NTGS11,2017-08-02T06:00:00,1,1,7.77
177_Pit_NTGS11,2017-08-02T06:00:00,2,1,-0.12
177_Pit_NTGS11,2017-08-02T06:00:00,4,1,-3.62
177_Pit_NTGS11,2017-08-02T06:00:00,7,1,-4.88
177_Pit_NTGS11,2017-08-02T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T08:00:00,4,1,-3.61
177_Pit_NTGS11,2017-08-02T08:00:00,1,1,7.81
177_Pit_NTGS11,2017-08-02T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T08:00:00,7,1,-4.88
177_Pit_NTGS11,2017-08-02T08:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T10:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T10:00:00,4,1,-3.61
177_Pit_NTGS11,2017-08-02T10:00:00,1,1,7.85
177_Pit_NTGS11,2017-08-02T10:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T12:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T12:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T12:00:00,1,1,7.91
177_Pit_NTGS11,2017-08-02T12:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T12:00:00,4,1,-3.6
177_Pit_NTGS11,2017-08-02T14:00:00,4,1,-3.6
177_Pit_NTGS11,2017-08-02T14:00:00,1,1,7.96
177_Pit_NTGS11,2017-08-02T14:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T14:00:00,7,1,-4.88
177_Pit_NTGS11,2017-08-02T14:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T16:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T16:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T16:00:00,4,1,-3.6
177_Pit_NTGS11,2017-08-02T16:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T16:00:00,1,1,8.01
177_Pit_NTGS11,2017-08-02T18:00:00,4,1,-3.6
177_Pit_NTGS11,2017-08-02T18:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T18:00:00,1,1,8.06
177_Pit_NTGS11,2017-08-02T18:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T18:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T20:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T20:00:00,4,1,-3.59
177_Pit_NTGS11,2017-08-02T20:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T20:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T20:00:00,1,1,8.1
177_Pit_NTGS11,2017-08-02T22:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-02T22:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-02T22:00:00,4,1,-3.59
177_Pit_NTGS11,2017-08-02T22:00:00,2,1,-0.11
177_Pit_NTGS11,2017-08-02T22:00:00,1,1,8.14
177_Pit_NTGS11,2017-08-03T00:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T00:00:00,4,1,-3.58
177_Pit_NTGS11,2017-08-03T00:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T00:00:00,1,1,8.18
177_Pit_NTGS11,2017-08-03T00:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T02:00:00,4,1,-3.59
177_Pit_NTGS11,2017-08-03T02:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T02:00:00,1,1,8.2
177_Pit_NTGS11,2017-08-03T02:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T02:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T04:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T04:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T04:00:00,4,1,-3.58
177_Pit_NTGS11,2017-08-03T04:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T04:00:00,1,1,8.22
177_Pit_NTGS11,2017-08-03T06:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T06:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T06:00:00,4,1,-3.58
177_Pit_NTGS11,2017-08-03T06:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T06:00:00,1,1,8.25
177_Pit_NTGS11,2017-08-03T08:00:00,7,1,-4.87
177_Pit_NTGS11,2017-08-03T08:00:00,4,1,-3.58
177_Pit_NTGS11,2017-08-03T08:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T08:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T08:00:00,1,1,8.28
177_Pit_NTGS11,2017-08-03T10:00:00,7,1,-4.86
177_Pit_NTGS11,2017-08-03T10:00:00,1,1,8.31
177_Pit_NTGS11,2017-08-03T10:00:00,2,1,-0.1
177_Pit_NTGS11,2017-08-03T10:00:00,4,1,-3.58
177_Pit_NTGS11,2017-08-03T10:00:00,10,1,-4.75
177_Pit_NTGS11,2017-08-03T12:00:00,2,1,-0.09
177_Pit_NTGS11,2017-08-03T12:00:00,4,1,-3.57
177_Pit_NTGS11,2017-08-03T12:00:00,7,1,-4.86
