Factors,Extracellular exchange,"Glycine, serine, alanine, and threonine metabolism",Lysine metabolism,Tyrosine metabolism,Ubiquinone synthesis,Sphingolipid metabolism,Blood group synthesis,Fatty acid oxidation,Aminosugar metabolism,Nucleotide interconversion,Pentose phosphate pathway,Glycerophospholipid metabolism,Pyrimidine catabolism,Fatty acid synthesis,Galactose metabolism,Fructose and mannose metabolism,Purine catabolism,Drug metabolism
c,48.39295098544801,159.75160603589467,-657.4174806411924,-1436.460770203832,-1436.4607702036158,44.40151019436421,6.103387089449617,704.5989706692411,-1300.159955063748,-179.23556999721828,61.90326681400145,328.3337847603266,8.302448658632613,1458.14977953366,38.12767714547689,1020.0170582134675,-300.1361408417562,47.57813072388562
c,-166.80891096053935,1692.7414453176812,-669.447825305557,-1444.5960762138534,-1444.5960762138004,642.4124197325573,12.46744914480537,629.1420177049961,-1300.2641447762576,784.6972255653901,-385.2698210651956,1281.3581538247868,27.708693839677608,1413.6223283046784,-894.5626442438964,1321.4263113749312,-295.72100459450985,68.34740806059862
c,-225.82025265751466,1688.5750912629064,-666.3396944620948,-1444.8852639668603,-1444.8852639668423,642.4220112511615,2.071553909154996,669.9557475813616,-1300.3300763706104,784.6972255653901,-411.4811861165573,1280.1235712952448,5.1706129752447785,1470.520863071862,-894.0062825802296,1340.1499041194431,-271.68554409625216,70.61069256421912
c,299.39557268763264,-293.7693063699649,1247.811459916773,553.5895664880783,553.5895664881073,43.55556192276988,-0.6493950306069061,-233.7282230597331,696.191773669771,-211.25111972198343,87.47431644326451,132.66111462559763,-1.130874045587519,-514.3841707868194,104.14851531003774,-320.16612356927715,-113.67783908744701,-60.28006292803923
c,-344.65720933245984,1688.8895979784274,-668.8579534880357,-1445.0534097187237,-1445.0534097187117,44.10905731146674,2.8208281249171865,748.4392536348362,-1300.3049781610025,454.5618250117167,-409.2498625298267,394.08901697013584,4.789941333626358,1448.6000798161958,-893.9689389869617,1340.186757778342,-301.5473743267117,112.93461966341458
c,462.9158508858657,-293.8239181730708,1240.7201053761937,553.5028304586606,553.5028304586008,43.60772104905859,-0.6686121095961552,-236.85131109298678,-1298.4633588995873,784.6972255653901,85.37985626985036,-153.30514443282607,0.9641564977112571,-521.3267005812229,104.14851531003774,-316.4685986732465,190.70629581344082,-7.098628396546315
c,-186.1868637036454,-239.55944998286094,-659.171932164749,-1444.8664331223017,-1444.8664331222794,642.5887697512604,2.993910970868054,667.9216905264836,-1300.1101595133705,784.6972255653901,-406.5654853182315,1279.4408355874527,11.20903487498282,1457.214548190373,-893.7951603521187,1011.8074380179866,196.0009771708335,79.80992882485411
c,-208.04582852915323,65.35369103171087,-660.7883050003685,-1444.353609285417,-1444.3536092854924,43.841522193526906,-0.16199521697880542,675.4529042240064,-1300.4390281132287,622.574249893681,-400.6667678271675,384.2116859699208,2.892870719283848,1474.1718225323411,-885.9882056201867,314.10489993582013,-307.6583162715922,60.98516381592823
c,-186.14095390237878,1689.9646936931513,-667.1561362155704,-1444.8869360558506,-1444.8869360558626,642.4687160051932,3.5116726945511623,629.5527187922315,-1300.3918815879338,784.6972255653901,-411.59113979798065,1282.468255586281,7.413806713539599,1470.0622739925814,-891.0137066461721,1023.4678954172826,-306.03832064823666,63.603888944650905
c,-294.92425785685685,-265.14044236074176,-667.7688631713784,551.7774712898146,551.7774712899263,43.99291398195935,2.497219628795292,-122.89254627493003,-1295.9458554342423,784.6972255653901,-405.51830572602495,391.3437717238584,3.7552323214744083,-259.28566672827026,-888.996429842734,1340.4108910997236,-305.5370409313455,62.391216769524746
c,459.6309032590293,1649.978168650181,1287.5881302431608,-1444.9492659576244,-1444.9492659576417,-153.09863233198567,0.4584953046469249,666.0822968272643,-1300.0838086518247,-200.33496740523495,86.09719094467732,101.34823358139579,6.820654450908761,1461.996266167399,-872.9069562442149,171.25325130316196,-304.9235194977818,65.94891382554542
c,-187.06760009821429,1680.0928770123564,-670.165638857408,-1444.0374051295316,-1444.0374051294743,642.4779848510051,2.0774620339353196,629.869203882697,-1300.5552712701017,784.6972255653901,-411.9487641742265,1282.0376645807837,4.545385392001719,1470.3038856943715,-893.8721272836992,1022.2372543382602,-306.42316384388226,63.94957846123681
c,-180.3860077864821,1689.571984182291,-668.5969175569575,-1443.936012293601,-1443.9360122936455,45.16101727203299,7.489971814377551,628.0184555805022,-1300.2379868241705,784.6972255653901,-411.1852481655294,394.8256496133452,17.79996641645681,1451.0610973093555,-888.2413025471936,1333.7854094414558,-300.5547389577543,65.38386572492122
c,-185.52143535082882,1693.4058386337392,-667.9639693928419,-1444.6992258285572,-1444.6992258285682,620.5006900616041,2.1788509776650185,759.8980651931249,-1300.3999925633666,740.0358124702344,-411.78184757134943,1257.4280015746472,4.14949711813034,1470.7832655833247,104.14851531003774,1088.3399871595145,-307.9520454952221,112.1070796008672
c,-184.47072428232707,1686.2604263837002,-666.1287671736515,-1443.2822016274183,-1443.282201627384,44.142620738022444,1.7087708634704453,684.1428271511999,-1299.8767539947169,637.8004674014835,-410.89097666598184,390.71131776154664,4.908663053439624,1473.125308282775,-893.5393256144274,1327.690868613048,309.44148729966525,68.15108437287235
c,152.69783003464866,-281.9230247232768,1309.9489211097625,-1444.3047779850274,-1444.304777985086,-149.65522176158206,1.1288063894979499,-193.23613559105925,687.8058313729146,-191.4190278041504,86.52177609072855,-49.32859935468486,3.6906314072718365,-427.92207755905645,104.14851531003774,1007.0037487448244,643.0607374063668,-11.089430441690974
c,-183.05688961452316,1694.6310416997385,-661.1090397183858,-1444.8875169079326,-1444.887516907938,642.6343910122439,4.816182607184455,678.1349126795386,-1300.5002573024165,784.6972255653901,-412.07174606758696,1282.715584106356,15.438955217220297,1460.9438802122727,-894.5110788015096,1337.4637458777318,-301.87802556613866,71.7372122202832
c,17.83130364729782,-296.14714731687747,-450.7389878655274,553.1874894121448,553.187489412201,43.882911841422604,-0.2830452346813103,-236.84357015300677,683.0285055566628,-211.55083782132184,87.47431644318556,353.7655434786891,-0.15799520006322698,-521.271825687447,104.14851531003774,-315.1167556633249,-296.57480980608875,60.40324318209572
c,-180.51534073996686,1689.8082261033364,-670.3425851200504,-1444.7422575136493,-1444.7422575136377,641.6451990704572,7.784805270638767,626.7954321912983,-1300.1986670637002,784.6972255653901,-404.2111212983126,1066.7633311983143,18.351683734561504,1439.6549590153872,-894.7316951323041,1007.7983757443299,-300.4064585953877,66.20990791325444
c,-185.20038551344336,701.1037307313586,-668.3607827036415,-1445.09561123733,-1445.0956112373203,642.7189301511677,1.6412413882851138,760.082148910054,-1299.6364647644073,226.19438470666736,-409.5453734616096,1276.8408702542963,3.6729441003585626,1471.0568149343253,-891.299486857467,1528.9313874265843,192.06611119578645,112.3243804458504
c,-181.95017128274458,1693.3865341140827,-668.1380267449903,-1444.7458932820323,-1444.7458932820418,44.11094859786924,2.8209617999274244,652.568381738754,-1300.4024470505883,784.6972255653901,-406.89463289274016,395.4713232804592,4.868775656905711,1466.6561885082947,-894.7126849810197,1017.9296431790993,192.51855228146354,112.8926761475616
c,364.4860159801351,-295.33884964988744,1202.462951932562,553.561122135164,553.561122135136,642.1371053650677,-0.739036240126782,-237.30253815318332,-1299.6430265275867,560.0466592608092,87.43411473043705,1064.923852341704,-0.853474142355652,-521.8264704241578,104.14851531003774,-319.8978609882241,189.68799020188766,59.82893858728317
c,-184.7685260697771,1558.0373917961442,-670.2419842934602,553.1610471721568,553.1610471721679,642.3560219273065,-0.26428024549550927,750.6785152482823,-1300.1951722506578,684.882840906074,-409.6267471972608,1275.7963636708237,2.8416976538877057,1471.7112459181355,-894.3924682386869,-314.99628461924965,-308.08652317314613,111.76981527004982
