framework,version,device,op_name,node_num,kernel_source,hidden_size,num_token,num_topk,num_experts,dispatch_sms,dispatch_transmit_us,dispatch_notify_us,combine_sms,combine_transmit_us,combine_notify_us
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,256,8,256,12,186.27,54.97,12,394.1,61.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,256,8,256,16,170.83,54.87,16,331.63,61.13
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,256,8,256,20,170.73,58.0,20,336.1,56.8
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,256,8,256,24,159.87,57.3,24,332.57,55.07
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,4,633.43,68.83,4,1606.0,153.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,8,387.6,55.83,8,900.3,109.43
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,12,311.57,67.03,12,671.57,82.1
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,16,285.2,61.17,16,562.97,86.23
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,20,281.93,61.87,20,540.9,68.6
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,512,8,256,24,275.3,61.8,24,540.67,70.43
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,4,1224.0,78.53,4,3085.0,185.3
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,8,689.23,84.37,8,1660.0,126.1
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,12,537.77,62.53,12,1175.0,112.73
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,16,504.5,61.93,16,994.67,80.7
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,20,497.73,77.3,20,967.87,69.73
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,1024,8,256,24,496.87,64.37,24,967.03,80.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,4,2385.0,74.03,4,5956.0,182.5
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,8,1296.0,75.4,8,3123.0,120.53
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,12,974.83,58.6,12,2221.0,77.9
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,16,939.0,61.43,16,1829.0,91.83
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,20,937.33,57.47,20,1820.0,96.33
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,2048,8,256,24,932.07,61.9,24,1834.0,94.17
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,4,4690.0,71.17,4,11763.0,242.27
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,8,2502.0,68.07,8,6078.0,106.27
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,12,1834.0,73.6,12,4142.0,123.87
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,16,1797.0,69.3,16,3545.0,110.3
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,20,1801.0,59.47,20,3528.0,105.73
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,4096,8,256,24,1791.0,61.77,24,3522.0,119.13
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,4,9335.0,72.8,4,23424.0,407.1
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,8,4902.0,81.07,8,11849.0,227.87
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,12,3559.0,73.53,12,8038.0,151.67
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,16,3516.0,66.13,16,6939.0,156.2
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,20,3518.0,67.73,20,6912.0,161.13
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,8192,8,256,24,3510.0,71.97,24,6881.0,148.6
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,4,18517.0,63.1,4,46434.0,836.67
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,8,9688.0,75.43,8,23446.0,429.23
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,12,6992.0,74.07,12,15781.0,301.27
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,16,6959.0,74.5,16,13737.0,257.3
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,20,6960.0,67.8,20,13578.0,230.5
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,16384,8,256,24,6957.0,62.3,24,13517.0,206.7
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,4,36890.0,70.9,4,92683.0,1704.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,8,19287.0,72.13,8,46624.0,865.27
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,12,13850.0,82.37,12,31229.0,575.53
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,16,13819.0,82.67,16,27304.0,442.7
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,20,13817.0,91.8,20,26912.0,379.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,32768,8,256,24,13819.0,77.97,24,26810.0,321.03
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,4,73597.0,68.47,4,185031.0,3402.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,8,38394.0,70.43,8,92894.0,1722.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,12,27565.0,87.5,12,62148.0,1203.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,16,27552.0,87.7,16,54375.0,867.07
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,20,27574.0,69.47,20,53510.0,705.47
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,65536,8,256,24,27589.0,62.03,24,53330.0,590.67
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,4,147008.0,72.67,4,369913.0,6832.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,8,76619.0,75.87,8,185890.0,3435.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,12,54949.0,123.67,12,124005.0,2325.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,16,54980.0,66.83,16,108453.0,1730.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,20,55015.0,86.9,20,106864.0,1392.0
sglang,0.5.0,NVIDIA H200,normal,4,deepep,7168,131072,8,256,24,55075.0,71.23,24,106653.0,1269.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,4,38.2,80.27,4,66.13,72.27
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,8,38.83,83.17,8,65.0,72.87
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,12,39.1,80.17,12,65.4,84.43
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,16,37.93,85.7,16,65.57,69.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,20,38.57,97.63,20,69.33,70.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1,8,256,24,39.07,85.0,24,69.77,70.9
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,4,44.83,75.23,4,67.2,73.5
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,8,45.5,75.27,8,66.6,76.8
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,12,48.3,75.77,12,66.43,116.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,16,45.23,76.03,16,67.63,88.23
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,20,58.0,66.07,20,63.4,85.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2,8,256,24,56.87,74.53,24,65.77,85.1
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,4,63.53,70.33,4,72.93,85.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,8,48.83,73.4,8,65.4,87.33
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,12,48.6,73.87,12,66.17,83.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,16,49.3,80.2,16,66.63,76.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,20,53.27,73.43,20,65.87,92.87
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4,8,256,24,54.23,70.73,24,69.1,77.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,4,69.97,73.73,4,93.07,90.33
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,8,63.3,74.57,8,71.3,87.9
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,12,63.2,79.37,12,71.33,84.97
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,16,51.1,75.67,16,67.4,93.23
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,20,55.7,70.83,20,69.7,82.43
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8,8,256,24,57.27,83.17,24,70.17,79.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,4,77.47,81.7,4,106.93,101.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,8,70.83,76.2,8,80.93,92.07
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,12,63.8,79.1,12,71.77,89.3
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,16,63.93,80.07,16,75.1,87.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,20,67.7,78.87,20,81.77,76.5
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,12,8,256,24,62.23,71.77,24,76.8,84.17
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,4,80.1,79.67,4,128.4,88.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,8,72.8,75.9,8,98.57,86.27
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,12,71.6,73.17,12,81.07,93.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,16,63.57,81.57,16,74.63,97.93
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,20,67.73,80.13,20,80.43,92.97
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16,8,256,24,69.97,79.13,24,81.37,106.47
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,4,92.1,76.37,4,157.8,119.8
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,8,77.37,80.13,8,113.93,108.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,12,74.7,78.2,12,99.47,108.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,16,72.73,80.7,16,89.5,116.5
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,20,78.73,71.13,20,93.97,105.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,24,8,256,24,77.63,70.93,24,90.53,106.27
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,4,110.87,84.8,4,212.23,102.3
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,8,84.0,80.33,8,142.87,113.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,12,79.27,83.73,12,130.63,107.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,16,76.73,101.33,16,109.47,132.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,20,89.87,68.03,20,110.9,121.37
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32,8,256,24,90.4,70.67,24,105.23,123.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,4,137.53,84.07,4,248.8,123.23
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,8,101.9,83.9,8,176.13,146.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,12,92.6,88.1,12,149.73,147.07
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,16,94.27,88.7,16,136.4,146.53
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,20,107.07,70.43,20,133.3,146.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,48,8,256,24,112.8,68.97,24,131.63,150.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,4,161.63,90.1,4,334.0,95.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,8,114.0,96.23,8,218.7,160.37
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,12,113.67,87.33,12,186.33,157.1
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,16,109.53,99.93,16,167.3,151.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,20,128.57,70.03,20,161.0,171.5
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,64,8,256,24,133.47,76.97,24,156.17,164.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,4,207.17,114.9,4,455.27,145.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,8,161.0,115.73,8,283.73,230.03
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,12,164.8,108.5,12,250.53,233.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,16,163.0,108.3,16,225.67,253.2
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,20,185.0,78.33,20,212.93,233.47
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,96,8,256,24,188.37,71.3,24,207.67,233.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,4,248.03,149.23,4,595.7,103.33
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,8,208.8,131.6,8,366.9,254.6
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,12,208.57,101.37,12,310.53,271.67
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,16,201.33,105.5,16,286.2,283.47
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,20,224.17,69.43,20,260.63,291.8
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,128,8,256,24,226.73,73.33,24,250.0,289.4
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,4,292.4,140.2,4,648.7,194.07
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,8,250.77,124.07,8,416.97,287.5
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,12,255.63,128.2,12,346.37,338.3
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,16,250.93,107.73,16,339.13,349.53
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,20,272.43,72.83,20,314.3,335.07
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,160,8,256,24,275.93,78.43,24,301.77,335.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,4,419.73,173.07,4,969.73,189.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,8,392.73,128.1,8,562.5,453.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,12,392.57,107.3,12,467.97,505.6
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,16,384.5,105.67,16,454.57,509.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,20,412.67,74.73,20,439.7,504.83
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,256,8,256,24,408.33,76.1,24,433.5,507.77
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,4,799.4,202.63,4,1816.0,314.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,8,788.97,130.43,8,1031.0,808.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,12,804.73,85.6,12,799.47,945.63
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,16,789.43,100.5,16,735.83,1003.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,20,768.7,133.27,20,731.13,991.37
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,512,8,256,24,764.7,121.87,24,737.53,973.1
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,4,1560.0,235.8,4,3278.0,355.53
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,8,1581.0,105.7,8,1872.0,1679.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,12,1572.0,91.4,12,1345.0,1910.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,16,1576.0,133.8,16,1278.0,2025.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,20,1421.0,377.93,20,1271.0,2057.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,1024,8,256,24,1450.0,321.77,24,1270.0,2101.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,4,3066.0,219.8,4,6359.0,257.7
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,8,3153.0,116.13,8,3369.0,3436.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,12,3134.0,109.53,12,2455.0,3751.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,16,3152.0,97.9,16,2387.0,4081.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,20,2724.0,764.87,20,2350.0,4019.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,2048,8,256,24,2793.0,758.57,24,2342.0,4141.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,4,6100.0,118.97,4,12238.0,549.23
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,8,6257.0,138.13,8,6368.0,5895.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,12,6255.0,105.7,12,4554.0,7634.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,16,6337.0,108.1,16,4587.0,7920.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,20,5516.0,994.23,20,4461.0,8048.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,4096,8,256,24,5447.0,1233.0,24,4475.0,8313.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,4,12165.0,121.87,4,24245.0,547.73
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,8,12508.0,118.87,8,17341.0,7173.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,12,12452.0,243.03,12,13286.0,11098.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,16,12617.0,104.07,16,10076.0,14644.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,20,11612.0,1359.0,20,8809.0,15887.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,8192,8,256,24,11362.0,1885.0,24,8742.0,16647.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,4,24434.0,146.97,4,47923.0,1073.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,8,24996.0,172.63,8,42746.0,5935.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,12,25021.0,183.4,12,37791.0,10929.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,16,25337.0,124.47,16,40142.0,9092.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,20,24228.0,133.2,20,38829.0,10255.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,16384,8,256,24,24800.0,783.53,24,35052.0,15874.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,4,49113.0,135.5,4,96051.0,2164.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,8,50084.0,141.57,8,92220.0,5086.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,12,50290.0,352.1,12,87067.0,10129.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,16,50707.0,140.03,16,93656.0,4709.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,20,48913.0,122.43,20,89461.0,11374.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,32768,8,256,24,49951.0,107.33,24,87278.0,14375.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,4,98174.0,133.8,4,190037.0,4348.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,8,100019.0,2150.0,8,188620.0,2595.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,12,100857.0,113.27,12,187662.0,7069.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,16,101725.0,181.67,16,192596.0,4560.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,20,98468.0,208.87,20,195253.0,6597.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,65536,8,256,24,100050.0,97.33,24,195041.0,8215.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,4,195104.0,147.13,4,381131.0,8724.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,8,200132.0,177.63,8,378408.0,4372.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,12,201686.0,131.1,12,386800.0,3788.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,16,204109.0,140.43,16,391204.0,4337.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,20,200160.0,257.63,20,398397.0,5031.0
sglang,0.5.0,NVIDIA H200,normal,8,deepep,7168,131072,8,256,24,199854.0,95.0,24,400728.0,5689.0
