framework,version,device,op_name,kernel_source,moe_dtype,num_tokens,hidden_size,inter_size,topk,num_experts,moe_tp_size,moe_ep_size,distribution,latency
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_0.8,1.0277348586491175
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.01,0.43575131467410494
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_0.8,0.4025005715233939
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.01,0.3979456007480621
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.01,0.4079817158835275
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_0.6,0.4106121139866965
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.01,1.6871963466916766
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_0.8,0.6456137146268572
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.02,0.4319195415292467
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.01,0.40261760098593574
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.02,0.4037842299257006
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.01,1.006794970376151
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.02,0.41059383068765914
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_0.8,0.4090989717415401
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,16,power_law_1.2,0.4540671987192971
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.01,0.6338468568665641
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.02,0.40650422913687567
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,32,power_law_1.2,0.40139428547450473
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,uniform,0.41362742866788593
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,64,power_law_1.2,0.4088146303381239
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,uniform,0.40978285670280457
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.02,0.956877715247018
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.01,0.4105325724397387
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.02,1.6555730274745397
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,128,power_law_1.2,0.40333897045680456
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.02,0.6451483454023089
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.6,0.47987931626183644
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,uniform,0.4150902841772352
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_0.6,0.39991588507379805
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.02,0.4133046839918409
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,4,power_law_1.2,0.9715328029223851
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,uniform,0.4048731412206377
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_0.8,0.4607341723782676
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,8,power_law_1.2,0.6501019426754543
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,uniform,0.4077119997569493
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_0.6,0.4027181710515704
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_0.8,0.4006226284163339
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,64,7168,2048,8,256,1,2,power_law_1.2,1.6551999977656773
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,uniform,0.455218289579664
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,256,power_law_1.2,0.4229942841189248
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.01,0.4690880017621177
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,uniform,0.42138971175466267
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.6,1.1083062819072178
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.6,0.4031561119215829
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_0.8,0.4070235456739153
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_1.01,0.4056073112147195
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,power_law_0.6,0.6750281180654253
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.02,0.4651803416865213
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_1.01,0.4044361140046801
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_0.8,0.4050962286336081
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_1.02,0.4061961156981332
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_0.8,1.0689362253461565
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,power_law_0.8,0.665236108643668
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,16,power_law_1.2,0.4723465153149196
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_1.02,0.4066249132156372
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,32,power_law_1.2,0.40353554231779915
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.01,0.4072447998183114
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.6,1.9499894959586008
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,uniform,0.4190445712634495
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,uniform,0.4304091419492449
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,power_law_1.01,0.6481243457112994
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,64,power_law_1.2,0.4038500564438956
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.01,1.0187593051365444
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,uniform,0.4116845726966858
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.02,0.4064621729510171
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_0.6,0.4720630875655583
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,power_law_1.02,0.647817143372127
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_0.6,0.425783771276474
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_0.6,0.405550628049033
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,128,power_law_1.2,0.4287990851061685
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.02,1.0231862868581498
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_0.8,0.48000457201685226
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,uniform,0.41594057423727854
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_0.8,1.8500105142593384
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,8,power_law_1.2,0.6700214913913182
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_0.8,0.40963017344474795
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_0.8,0.42769554257392883
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,uniform,0.4169737143175943
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_1.01,0.48552868451390946
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_0.6,0.4056027446474348
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,4,power_law_1.2,0.9970660550253732
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_1.01,0.4156333693436214
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,uniform,0.40330514311790466
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_1.01,0.43981622798102243
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_1.02,0.4882166862487793
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_0.8,0.4091968008450099
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,power_law_0.6,0.7078674265316555
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_1.02,0.4167195413793836
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.01,1.7924022947038922
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,uniform,0.42038399832589285
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,16,power_law_1.2,0.5126774873052324
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_1.01,0.4202861717769078
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_1.02,0.44351085765021186
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.6,1.1323840039116995
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,32,power_law_1.2,0.4429814832551139
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,power_law_0.8,0.6856703996658325
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.6,0.42608365757124766
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,uniform,0.42004571642194477
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_1.02,0.4400914251804352
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,256,power_law_1.2,0.6157083426203046
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,power_law_1.01,0.6896703992571149
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.02,1.8115364619663783
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_0.8,1.0901083503450666
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_0.8,0.4389046839305333
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,uniform,0.41369142702647616
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_0.6,0.5091967974390302
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,64,power_law_1.2,0.4617627399308341
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,power_law_1.02,0.6870884588786534
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_0.6,0.45425371272223336
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_0.8,0.5228681138583592
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.01,0.5376603416034154
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.01,1.0726784127099174
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,128,7168,2048,8,256,1,2,power_law_1.2,1.7453988654272896
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,8,power_law_1.2,0.7069074256079537
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_0.8,0.4684050270489284
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,uniform,0.4236662856170109
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_1.01,0.5456731472696577
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.02,0.5262628538267953
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,uniform,0.41888000283922466
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.02,1.0642861774989536
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,uniform,0.43089828320911955
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_1.01,0.5223725736141205
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_1.02,0.5455798847334725
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,power_law_0.6,0.7196763413293021
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,128,power_law_1.2,0.5971748522349767
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,4,power_law_1.2,1.0999661701066152
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_0.6,0.46547199828284125
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_1.02,0.5187666279929025
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,16,power_law_1.2,0.5695286870002747
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.6,1.989969369343349
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,uniform,0.4059611473764692
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,power_law_0.8,0.7354614853858947
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,uniform,0.4661257139274052
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,32,power_law_1.2,0.5698157736233302
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_0.8,0.5165787441389901
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,power_law_1.01,0.7457289150782994
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.6,1.1908452578953335
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,16,uniform,0.4990079998970032
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,power_law_0.6,0.4741101690701076
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_0.8,1.9621979406901768
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_1.01,0.6114788566316877
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,power_law_1.02,0.7490980540003095
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,16,power_law_0.6,0.6167250258581979
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_0.8,1.1498724562781197
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,256,power_law_0.8,0.5097764585699354
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,64,power_law_1.02,0.5426212566239493
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,1024,7168,2048,8,256,1,8,power_law_1.2,0.7553179468427386
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,4096,7168,2048,8,256,1,16,power_law_0.8,0.6375195418085371
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,8192,7168,2048,8,256,1,32,uniform,0.44547200202941895
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,16384,7168,2048,8,256,1,128,uniform,0.4704822897911072
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,256,7168,2048,8,256,1,2,power_law_1.01,1.9255716664450508
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,512,7168,2048,8,256,1,4,power_law_1.01,1.1275456053870065
SGLang,0.5.6.post2,NVIDIA H200 NVL,moe_context,deepepmoe,fp8_block,2048,7168,2048,8,256,1,8,uniform,0.49687313607760836
