"filename", "language", "TypeScript JSX", "Python", "TypeScript", "comment", "blank", "total"
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/IngestionModal.test.tsx", "TypeScript JSX", 572, 0, 0, 59, 145, 776
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/KnowledgeGraphView.test.tsx", "TypeScript JSX", 133, 0, 0, 10, 21, 164
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/MessageBubble.test.tsx", "TypeScript JSX", 217, 0, 0, 11, 58, 286
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/MessageList.test.tsx", "TypeScript JSX", 184, 0, 0, 11, 47, 242
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/SearchResults.test.tsx", "TypeScript JSX", 120, 0, 0, 10, 24, 154
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/SearchView.test.tsx", "TypeScript JSX", 308, 0, 0, 17, 100, 425
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/StarterPrompts.test.tsx", "TypeScript JSX", 135, 0, 0, 10, 40, 185
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/TemporalTimeline.test.tsx", "TypeScript JSX", 105, 0, 0, 9, 17, 131
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/ToolProposalCard.test.tsx", "TypeScript JSX", 273, 0, 0, 21, 56, 350
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/dashboard/Charts.test.tsx", "TypeScript JSX", 104, 0, 0, 9, 21, 134
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/dashboard/DashboardView.test.tsx", "TypeScript JSX", 216, 0, 0, 13, 46, 275
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/dashboard/StatsCards.test.tsx", "TypeScript JSX", 118, 0, 0, 7, 31, 156
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/layout/AppLayout.test.tsx", "TypeScript JSX", 135, 0, 0, 7, 27, 169
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/layout/LeftNavigation.test.tsx", "TypeScript JSX", 124, 0, 0, 17, 40, 181
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/layout/MainContent.test.tsx", "TypeScript JSX", 98, 0, 0, 7, 32, 137
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/layout/RightPanel.test.tsx", "TypeScript JSX", 22, 0, 0, 7, 6, 35
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/layout/TopBar.test.tsx", "TypeScript JSX", 35, 0, 0, 6, 9, 50
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/components/views/DocumentsView.test.tsx", "TypeScript JSX", 290, 0, 0, 16, 70, 376
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/integration/chat-streaming.test.tsx", "TypeScript JSX", 219, 0, 0, 40, 29, 288
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/mocks/handlers.ts", "TypeScript", 0, 0, 353, 15, 34, 402
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/mocks/server.ts", "TypeScript", 0, 0, 3, 1, 2, 6
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/mocks/sse-mock.ts", "TypeScript", 0, 0, 149, 34, 21, 204
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/setup.ts", "TypeScript", 0, 0, 38, 8, 9, 55
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/unit/ragApi.test.ts", "TypeScript", 0, 0, 445, 33, 97, 575
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/unit/sseClient.test.ts", "TypeScript", 0, 0, 497, 28, 118, 643
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/tests/unit/store.test.ts", "TypeScript", 0, 0, 899, 46, 241, 1186
"/Users/timkitchens/projects/ai-projects/rag-memory/frontend/vitest.config.ts", "TypeScript", 0, 0, 27, 7, 2, 36
"/Users/timkitchens/projects/ai-projects/rag-memory/mcp-server/src/mcp/http_routes.py", "Python", 0, 47, 0, 3, 3, 53
"Total", "-", 4804, 1619, 2456, 654, 2296, 11829
