Factors,Extracellular exchange,Beta-Alanine metabolism,"Glycine, serine, alanine, and threonine metabolism",Methionine and cysteine metabolism,Tyrosine metabolism,Urea cycle,Nucleotide interconversion,Glycolysis/gluconeogenesis,Pentose phosphate pathway,Miscellaneous,Vitamin C metabolism,ROS detoxification,Glycerophospholipid metabolism,Pyrimidine catabolism,Intracellular demand,Heparan sulfate degradation,Inositol phosphate metabolism,Purine catabolism,Drug metabolism
c,306.222955252809,108.55100711716175,472.90275642986416,-487.3380189246816,971.7302878384612,-1.9940677175566783,-381.703937372979,1196.163920664871,558.6593648295318,251.93081765008395,-3.1889157980913296e-11,-129.5978600200097,-699.0078621388677,-31.55151244662059,199.75059706907018,31.26484684287039,-795.9480568686711,581.9651723005422,-242.79063262035123
healthy,142.1933987656577,107.73628032348688,-1519.7111898638877,-241.65135817260048,351.22113538746765,-4.518285211141521,-379.0283240645718,939.680614005387,511.8491261892774,450.69768287608804,-3.1889157980913296e-11,333.3801997798925,-447.922670952827,300.26907143557776,-202.06318149770487,9.013017490111858,-793.0350873537424,272.88491619965754,671.3557131232006
healthy,69.96391968548811,-391.2870643592946,-1517.3348487640565,-493.134460256529,294.93853942437283,-4.697123487400919,-378.192383893298,-437.6139763187084,526.8715490143118,450.62121283808017,-3.1889157980913296e-11,363.2857316702751,-446.40941408347703,-197.19477162311514,-210.8868337730148,-5.382891699888831,-794.2691065915661,617.2171848373711,740.8145491807952
c,152.16231914977794,107.73565103987185,478.0098367004103,-475.5221093683525,351.22113538746765,-5.886476344807527,-381.86588588039945,1201.271000935506,588.6232762590394,444.433901780411,-3.1889157980913296e-11,-5.845262112524267,-698.2183017208697,51.88946898460393,-193.27448288743454,17.427993534061848,-795.259675636228,563.7718971241437,2.4766702162554566
c,253.26812716338918,108.72684373974008,469.327389216779,-483.9814957941236,916.9437496451928,-0.33069885427102363,-380.57204403515294,1192.5885534519973,562.8873231621417,181.0584042797965,-3.1889157980913296e-11,-316.2008463745897,-698.0773012310324,53.19553604735098,178.43110958261934,-2.4647582014501155,-793.5267199004668,575.5667876144215,-610.8938524216849
healthy,132.05800865041607,107.96385160407155,-1509.4337923294233,-474.8454121089736,351.22113538746765,-6.236962748875332,-379.65450979501094,1017.2092933277631,511.69848354346277,382.1685701500445,-3.1889157980913296e-11,21.572893144633326,-698.5908957879844,54.94389224984375,-192.59778562588525,-5.819567354561244,-794.9137268531317,615.8087510939384,56.28812230352713
healthy,80.51897205982957,-390.48903187483177,-1519.0816159174806,-466.7649007791888,515.1872109814951,-3.6025806313679176,-380.9706601614808,-770.4549437444969,513.2856269175473,450.89372820399194,-3.1889157980913296e-11,365.23436797541103,-696.865539413084,-196.53628991366494,-74.9358310317827,-5.7527355474610555,-795.2305192974147,515.4775452443588,743.5397028396228
c,346.6859404575332,107.89547775209722,-520.3656990921698,705.6330665068219,-558.0288143479066,-3.8098518687964464,280.3326612651338,1175.2918792183127,-391.72718025114165,-295.1675720817192,-7.636913323949557e-10,365.33768497059793,296.1422940003051,54.901946680015705,283.25571812143374,-5.461721030494308,-295.92824908589944,609.2046972284442,744.1402178084694
c,267.63919269959774,107.71481068672617,473.40793384926616,-16.257427927051907,351.22113538746765,-0.6175963259096342,273.8124436718343,1193.871116133615,-471.88349839798457,-351.64666331084385,6.409095476556104e-11,-626.2489665571378,291.27163689407104,27.216374306275217,-157.49293944245113,-5.68870320555367,-295.8705101839732,611.4642301921191,-1234.1500630785436
c,197.40459455801718,108.82399664284955,473.2776641519782,-488.1177426820673,1001.9703524942685,-2.1417552721911512,-380.8682448694401,1196.5388283872157,596.4350532676949,309.73897724153056,-3.1889157980913296e-11,-446.64443370014504,-698.2425189121063,53.293628840953154,220.9597595614032,1.141112570391849,-793.2770433393458,496.64670139202843,-870.239448719876
c,140.71976321810132,107.78910319764832,476.19804360244893,-477.18587377523704,830.2517197089286,-7.031431070721002,-381.35179684163194,1194.5849318007656,520.9929078948823,450.5930934835159,-3.1889157980913296e-11,-22.108235669880173,-699.0239042354854,53.41445721847159,761.449683529441,-3.7417692296805196,-795.6671910056527,614.2628507855127,-324.7265037501546
healthy,-10.53119825439867,108.98536623420223,-1518.774205529119,-354.29723193856194,351.22113538746765,-1.2879449234159814,-381.1774206074355,-777.6242239094412,536.0385565713024,219.9130628770775,-3.1889157980913296e-11,-125.63963837772116,-698.3827573985907,-200.7871061622416,-72.0496054530766,3.6833550185175827,-792.5163004584267,621.0903616911154,-234.8741893357493
c,224.02779862114352,108.51753223258473,475.26000478875363,-373.77187121535474,351.22113538746765,-1.6489649542959377,-381.7193930830467,1193.6749960476511,569.5001845492884,226.94932680930395,-3.1889157980913296e-11,-128.81293903231187,-698.7204411447526,53.384093287313654,-91.52424472748004,4.247423494612487,-795.2942520447448,574.9753972690119,-241.22079064487207
healthy,305.2309276694064,108.16820975045457,469.9214364321145,251.00809163565566,351.22113538746765,-2.502871409546021,282.0126773420938,1193.1826006666731,1007.2503543401858,433.7282214153298,-3.1889157980913296e-11,-376.30446565295586,323.2511600585978,55.19880530517799,283.25571811902734,-3.971638195352389,987.2144546125869,619.2104429236332,-732.6899029624954
c,137.1090350615628,107.59891812610019,-520.3656990921698,-184.6320206914903,-392.94847843148,-4.172833148163992,-379.64001997952295,-755.932595750398,513.8887335851674,451.0246099929265,-3.1889157980913296e-11,-626.5665753221015,-447.7212856704133,54.507764637776866,-114.41212741604966,-4.876608923823076,-795.3517639847369,615.0284965917904,-1235.2645158295081
c,254.31328742483822,107.74099680703253,475.90629651003565,-491.0702587939069,351.22113538746765,-5.689649421199821,-381.7571357230677,1197.3390385716957,525.6051082573267,450.94201586782367,-3.1889157980913296e-11,364.99549395030385,-449.45836147742705,53.03339173878917,-208.82263231059022,73.58222198871543,-795.4164210646863,614.5692160742028,744.0225794781461
healthy,65.05132449091144,108.26723561730067,-1513.625357980813,-471.6526289298479,351.22113538746765,1.7826704157126265,281.6069092050018,701.1706806096663,-433.29088228378157,-318.01667421425776,1.3358203432289883e-10,-620.1883628409823,295.0884551607079,299.0292991037754,-201.05660317278029,-5.174989372421001,-295.13060252690707,616.0982755807415,-1225.353998540279
c,216.05429905488148,108.39042384815917,-520.3656990921698,-0.21250143210878036,351.22113538746765,4.667265302630025,-378.9906802214914,1197.1251373191906,541.4497205760076,350.88292700784206,-3.1889157980913296e-11,-129.50076065541498,-698.0047673930953,54.95226348151534,-67.41682759474185,17.2088111018506,-794.2994051374293,596.4760100701743,-243.4696760934399
c,137.85432719308585,108.16730143124133,452.1490342471993,-491.5495885168335,918.5297513105995,-6.164454213048717,-381.03881459596374,1175.4101984825788,528.6706706360403,276.60771882644576,-3.1889157980913296e-11,-129.69235885912622,-698.5175417448522,52.94374784212943,169.3881473451442,5.4453573599535705,-794.9007216225456,601.9864744517608,-242.97963029879782
healthy,192.90023750617428,108.06718167873814,477.32602826727475,-460.74886646802895,825.0258968480534,-3.0392079708769337,276.97849942110537,1195.472476596621,-437.07723156233135,-475.77482984868385,2.0975221559638157e-11,-129.37254374426504,292.40050938568106,-192.6086068750526,761.1511274124055,-6.002637464492773,717.3456358423202,616.3966093120084,-242.34000006915392
c,276.6444438466925,107.95961286336082,477.2159599471106,1.6938330490077078,351.22113538746765,-2.3979758075874464,-380.7313182155672,1197.0890807781725,562.1327023543142,442.576805843672,-3.1889157980913296e-11,264.3968055091939,-698.9685907023654,-194.12224737811346,-48.33574142942399,-2.07667726183311,-796.0049535507906,605.178425597548,545.1986984393687
c,263.1641417123615,108.26520474567107,473.52316346816116,-472.81050932158814,351.22113538746765,-0.5015615757183305,-381.28479063377705,1196.7843277033596,884.9949689797716,339.1673891462206,-3.1889157980913296e-11,-129.81146732298748,-696.6101750377602,52.81323678179351,-190.30789574146212,-0.9577654988414022,-790.4468794958792,435.0136545336697,-243.21784722651626
c,204.0143761714994,107.86790616511266,476.1260183821857,-491.5014123130683,1047.9200011745345,-2.6924206734883036,-381.28005379316113,1198.4035868024444,543.2737947775933,357.03964041661766,-3.1889157980913296e-11,-104.34095685338383,-698.4941287322931,53.339835608781804,256.79584803595264,0.14796556696002305,-796.7445219316796,593.2275758314839,-195.19799435953564
healthy,18.01098522080323,-391.08868423242546,-1518.5349414371262,-480.096753834247,809.4068984803083,-0.7007505073163465,-378.62976502081915,-781.6852085347844,546.1709121896207,450.5353817545134,-3.1889157980913296e-11,-616.5882933262221,-694.8652227517923,-215.66638914874872,744.3351602693949,-5.280295673064833,-795.2602293096606,617.6068644534829,-1220.8442711823798
healthy,138.62129794296038,-391.4491649100498,-1516.6054540674977,-483.1782379573592,763.0003433107332,-2.6959637010523103,-379.841607343696,-787.9541458583592,542.0364806158159,447.47008288843756,-3.1889157980913296e-11,-259.02004109387826,-698.6266905759294,-196.3216585437062,73.58886047336864,-4.921722155643783,-796.4169819056463,618.0958037718892,-501.634994765094
c,194.58996380806275,108.27228397925435,476.74064249095693,-489.44741878238074,351.2211353874677,-3.091350744547814,-379.69321787844996,1200.001806726053,536.9622406970435,353.38059410731137,-3.1889157980913296e-11,-122.23863085830556,-697.5184400727333,52.70103067258186,-207.1997922988366,6.218777966702541,-793.7733066453338,597.0539971497988,-231.59163812182896
c,266.9582374933782,107.96073944189993,472.5130697482497,-490.9041890668643,581.5593684568566,-2.762641356461419,-380.9337114560114,1195.7742339833706,527.843804287405,351.08849186236415,-3.1889157980913296e-11,-129.87785533374023,-699.4049740434334,53.18633603369634,-54.90441843891682,8.000512848026526,-796.4461699335059,604.7924315742309,-244.0226253799667
healthy,294.14816336251886,107.8393435649605,477.87699897871704,517.2237895004661,-356.5484869477803,0.045817940886589525,258.640323028286,1200.0931596020735,-394.1265183911949,-296.59940072261963,-2.731326276261825e-10,-585.186475108542,279.43509977873936,-143.76130708837186,166.3635670503657,-5.008827102935995,976.5330665961797,-9.594615796760289,-1151.466957369882
healthy,331.0438020271383,107.7065225719052,474.84060592885623,-441.80241995309564,351.22113538746765,-2.124844594456764,269.10529153766527,1201.8783882553557,-469.0962171106082,-402.7124555044524,2.5536905923218e-11,33.22860551011837,536.4837100635127,299.1587794158823,-159.55479347270864,-2.02777576567785,883.6729347697476,-46.27544715314497,81.32624682305402
c,198.46359546813426,107.7590333764164,476.57703645446816,-482.6531111266005,351.22113538746765,-5.1634711374264874,-380.01537661098945,1197.0265490307684,510.9531147927397,104.8448540310421,-3.1889157980913296e-11,-372.2136680504251,-698.1277219103101,53.45869165606897,-200.4054846426597,14.728098603497694,-796.842362966755,-44.11965365021049,-726.3652941775243
c,415.1815485599657,107.92849653438654,476.4740401924657,479.32204045276757,-220.52310115117288,-3.8392640347952387,272.74382135423076,1199.7352044274317,-412.0435030459687,-429.6196119128569,-3.937543624488171e-10,-626.480192357131,290.67310068545555,53.344175271522836,54.94176929390511,-2.7080689091363777,-297.0485509971917,583.0329503645681,-1236.3103541023136
c,193.29369255951735,108.07314068416551,-520.3656990921698,-480.14796235221945,804.632736373904,-0.4872211783106799,-381.0484362173964,1201.699667810951,540.5555105929841,450.8516989366698,-3.1889157980913296e-11,-548.1691935157432,-449.65140433293226,54.68974526614364,255.5112651168556,-1.283709615702838,-796.2316182826452,621.3039658919481,-1079.9332996122394
c,251.82189014091819,108.64734965460926,477.3822383451397,-467.2198559138176,351.22113538746765,-3.468922236694656,-380.29708981456224,1193.3522744299432,544.0551817509672,441.4717934130119,-3.1889157980913296e-11,-557.6375902316821,-698.3901968399582,-187.606592478534,-184.97222942915647,-4.910229402532414,-794.4179541295427,372.63525852054664,-1095.501172102722
c,194.8250026005128,108.12619375588392,-520.3656990921698,-491.2985567251359,351.22113538746765,-5.64744466046684,-381.7211258562006,1198.8653265616658,525.4687429577184,111.45738390352933,-3.1889157980913296e-11,-333.6144137904182,-699.3860380040333,51.23922612573477,-209.05093024158953,13.158464963728209,-796.2209656863347,605.0864115065577,-647.9249698342784
healthy,189.43854237866924,108.1979837120899,477.1707618602077,-185.95072074204555,-346.67703770197545,6.211821771951119,276.4207967739098,1186.2214468537868,-469.31626550070064,-338.20782994206553,3.652189661806915e-12,358.17421213001387,542.1746502573958,300.9761734551564,-65.6933684165412,-5.25466453189633,949.4424419000135,-39.2114755674015,727.5460938695503
healthy,219.4941152563549,107.83155295193743,472.63413012925696,574.0715973388362,-581.8279003753869,-0.39811950752318026,276.13028330513083,1035.4952817741032,-478.9734550159908,-350.4373754153301,1.1459633242338896e-10,322.57035049920466,541.3111337684461,-168.04681869377958,256.47533242379274,-5.305366312459091,949.1042845791023,-28.589565571098188,656.7556498777599
healthy,345.099596560341,107.42965952316936,478.209169267356,-485.1554462293801,351.22113538746765,-4.734983626145723,278.42657872118036,1197.168252251944,-436.7530718390226,-315.0398589128178,2.45449882640969e-10,366.15982660382906,543.1434026759148,302.4511609598451,-202.90781974552118,-4.8424868267160175,-307.81194182959507,-25.57408732451766,747.103826050216
healthy,313.5606421489509,107.71872425109578,477.9417757139883,661.7052519423978,-470.17318522564295,-1.9121987144237131,280.9646240158118,1194.345467340395,-423.7869825486308,-312.3199881735145,-9.256950761482585e-11,365.22268714515656,545.6453096393234,285.27470991811725,-127.44144218810442,-5.541167466038692,949.7332280490505,-36.45550499885908,743.601669144603
healthy,195.95054993446482,107.64216314314525,478.42529781936685,-486.6196558890796,351.22113538746765,-1.6530561474925811,279.9905455736445,1200.169240467219,-473.1268386963736,-338.6034876725404,-3.026912054338027e-11,364.599391805956,293.9202837398024,55.13783589429028,-204.37202940558797,-3.1294866375355834,-296.3070409621566,612.3110768569724,743.9125736029482
c,145.32891694002902,108.39359954310672,474.37466886195637,-461.26648314041154,351.22113538746765,-2.100818389807774,268.4335600933175,1197.635833096909,-427.06012433948723,-333.37793032339425,-4.214086857246002e-10,-626.9167832093613,536.7925102599818,41.670530314793034,-179.01885665817048,-5.329325403289877,-296.66302276628045,435.79489973821114,-1236.8999027276618
c,230.18500161588085,108.9822935422409,473.77630929413544,-486.8665997764904,830.7769362678731,-6.871668570094247,-381.840405160633,1197.037473528938,537.333010684196,136.66567375926348,-3.1889157980913296e-11,-207.57296450673834,-693.4653709632496,53.43383448219809,550.4451919781148,23.251744576949115,-792.7560351648365,596.0692246030945,-388.01603278908476
c,414.8359577953826,107.93956834048342,475.85423349963907,251.00809163222837,106.90128732821961,3.4157433676576225,175.14626899966268,1189.0175252577303,-459.7363402687289,-435.1147525535786,-1.6285639503621496e-10,-130.50810678706102,216.21403065258838,-419.35455257486245,120.37581941821219,-5.357193610025069,948.8360615966269,609.7384367291385,-244.6551246707486
c,202.6603854913227,108.48178408898755,474.638477039594,-488.9512618485861,776.7142439785038,-3.916774610552185,-379.1979641551756,1188.8197682926336,553.0787270899618,375.8820361541861,-3.1889157980913296e-11,-9.273183620841507,-697.4230625986902,52.58304780737826,218.78947322944794,7.608081606984905,-792.9102958518959,587.6917585084584,-6.577217660917995
c,331.8518270408135,108.42068088425611,476.76949515210345,1.4587610941151468,351.22113538746765,2.8692741907626065,281.4937281464372,1189.563994434284,-399.98095356604404,-487.5277135732291,5.016431714466307e-11,-129.91366246679576,295.17033265480086,-462.44567113787906,-121.49178715785649,-5.271209696428192,-295.8799016125879,595.673671467916,-243.42223751407562
c,249.037236902155,108.44133925853859,477.2049385742774,-474.98088907182967,794.1204621174184,-0.7587594808027838,-379.3690177158308,1193.1920281059702,530.5410837471459,384.57988461271395,-3.1889157980913296e-11,-584.6657862448619,-698.8012812781035,23.63648476611077,250.16606414404168,-4.430909409563233,-795.0634624031946,465.1001672926132,-1149.605118799638
c,298.68524018854265,108.23087650030487,-520.3656990921698,-477.1761981253859,351.22113538746765,3.5175078986676986,279.3520498438675,1175.7149377368842,-438.3354820754306,-327.59528834631493,-1.8386003830528352e-10,-590.0659032358816,294.7655652267832,55.4389380485437,-194.92857164126684,-4.085282736615403,998.8574303357262,602.6616664800946,-1162.2711954356873
c,263.7060119055347,108.09744430590533,-520.3656990921698,-448.5685648351358,834.0648766530119,-4.21471837507227,-381.2147466791436,1202.524208384164,523.9998961472867,295.98807307595933,-3.1889157980913296e-11,-468.4059379990417,-773.550762769435,53.12196757550897,278.7744820015869,13.074797944066868,-796.4013636410543,602.975741385852,-917.6083204561039
healthy,363.5197018073591,107.79735071635267,476.00316659032853,673.8003887755691,-494.36345888803174,-2.9091629590845436,280.36667562704366,1078.1478859413292,-434.97291418360373,-318.1830070560802,3.0894398150849156e-10,357.9195369241597,295.2564768571557,-190.30930845048343,-139.53657901834498,0.04784146495848951,961.1984822803588,1254.9796573997075,723.8588281641994
healthy,304.8132981444412,107.6822090982492,478.3493308012591,-290.1079814553115,351.22113538746765,-2.221908647809588,168.03323550126714,1192.2491342122594,-378.37558954387487,-272.3320422473657,8.787992555880919e-11,356.4450034562914,460.2840804357312,54.57866924070607,-7.860354970863796,-3.3053978333073157,835.1186440980134,-44.5483679822918,727.4203657093713
healthy,217.36113694086438,107.80554073594067,475.0378210329684,-143.40400708685053,-193.75815610296434,9.774493014826529,275.5812610794946,1201.4106522710404,-424.65257610450476,-312.892645572132,1.2011014405288734e-10,363.9158980734361,540.3621703507292,-184.90726576616052,-34.73599847280616,-2.8474832728278354,-296.8395555288919,-46.40781898181459,742.4915941239449
c,309.581026396436,108.16075515537474,467.4512806034255,12.035901270646292,351.22113538746765,-0.7718400704118871,257.2451347026327,1190.7124448384325,-410.26786606632703,-356.91281626544117,9.467271411267575e-11,-576.2593919905495,278.33049337337843,52.26578538881484,192.76463837519907,2.8349281327483116,944.5243344381638,150.80285684667064,-1133.9684082054428
c,262.8425675739142,108.0840501757255,477.99818303549415,-3.239210065489061,351.22113538746765,-3.696658145031879,266.4077038808908,1194.1204558511183,-429.1448983501556,-513.9851345325724,-7.719336281297728e-11,-415.2880383874784,534.887749499495,-176.13735567715497,-168.65962465917266,-3.51632717295424,-296.2875606348524,603.4754305163601,-810.9739865090305
c,189.70367803866628,107.59734215996374,475.42589085935384,-485.89697511251086,351.22113538746765,-5.20877447784728,-380.7610953186118,1194.131016557157,511.6125862189234,301.2713932058008,-3.1889157980913296e-11,-130.4679647558205,-698.8167525025867,53.32192372977821,-207.2841575756217,40.903783631938104,-796.7930151093121,613.1601802157401,-244.53084209210897
c,267.4223590793249,108.04980889125775,476.3485030210944,-490.2739704585855,351.22113538746765,-5.669370577118631,-381.92996550120785,1196.10271689681,520.1331180642649,400.26104250351693,-3.1889157980913296e-11,112.02572886998539,-778.5534505854397,53.40013279647537,-208.0263439754399,-0.8707533275871722,-796.0140324082051,607.834961558776,237.21284583506304
c,139.66701003354117,108.50126170164806,475.0982333936243,-238.71479456972685,470.14555088635007,-3.132811746131157,-380.91347585327827,1198.3593976287639,435.6338223504705,-42.22844981142576,-3.1889157980913296e-11,-490.9499061971111,-448.9805459527979,-404.6721341954147,265.5937747959703,2.714445825552966,-795.2190395098517,615.7796034487025,-962.317621927702
c,194.89861961888514,108.28108591922201,-520.3656990921698,-484.22119871464326,351.22113538746765,-5.273144418291346,277.0057154914679,1189.2659136721518,-408.10551706971296,-584.0018822127834,-1.9753088054130785e-11,-129.3005401102663,541.7429553340461,53.04519583186599,-201.97357223083543,8.232792709201325,-295.83790542257015,597.3971279554037,-242.19599280094462
c,251.10402795662463,107.91431963441403,468.94425192433596,-483.47629809738237,351.22113538746765,-5.193196464401925,-380.41885811944684,1192.2054161593792,517.1817951406656,194.9556840924852,-3.1889157980913296e-11,-608.1275413291835,-698.3603855346155,-163.81233579333613,-201.22867161387654,9.382946246737328,-796.7468552401999,570.450418467584,-1197.8993246295947
